Código,COUNTER,1,2,Total,CO_FRAC_RA
020141904,1224.0,306.0,7.0,313.0,14_19_4
020141905,1426.0,280.0,11.0,291.0,14_19_5
020142001,1265.0,242.0,4.0,246.0,14_20_1
020142002,1306.0,305.0,3.0,308.0,14_20_2
020142003,957.0,236.0,4.0,240.0,14_20_3
020142004,800.0,205.0,1.0,206.0,14_20_4
020142005,765.0,183.0,7.0,190.0,14_20_5
020142006,507.0,133.0,2.0,135.0,14_20_6
020142007,320.0,72.0,6.0,78.0,14_20_7
020142101,950.0,181.0,2.0,183.0,14_21_1
020142102,681.0,153.0,6.0,159.0,14_21_2
020142103,332.0,62.0,0.0,62.0,14_21_3
020142104,529.0,118.0,3.0,121.0,14_21_4
020142105,409.0,59.0,0.0,59.0,14_21_5
020142106,559.0,125.0,1.0,126.0,14_21_6
020142107,696.0,150.0,2.0,152.0,14_21_7
020142108,687.0,149.0,3.0,152.0,14_21_8
020142109,568.0,118.0,3.0,121.0,14_21_9
020142110,545.0,98.0,11.0,109.0,14_21_10
020142111,705.0,144.0,10.0,154.0,14_21_11
020142201,857.0,129.0,3.0,132.0,14_22_1
020142202,875.0,179.0,8.0,187.0,14_22_2
020142203,494.0,89.0,1.0,90.0,14_22_3
020142204,576.0,100.0,2.0,102.0,14_22_4
020142205,926.0,183.0,19.0,202.0,14_22_5
020142206,1058.0,220.0,5.0,225.0,14_22_6
020142207,760.0,142.0,7.0,149.0,14_22_7
020142208,767.0,166.0,7.0,173.0,14_22_8
020142209,1375.0,244.0,4.0,248.0,14_22_9
020142210,672.0,167.0,2.0,169.0,14_22_10
020142301,599.0,105.0,8.0,113.0,14_23_1
020142302,468.0,89.0,2.0,91.0,14_23_2
020142303,547.0,150.0,3.0,153.0,14_23_3
020142304,726.0,171.0,3.0,174.0,14_23_4
020142305,1023.0,269.0,6.0,275.0,14_23_5
020142306,443.0,92.0,2.0,94.0,14_23_6
020142307,694.0,140.0,10.0,150.0,14_23_7
020142308,1095.0,224.0,10.0,234.0,14_23_8
020142309,954.0,246.0,6.0,252.0,14_23_9
020142310,750.0,209.0,2.0,211.0,14_23_10
020142311,890.0,239.0,6.0,245.0,14_23_11
020142401,673.0,135.0,4.0,139.0,14_24_1
020142402,462.0,116.0,0.0,116.0,14_24_2
020142403,514.0,120.0,1.0,121.0,14_24_3
020142404,394.0,88.0,3.0,91.0,14_24_4
020142405,807.0,234.0,2.0,236.0,14_24_5
020142406,714.0,145.0,9.0,154.0,14_24_6
020142407,690.0,164.0,5.0,169.0,14_24_7
020142408,527.0,102.0,8.0,110.0,14_24_8
020142409,720.0,141.0,0.0,141.0,14_24_9
020142501,849.0,164.0,2.0,166.0,14_25_1
020142502,443.0,123.0,1.0,124.0,14_25_2
020142503,781.0,144.0,3.0,147.0,14_25_3
020142504,524.0,105.0,0.0,105.0,14_25_4
020142505,466.0,107.0,1.0,108.0,14_25_5
020142506,460.0,110.0,1.0,111.0,14_25_6
020142507,721.0,149.0,11.0,160.0,14_25_7
020142508,715.0,119.0,3.0,122.0,14_25_8
020142509,675.0,185.0,3.0,188.0,14_25_9
020142601,1046.0,226.0,3.0,229.0,14_26_1
020142602,728.0,213.0,0.0,213.0,14_26_2
020142603,411.0,97.0,0.0,97.0,14_26_3
020142604,1732.0,440.0,7.0,447.0,14_26_4
020142605,944.0,201.0,6.0,207.0,14_26_5
020142606,939.0,204.0,6.0,210.0,14_26_6
020142607,1170.0,245.0,4.0,249.0,14_26_7
020142701,1230.0,320.0,2.0,322.0,14_27_1
020142702,1125.0,268.0,9.0,277.0,14_27_2
020142703,587.0,157.0,4.0,161.0,14_27_3
020142704,791.0,169.0,2.0,171.0,14_27_4
020142705,923.0,219.0,2.0,221.0,14_27_5
020142706,419.0,97.0,0.0,97.0,14_27_6
020142707,433.0,88.0,0.0,88.0,14_27_7
020142801,630.0,127.0,3.0,130.0,14_28_1
020142802,617.0,124.0,3.0,127.0,14_28_2
020142803,676.0,136.0,1.0,137.0,14_28_3
020142804,693.0,171.0,2.0,173.0,14_28_4
020142805,555.0,86.0,0.0,86.0,14_28_5
020142806,936.0,220.0,3.0,223.0,14_28_6
020142807,740.0,157.0,5.0,162.0,14_28_7
020142808,525.0,146.0,4.0,150.0,14_28_8
020142809,579.0,129.0,5.0,134.0,14_28_9
020142810,843.0,146.0,5.0,151.0,14_28_10
020142811,980.0,171.0,5.0,176.0,14_28_11
020142812,578.0,94.0,2.0,96.0,14_28_12
020142901,545.0,102.0,4.0,106.0,14_29_1
020142902,924.0,148.0,4.0,152.0,14_29_2
020142903,517.0,110.0,2.0,112.0,14_29_3
020142904,750.0,160.0,10.0,170.0,14_29_4
020142905,474.0,132.0,3.0,135.0,14_29_5
020142906,826.0,188.0,6.0,194.0,14_29_6
020142907,838.0,169.0,4.0,173.0,14_29_7
020142908,609.0,131.0,1.0,132.0,14_29_8
020142909,724.0,155.0,6.0,161.0,14_29_9
020142910,787.0,156.0,5.0,161.0,14_29_10
020142911,640.0,113.0,5.0,118.0,14_29_11
020143001,811.0,157.0,8.0,165.0,14_30_1
020143002,976.0,145.0,8.0,153.0,14_30_2
020143003,840.0,147.0,4.0,151.0,14_30_3
020143004,574.0,76.0,2.0,78.0,14_30_4
020143005,952.0,122.0,5.0,127.0,14_30_5
020143006,476.0,76.0,5.0,81.0,14_30_6
020143007,383.0,98.0,0.0,98.0,14_30_7
020143008,1632.0,248.0,14.0,262.0,14_30_8
020143009,1280.0,246.0,5.0,251.0,14_30_9
020143101,721.0,101.0,4.0,105.0,14_31_1
020143102,837.0,135.0,8.0,143.0,14_31_2
020143103,616.0,98.0,9.0,107.0,14_31_3
020143104,646.0,91.0,9.0,100.0,14_31_4
020143105,607.0,115.0,7.0,122.0,14_31_5
020143106,1220.0,146.0,8.0,154.0,14_31_6
020143107,897.0,106.0,2.0,108.0,14_31_7
020143108,738.0,118.0,5.0,123.0,14_31_8
020143109,649.0,81.0,5.0,86.0,14_31_9
020143110,545.0,84.0,5.0,89.0,14_31_10
020143111,391.0,86.0,2.0,88.0,14_31_11
020143112,575.0,107.0,6.0,113.0,14_31_12
020150101,1023.0,164.0,5.0,169.0,15_1_1
020150102,946.0,135.0,2.0,137.0,15_1_2
020150103,691.0,115.0,4.0,119.0,15_1_3
020150104,644.0,92.0,2.0,94.0,15_1_4
020150105,782.0,105.0,6.0,111.0,15_1_5
020150106,740.0,102.0,1.0,103.0,15_1_6
020150107,699.0,100.0,4.0,104.0,15_1_7
020150108,716.0,128.0,5.0,133.0,15_1_8
020150109,988.0,162.0,8.0,170.0,15_1_9
020150110,939.0,172.0,6.0,178.0,15_1_10
020150111,587.0,104.0,0.0,104.0,15_1_11
020150112,737.0,115.0,2.0,117.0,15_1_12
020150201,756.0,95.0,3.0,98.0,15_2_1
020150202,817.0,114.0,5.0,119.0,15_2_2
020150203,828.0,119.0,4.0,123.0,15_2_3
020150204,554.0,85.0,2.0,87.0,15_2_4
020150205,517.0,86.0,0.0,86.0,15_2_5
020150206,709.0,104.0,5.0,109.0,15_2_6
020150207,666.0,92.0,7.0,99.0,15_2_7
020150208,668.0,99.0,3.0,102.0,15_2_8
020150209,581.0,78.0,0.0,78.0,15_2_9
020150210,603.0,108.0,5.0,113.0,15_2_10
020150301,722.0,120.0,7.0,127.0,15_3_1
020150302,941.0,189.0,0.0,189.0,15_3_2
020150303,918.0,160.0,4.0,164.0,15_3_3
020150304,800.0,107.0,8.0,115.0,15_3_4
020150305,801.0,121.0,26.0,147.0,15_3_5
020150306,731.0,119.0,3.0,122.0,15_3_6
020150307,812.0,131.0,5.0,136.0,15_3_7
020150308,917.0,143.0,6.0,149.0,15_3_8
020150309,877.0,100.0,7.0,107.0,15_3_9
020150310,868.0,147.0,4.0,151.0,15_3_10
020150311,755.0,119.0,11.0,130.0,15_3_11
020150312,1210.0,204.0,36.0,240.0,15_3_12
020150313,770.0,120.0,1.0,121.0,15_3_13
020150401,852.0,148.0,8.0,156.0,15_4_1
020150402,691.0,134.0,3.0,137.0,15_4_2
020150403,955.0,159.0,3.0,162.0,15_4_3
020150404,564.0,94.0,4.0,98.0,15_4_4
020150405,636.0,99.0,11.0,110.0,15_4_5
020150406,801.0,134.0,7.0,141.0,15_4_6
020150407,827.0,143.0,3.0,146.0,15_4_7
020150408,755.0,123.0,12.0,135.0,15_4_8
020150409,642.0,111.0,8.0,119.0,15_4_9
020150410,643.0,104.0,8.0,112.0,15_4_10
020150411,771.0,123.0,7.0,130.0,15_4_11
020150412,812.0,155.0,15.0,170.0,15_4_12
020150413,768.0,137.0,8.0,145.0,15_4_13
020150414,897.0,151.0,23.0,174.0,15_4_14
020150501,779.0,155.0,3.0,158.0,15_5_1
020150502,995.0,170.0,1.0,171.0,15_5_2
020150503,762.0,120.0,4.0,124.0,15_5_3
020150504,582.0,103.0,8.0,111.0,15_5_4
020150505,775.0,142.0,2.0,144.0,15_5_5
020150506,779.0,123.0,2.0,125.0,15_5_6
020150507,703.0,104.0,4.0,108.0,15_5_7
020150508,907.0,145.0,7.0,152.0,15_5_8
020150509,916.0,105.0,10.0,115.0,15_5_9
020150510,661.0,117.0,6.0,123.0,15_5_10
020150511,749.0,105.0,6.0,111.0,15_5_11
020150512,718.0,96.0,7.0,103.0,15_5_12
020150513,742.0,120.0,3.0,123.0,15_5_13
020150514,722.0,131.0,6.0,137.0,15_5_14
020150601,678.0,124.0,3.0,127.0,15_6_1
020150602,681.0,92.0,10.0,102.0,15_6_2
020150603,641.0,99.0,6.0,105.0,15_6_3
020150604,722.0,108.0,2.0,110.0,15_6_4
020150605,526.0,77.0,4.0,81.0,15_6_5
020150606,516.0,66.0,0.0,66.0,15_6_6
020150607,656.0,103.0,2.0,105.0,15_6_7
020150701,900.0,126.0,7.0,133.0,15_7_1
020150702,705.0,104.0,14.0,118.0,15_7_2
020150703,647.0,113.0,8.0,121.0,15_7_3
020150704,942.0,89.0,20.0,109.0,15_7_4
020150705,888.0,157.0,16.0,173.0,15_7_5
020150706,1031.0,139.0,88.0,227.0,15_7_6
020150707,1024.0,181.0,12.0,193.0,15_7_7
020150708,980.0,154.0,12.0,166.0,15_7_8
020150709,801.0,150.0,14.0,164.0,15_7_9
020150710,984.0,201.0,18.0,219.0,15_7_10
020150711,891.0,133.0,10.0,143.0,15_7_11
020150712,971.0,163.0,8.0,171.0,15_7_12
020150801,974.0,151.0,26.0,177.0,15_8_1
020150802,720.0,127.0,24.0,151.0,15_8_2
020150803,1008.0,161.0,8.0,169.0,15_8_3
020150804,942.0,166.0,20.0,186.0,15_8_4
020150805,749.0,113.0,5.0,118.0,15_8_5
020150806,720.0,135.0,12.0,147.0,15_8_6
020150807,996.0,169.0,17.0,186.0,15_8_7
020150808,931.0,144.0,11.0,155.0,15_8_8
020150809,1025.0,186.0,17.0,203.0,15_8_9
020150810,888.0,148.0,4.0,152.0,15_8_10
020150901,518.0,94.0,4.0,98.0,15_9_1
020150902,495.0,86.0,1.0,87.0,15_9_2
020150903,517.0,83.0,1.0,84.0,15_9_3
020150904,734.0,130.0,39.0,169.0,15_9_4
020150905,760.0,120.0,12.0,132.0,15_9_5
020150906,612.0,91.0,14.0,105.0,15_9_6
020150907,730.0,118.0,22.0,140.0,15_9_7
020150908,2324.0,414.0,193.0,607.0,15_9_8
020151001,719.0,126.0,4.0,130.0,15_10_1
020151002,1107.0,153.0,9.0,162.0,15_10_2
020151003,1097.0,188.0,10.0,198.0,15_10_3
020151004,799.0,125.0,10.0,135.0,15_10_4
020151005,725.0,122.0,9.0,131.0,15_10_5
020151006,485.0,82.0,6.0,88.0,15_10_6
020151007,846.0,148.0,9.0,157.0,15_10_7
020151008,720.0,105.0,7.0,112.0,15_10_8
020151009,766.0,134.0,26.0,160.0,15_10_9
020151010,582.0,111.0,9.0,120.0,15_10_10
020151011,656.0,81.0,6.0,87.0,15_10_11
020151012,782.0,152.0,13.0,165.0,15_10_12
020151013,1059.0,133.0,12.0,145.0,15_10_13
020151101,789.0,149.0,11.0,160.0,15_11_1
020151102,764.0,106.0,5.0,111.0,15_11_2
020151103,736.0,112.0,1.0,113.0,15_11_3
020151104,821.0,136.0,11.0,147.0,15_11_4
020151105,701.0,138.0,4.0,142.0,15_11_5
020151106,798.0,141.0,24.0,165.0,15_11_6
020151107,679.0,129.0,4.0,133.0,15_11_7
020151108,726.0,126.0,9.0,135.0,15_11_8
020151109,1092.0,164.0,6.0,170.0,15_11_9
020151110,670.0,108.0,10.0,118.0,15_11_10
020151111,1164.0,247.0,13.0,260.0,15_11_11
020151112,865.0,144.0,7.0,151.0,15_11_12
020151113,923.0,137.0,12.0,149.0,15_11_13
020151201,781.0,131.0,26.0,157.0,15_12_1
020151202,765.0,115.0,19.0,134.0,15_12_2
020151203,752.0,129.0,11.0,140.0,15_12_3
020151204,693.0,120.0,5.0,125.0,15_12_4
020151205,927.0,134.0,9.0,143.0,15_12_5
020151206,726.0,133.0,13.0,146.0,15_12_6
020151207,497.0,95.0,2.0,97.0,15_12_7
020151208,741.0,154.0,7.0,161.0,15_12_8
020151209,520.0,97.0,10.0,107.0,15_12_9
020151301,849.0,132.0,11.0,143.0,15_13_1
020151302,742.0,114.0,6.0,120.0,15_13_2
020151303,634.0,126.0,11.0,137.0,15_13_3
020151304,686.0,144.0,2.0,146.0,15_13_4
020151305,426.0,70.0,3.0,73.0,15_13_5
020151306,498.0,86.0,3.0,89.0,15_13_6
020151307,686.0,111.0,2.0,113.0,15_13_7
020151308,439.0,93.0,5.0,98.0,15_13_8
020151309,1052.0,187.0,4.0,191.0,15_13_9
020151310,652.0,125.0,1.0,126.0,15_13_10
020151401,848.0,146.0,8.0,154.0,15_14_1
020151402,899.0,187.0,2.0,189.0,15_14_2
020151403,722.0,124.0,6.0,130.0,15_14_3
020151404,714.0,128.0,6.0,134.0,15_14_4
020151405,952.0,152.0,9.0,161.0,15_14_5
020151406,522.0,100.0,2.0,102.0,15_14_6
020151407,883.0,115.0,0.0,115.0,15_14_7
020151408,841.0,155.0,14.0,169.0,15_14_8
020151409,862.0,133.0,15.0,148.0,15_14_9
020151410,684.0,120.0,10.0,130.0,15_14_10
020151411,1025.0,190.0,20.0,210.0,15_14_11
020151501,696.0,107.0,1.0,108.0,15_15_1
020151502,759.0,178.0,13.0,191.0,15_15_2
020151503,1044.0,173.0,3.0,176.0,15_15_3
020151504,988.0,184.0,18.0,202.0,15_15_4
020151505,849.0,152.0,20.0,172.0,15_15_5
020151506,881.0,154.0,19.0,173.0,15_15_6
020151507,858.0,155.0,19.0,174.0,15_15_7
020151508,666.0,119.0,13.0,132.0,15_15_8
020151509,1037.0,197.0,9.0,206.0,15_15_9
020151510,934.0,154.0,12.0,166.0,15_15_10
020151601,863.0,156.0,13.0,169.0,15_16_1
020151602,848.0,145.0,8.0,153.0,15_16_2
020151603,1065.0,167.0,6.0,173.0,15_16_3
020151604,745.0,129.0,8.0,137.0,15_16_4
020151605,642.0,116.0,1.0,117.0,15_16_5
020151606,794.0,118.0,5.0,123.0,15_16_6
020151607,848.0,157.0,8.0,165.0,15_16_7
020151608,839.0,144.0,3.0,147.0,15_16_8
020151609,735.0,126.0,3.0,129.0,15_16_9
020151610,805.0,141.0,13.0,154.0,15_16_10
020151611,763.0,141.0,4.0,145.0,15_16_11
020151701,732.0,140.0,2.0,142.0,15_17_1
020151702,584.0,98.0,8.0,106.0,15_17_2
020151703,854.0,159.0,9.0,168.0,15_17_3
020151704,1006.0,177.0,4.0,181.0,15_17_4
020151705,879.0,144.0,15.0,159.0,15_17_5
020151706,711.0,133.0,4.0,137.0,15_17_6
020151707,738.0,124.0,15.0,139.0,15_17_7
020151708,594.0,118.0,3.0,121.0,15_17_8
020151709,678.0,119.0,4.0,123.0,15_17_9
020151710,912.0,128.0,4.0,132.0,15_17_10
020151711,822.0,139.0,1.0,140.0,15_17_11
020151712,730.0,126.0,3.0,129.0,15_17_12
020151801,570.0,111.0,5.0,116.0,15_18_1
020151802,500.0,68.0,2.0,70.0,15_18_2
020151803,714.0,124.0,5.0,129.0,15_18_3
020151804,467.0,74.0,6.0,80.0,15_18_4
020151805,490.0,79.0,2.0,81.0,15_18_5
020151806,517.0,102.0,5.0,107.0,15_18_6
020151807,771.0,126.0,1.0,127.0,15_18_7
020151808,569.0,88.0,3.0,91.0,15_18_8
020151809,492.0,51.0,0.0,51.0,15_18_9
020151810,582.0,108.0,8.0,116.0,15_18_10
020151811,657.0,111.0,1.0,112.0,15_18_11
020151812,560.0,110.0,5.0,115.0,15_18_12
020151813,546.0,73.0,3.0,76.0,15_18_13
020151901,465.0,74.0,0.0,74.0,15_19_1
020151902,794.0,123.0,2.0,125.0,15_19_2
020151903,685.0,111.0,5.0,116.0,15_19_3
020151904,757.0,135.0,1.0,136.0,15_19_4
020151905,841.0,148.0,10.0,158.0,15_19_5
020151906,765.0,145.0,3.0,148.0,15_19_6
020151907,743.0,125.0,8.0,133.0,15_19_7
020151908,599.0,92.0,2.0,94.0,15_19_8
020151909,661.0,118.0,1.0,119.0,15_19_9
020151910,964.0,159.0,3.0,162.0,15_19_10
020151911,806.0,144.0,6.0,150.0,15_19_11
020152001,858.0,144.0,1.0,145.0,15_20_1
020152002,805.0,124.0,1.0,125.0,15_20_2
020152003,791.0,145.0,3.0,148.0,15_20_3
020152004,635.0,103.0,1.0,104.0,15_20_4
020152005,595.0,128.0,3.0,131.0,15_20_5
020152006,713.0,140.0,4.0,144.0,15_20_6
020152007,729.0,100.0,3.0,103.0,15_20_7
020152008,659.0,88.0,0.0,88.0,15_20_8
020152009,491.0,81.0,10.0,91.0,15_20_9
020152010,804.0,141.0,7.0,148.0,15_20_10
020152011,728.0,165.0,11.0,176.0,15_20_11
020152012,738.0,174.0,4.0,178.0,15_20_12
020152101,722.0,134.0,4.0,138.0,15_21_1
020152102,822.0,142.0,4.0,146.0,15_21_2
020152103,631.0,121.0,2.0,123.0,15_21_3
020152104,726.0,113.0,5.0,118.0,15_21_4
020152105,472.0,74.0,8.0,82.0,15_21_5
020152106,1045.0,180.0,4.0,184.0,15_21_6
020152107,411.0,80.0,4.0,84.0,15_21_7
020152108,574.0,122.0,2.0,124.0,15_21_8
020152109,863.0,160.0,3.0,163.0,15_21_9
020152110,613.0,102.0,1.0,103.0,15_21_10
020152111,697.0,128.0,5.0,133.0,15_21_11
020152112,510.0,104.0,6.0,110.0,15_21_12
020152113,895.0,170.0,7.0,177.0,15_21_13
