Código,Sí,No,Total,CO_FRAC_RA
020120508,397.0,24.0,421.0,12_5_8
020120509,292.0,19.0,311.0,12_5_9
020120510,259.0,25.0,284.0,12_5_10
020120511,282.0,50.0,332.0,12_5_11
020120601,301.0,19.0,320.0,12_6_1
020120602,316.0,37.0,353.0,12_6_2
020120603,239.0,18.0,257.0,12_6_3
020120604,332.0,17.0,349.0,12_6_4
020120605,353.0,34.0,387.0,12_6_5
020120606,360.0,20.0,380.0,12_6_6
020120607,312.0,20.0,332.0,12_6_7
020120608,271.0,17.0,288.0,12_6_8
020120609,278.0,24.0,302.0,12_6_9
020120610,299.0,17.0,316.0,12_6_10
020120701,302.0,16.0,318.0,12_7_1
020120702,294.0,16.0,310.0,12_7_2
020120703,313.0,12.0,325.0,12_7_3
020120704,334.0,25.0,359.0,12_7_4
020120705,273.0,17.0,290.0,12_7_5
020120706,336.0,11.0,347.0,12_7_6
020120707,279.0,22.0,301.0,12_7_7
020120708,336.0,29.0,365.0,12_7_8
020120709,508.0,49.0,557.0,12_7_9
020120710,419.0,57.0,476.0,12_7_10
020120801,500.0,48.0,548.0,12_8_1
020120802,263.0,10.0,273.0,12_8_2
020120803,311.0,14.0,325.0,12_8_3
020120804,247.0,15.0,262.0,12_8_4
020120805,329.0,15.0,344.0,12_8_5
020120806,338.0,14.0,352.0,12_8_6
020120807,338.0,26.0,364.0,12_8_7
020120808,384.0,31.0,415.0,12_8_8
020120809,366.0,30.0,396.0,12_8_9
020120810,273.0,17.0,290.0,12_8_10
020120811,255.0,7.0,262.0,12_8_11
020120901,308.0,23.0,331.0,12_9_1
020120902,385.0,35.0,420.0,12_9_2
020120903,349.0,36.0,385.0,12_9_3
020120904,365.0,27.0,392.0,12_9_4
020120905,318.0,40.0,358.0,12_9_5
020120906,353.0,24.0,377.0,12_9_6
020120907,290.0,17.0,307.0,12_9_7
020121001,345.0,21.0,366.0,12_10_1
020121002,361.0,29.0,390.0,12_10_2
020121003,274.0,13.0,287.0,12_10_3
020121004,252.0,18.0,270.0,12_10_4
020121005,288.0,10.0,298.0,12_10_5
020121006,326.0,27.0,353.0,12_10_6
020121007,268.0,27.0,295.0,12_10_7
020121008,447.0,30.0,477.0,12_10_8
020121009,281.0,37.0,318.0,12_10_9
020121010,259.0,40.0,299.0,12_10_10
020121011,301.0,44.0,345.0,12_10_11
020121101,311.0,17.0,328.0,12_11_1
020121102,239.0,28.0,267.0,12_11_2
020121103,232.0,22.0,254.0,12_11_3
020121104,327.0,16.0,343.0,12_11_4
020121105,230.0,77.0,307.0,12_11_5
020121106,285.0,34.0,319.0,12_11_6
020121107,306.0,24.0,330.0,12_11_7
020121108,307.0,37.0,344.0,12_11_8
020121109,361.0,12.0,373.0,12_11_9
020121110,273.0,10.0,283.0,12_11_10
020121111,260.0,18.0,278.0,12_11_11
020121201,244.0,28.0,272.0,12_12_1
020121202,445.0,56.0,501.0,12_12_2
020121203,464.0,45.0,509.0,12_12_3
020121204,334.0,22.0,356.0,12_12_4
020121205,304.0,24.0,328.0,12_12_5
020121206,246.0,14.0,260.0,12_12_6
020121207,357.0,29.0,386.0,12_12_7
020121208,253.0,14.0,267.0,12_12_8
020121301,373.0,34.0,407.0,12_13_1
020121302,354.0,35.0,389.0,12_13_2
020121303,654.0,67.0,721.0,12_13_3
020121304,477.0,49.0,526.0,12_13_4
020121305,455.0,20.0,475.0,12_13_5
020121306,355.0,40.0,395.0,12_13_6
020121307,237.0,12.0,249.0,12_13_7
020121401,326.0,47.0,373.0,12_14_1
020121402,378.0,22.0,400.0,12_14_2
020121403,292.0,16.0,308.0,12_14_3
020121404,367.0,40.0,407.0,12_14_4
020121405,404.0,17.0,421.0,12_14_5
020121406,300.0,18.0,318.0,12_14_6
020121407,390.0,42.0,432.0,12_14_7
020121408,426.0,43.0,469.0,12_14_8
020121409,311.0,13.0,324.0,12_14_9
020121410,407.0,34.0,441.0,12_14_10
020121501,337.0,41.0,378.0,12_15_1
020121502,369.0,53.0,422.0,12_15_2
020121503,390.0,30.0,420.0,12_15_3
020121504,390.0,28.0,418.0,12_15_4
020121505,374.0,19.0,393.0,12_15_5
020121506,330.0,13.0,343.0,12_15_6
020121507,370.0,13.0,383.0,12_15_7
020121508,354.0,10.0,364.0,12_15_8
020121509,379.0,47.0,426.0,12_15_9
020121510,285.0,12.0,297.0,12_15_10
020121511,254.0,18.0,272.0,12_15_11
020121512,274.0,10.0,284.0,12_15_12
020121513,256.0,6.0,262.0,12_15_13
020121601,361.0,34.0,395.0,12_16_1
020121602,340.0,23.0,363.0,12_16_2
020121603,340.0,19.0,359.0,12_16_3
020121604,446.0,75.0,521.0,12_16_4
020121605,530.0,88.0,618.0,12_16_5
020121606,582.0,65.0,647.0,12_16_6
020121607,304.0,34.0,338.0,12_16_7
020121608,447.0,81.0,528.0,12_16_8
020121609,310.0,52.0,362.0,12_16_9
020121610,286.0,44.0,330.0,12_16_10
020121611,317.0,17.0,334.0,12_16_11
020121612,292.0,24.0,316.0,12_16_12
020121613,184.0,18.0,202.0,12_16_13
020121614,163.0,12.0,175.0,12_16_14
020121701,329.0,26.0,355.0,12_17_1
020121702,348.0,32.0,380.0,12_17_2
020121703,320.0,13.0,333.0,12_17_3
020121704,285.0,21.0,306.0,12_17_4
020121705,391.0,46.0,437.0,12_17_5
020121706,383.0,31.0,414.0,12_17_6
020121707,346.0,27.0,373.0,12_17_7
020121708,507.0,50.0,557.0,12_17_8
020121801,218.0,13.0,231.0,12_18_1
020121802,299.0,24.0,323.0,12_18_2
020121803,303.0,15.0,318.0,12_18_3
020121804,285.0,23.0,308.0,12_18_4
020121805,281.0,20.0,301.0,12_18_5
020121806,287.0,25.0,312.0,12_18_6
020121807,313.0,23.0,336.0,12_18_7
020121808,305.0,23.0,328.0,12_18_8
020121809,263.0,27.0,290.0,12_18_9
020121810,256.0,28.0,284.0,12_18_10
020121811,220.0,18.0,238.0,12_18_11
020121812,394.0,42.0,436.0,12_18_12
020121813,299.0,7.0,306.0,12_18_13
020121901,334.0,18.0,352.0,12_19_1
020121902,210.0,15.0,225.0,12_19_2
020121903,269.0,14.0,283.0,12_19_3
020121904,336.0,31.0,367.0,12_19_4
020121905,356.0,50.0,406.0,12_19_5
020121906,331.0,25.0,356.0,12_19_6
020121907,327.0,19.0,346.0,12_19_7
020121908,312.0,39.0,351.0,12_19_8
020121909,294.0,22.0,316.0,12_19_9
020121910,342.0,18.0,360.0,12_19_10
020121911,354.0,18.0,372.0,12_19_11
020121912,311.0,22.0,333.0,12_19_12
020121913,268.0,18.0,286.0,12_19_13
020122001,304.0,13.0,317.0,12_20_1
020122002,474.0,85.0,559.0,12_20_2
020122003,379.0,32.0,411.0,12_20_3
020122004,381.0,10.0,391.0,12_20_4
020122005,360.0,22.0,382.0,12_20_5
020122006,374.0,33.0,407.0,12_20_6
020122007,334.0,12.0,346.0,12_20_7
020122008,313.0,52.0,365.0,12_20_8
020122101,430.0,37.0,467.0,12_21_1
020122102,429.0,47.0,476.0,12_21_2
020122103,327.0,33.0,360.0,12_21_3
020122104,387.0,34.0,421.0,12_21_4
020122105,278.0,19.0,297.0,12_21_5
020122106,316.0,10.0,326.0,12_21_6
020122107,319.0,21.0,340.0,12_21_7
020122108,294.0,25.0,319.0,12_21_8
020122109,271.0,15.0,286.0,12_21_9
020122110,242.0,16.0,258.0,12_21_10
020122201,277.0,17.0,294.0,12_22_1
020122202,342.0,20.0,362.0,12_22_2
020122203,288.0,11.0,299.0,12_22_3
020122204,282.0,17.0,299.0,12_22_4
020122205,402.0,33.0,435.0,12_22_5
020122206,411.0,37.0,448.0,12_22_6
020122207,425.0,34.0,459.0,12_22_7
020122208,351.0,14.0,365.0,12_22_8
020122209,339.0,26.0,365.0,12_22_9
020122210,350.0,20.0,370.0,12_22_10
020122211,355.0,16.0,371.0,12_22_11
020130101,285.0,11.0,296.0,13_1_1
020130102,337.0,6.0,343.0,13_1_2
020130103,248.0,10.0,258.0,13_1_3
020130104,337.0,30.0,367.0,13_1_4
020130105,403.0,18.0,421.0,13_1_5
020130106,354.0,32.0,386.0,13_1_6
020130107,179.0,6.0,185.0,13_1_7
020130108,240.0,1.0,241.0,13_1_8
020130109,208.0,9.0,217.0,13_1_9
020130110,302.0,12.0,314.0,13_1_10
020130111,292.0,8.0,300.0,13_1_11
020130112,233.0,13.0,246.0,13_1_12
020130113,231.0,14.0,245.0,13_1_13
020130114,258.0,25.0,283.0,13_1_14
020130201,475.0,70.0,545.0,13_2_1
020130202,340.0,19.0,359.0,13_2_2
020130203,250.0,9.0,259.0,13_2_3
020130204,229.0,10.0,239.0,13_2_4
020130205,310.0,20.0,330.0,13_2_5
020130206,407.0,63.0,470.0,13_2_6
020130207,290.0,10.0,300.0,13_2_7
020130208,244.0,9.0,253.0,13_2_8
020130209,384.0,12.0,396.0,13_2_9
020130210,445.0,23.0,468.0,13_2_10
020130211,251.0,42.0,293.0,13_2_11
020130301,355.0,22.0,377.0,13_3_1
020130302,253.0,17.0,270.0,13_3_2
020130303,324.0,29.0,353.0,13_3_3
020130304,403.0,30.0,433.0,13_3_4
020130305,298.0,14.0,312.0,13_3_5
020130306,257.0,14.0,271.0,13_3_6
020130307,267.0,23.0,290.0,13_3_7
020130308,266.0,12.0,278.0,13_3_8
020130309,328.0,26.0,354.0,13_3_9
020130310,414.0,34.0,448.0,13_3_10
020130401,262.0,29.0,291.0,13_4_1
020130402,331.0,19.0,350.0,13_4_2
020130403,277.0,27.0,304.0,13_4_3
020130404,403.0,27.0,430.0,13_4_4
020130405,344.0,19.0,363.0,13_4_5
020130406,377.0,23.0,400.0,13_4_6
020130407,286.0,10.0,296.0,13_4_7
020130408,254.0,11.0,265.0,13_4_8
020130409,322.0,19.0,341.0,13_4_9
020130410,222.0,15.0,237.0,13_4_10
020130411,309.0,61.0,370.0,13_4_11
020130412,579.0,34.0,613.0,13_4_12
020130413,320.0,17.0,337.0,13_4_13
020130414,306.0,21.0,327.0,13_4_14
020130501,299.0,45.0,344.0,13_5_1
020130502,376.0,27.0,403.0,13_5_2
020130503,500.0,30.0,530.0,13_5_3
020130504,442.0,36.0,478.0,13_5_4
020130505,336.0,23.0,359.0,13_5_5
020130506,408.0,29.0,437.0,13_5_6
020130507,316.0,11.0,327.0,13_5_7
020130508,384.0,33.0,417.0,13_5_8
020130601,273.0,10.0,283.0,13_6_1
020130602,408.0,17.0,425.0,13_6_2
020130603,341.0,27.0,368.0,13_6_3
020130604,383.0,36.0,419.0,13_6_4
020130605,416.0,38.0,454.0,13_6_5
020130606,344.0,24.0,368.0,13_6_6
020130607,364.0,61.0,425.0,13_6_7
020130608,318.0,21.0,339.0,13_6_8
020130701,252.0,19.0,271.0,13_7_1
020130702,214.0,7.0,221.0,13_7_2
020130703,431.0,26.0,457.0,13_7_3
020130704,321.0,23.0,344.0,13_7_4
020130705,456.0,20.0,476.0,13_7_5
020130706,360.0,21.0,381.0,13_7_6
020130707,342.0,4.0,346.0,13_7_7
020130708,293.0,16.0,309.0,13_7_8
020130709,367.0,6.0,373.0,13_7_9
020130801,281.0,33.0,314.0,13_8_1
020130802,257.0,18.0,275.0,13_8_2
020130803,394.0,17.0,411.0,13_8_3
020130804,345.0,43.0,388.0,13_8_4
020130805,401.0,51.0,452.0,13_8_5
020130806,288.0,7.0,295.0,13_8_6
020130807,347.0,17.0,364.0,13_8_7
020130808,422.0,17.0,439.0,13_8_8
020130809,317.0,9.0,326.0,13_8_9
020130810,275.0,17.0,292.0,13_8_10
020130901,267.0,20.0,287.0,13_9_1
020130902,295.0,8.0,303.0,13_9_2
020130903,237.0,10.0,247.0,13_9_3
020130904,270.0,23.0,293.0,13_9_4
020130905,464.0,24.0,488.0,13_9_5
020130906,294.0,26.0,320.0,13_9_6
020130907,286.0,10.0,296.0,13_9_7
020130908,330.0,14.0,344.0,13_9_8
020130909,357.0,6.0,363.0,13_9_9
020130910,228.0,11.0,239.0,13_9_10
020131001,378.0,37.0,415.0,13_10_1
020131002,355.0,49.0,404.0,13_10_2
020131003,384.0,43.0,427.0,13_10_3
020131004,395.0,22.0,417.0,13_10_4
020131005,216.0,36.0,252.0,13_10_5
020131006,343.0,45.0,388.0,13_10_6
020131007,304.0,17.0,321.0,13_10_7
020131008,406.0,26.0,432.0,13_10_8
020131009,313.0,12.0,325.0,13_10_9
020131010,394.0,30.0,424.0,13_10_10
020131011,277.0,37.0,314.0,13_10_11
020131101,160.0,12.0,172.0,13_11_1
020131102,238.0,3.0,241.0,13_11_2
020131103,204.0,3.0,207.0,13_11_3
020131104,218.0,11.0,229.0,13_11_4
020131105,216.0,6.0,222.0,13_11_5
020131106,391.0,17.0,408.0,13_11_6
020131107,254.0,30.0,284.0,13_11_7
020131201,269.0,8.0,277.0,13_12_1
020131202,307.0,13.0,320.0,13_12_2
020131203,223.0,14.0,237.0,13_12_3
020131204,343.0,9.0,352.0,13_12_4
020131205,216.0,2.0,218.0,13_12_5
020131206,222.0,18.0,240.0,13_12_6
020131207,308.0,33.0,341.0,13_12_7
020131208,269.0,13.0,282.0,13_12_8
020131209,365.0,19.0,384.0,13_12_9
020131210,242.0,7.0,249.0,13_12_10
020131301,371.0,5.0,376.0,13_13_1
020131302,144.0,11.0,155.0,13_13_2
020131303,303.0,19.0,322.0,13_13_3
020131304,374.0,20.0,394.0,13_13_4
020131305,385.0,26.0,411.0,13_13_5
020131306,123.0,9.0,132.0,13_13_6
020131307,283.0,22.0,305.0,13_13_7
020131308,246.0,3.0,249.0,13_13_8
020131309,283.0,4.0,287.0,13_13_9
020131310,350.0,8.0,358.0,13_13_10
020131311,212.0,3.0,215.0,13_13_11
020131312,325.0,2.0,327.0,13_13_12
020131313,533.0,23.0,556.0,13_13_13
020131314,300.0,48.0,348.0,13_13_14
020131401,323.0,18.0,341.0,13_14_1
020131402,156.0,6.0,162.0,13_14_2
020131403,355.0,12.0,367.0,13_14_3
020131404,284.0,7.0,291.0,13_14_4
020131405,221.0,7.0,228.0,13_14_5
020131406,348.0,11.0,359.0,13_14_6
020131407,156.0,9.0,165.0,13_14_7
020131408,248.0,6.0,254.0,13_14_8
020131409,236.0,2.0,238.0,13_14_9
020131410,288.0,10.0,298.0,13_14_10
020131411,280.0,4.0,284.0,13_14_11
020131501,342.0,8.0,350.0,13_15_1
020131502,346.0,14.0,360.0,13_15_2
020131503,344.0,5.0,349.0,13_15_3
020131504,192.0,7.0,199.0,13_15_4
020131505,372.0,19.0,391.0,13_15_5
020131506,277.0,4.0,281.0,13_15_6
020131507,370.0,13.0,383.0,13_15_7
020131508,356.0,16.0,372.0,13_15_8
020131509,398.0,18.0,416.0,13_15_9
020131510,316.0,15.0,331.0,13_15_10
020131511,339.0,30.0,369.0,13_15_11
020131512,308.0,20.0,328.0,13_15_12
020131601,370.0,22.0,392.0,13_16_1
020131602,410.0,20.0,430.0,13_16_2
020131603,237.0,15.0,252.0,13_16_3
020131604,323.0,45.0,368.0,13_16_4
020131605,235.0,17.0,252.0,13_16_5
020131606,174.0,9.0,183.0,13_16_6
020131607,350.0,19.0,369.0,13_16_7
020131608,342.0,10.0,352.0,13_16_8
020131609,364.0,16.0,380.0,13_16_9
020131610,377.0,14.0,391.0,13_16_10
020131611,362.0,19.0,381.0,13_16_11
020131612,318.0,29.0,347.0,13_16_12
020131613,221.0,2.0,223.0,13_16_13
020131701,454.0,22.0,476.0,13_17_1
020131702,427.0,45.0,472.0,13_17_2
020131703,364.0,25.0,389.0,13_17_3
020131704,229.0,18.0,247.0,13_17_4
020131705,321.0,24.0,345.0,13_17_5
020131706,351.0,9.0,360.0,13_17_6
020131707,370.0,16.0,386.0,13_17_7
020131708,309.0,7.0,316.0,13_17_8
020131709,363.0,40.0,403.0,13_17_9
020131710,390.0,8.0,398.0,13_17_10
020131711,241.0,6.0,247.0,13_17_11
020131801,318.0,16.0,334.0,13_18_1
020131802,374.0,33.0,407.0,13_18_2
020131803,370.0,27.0,397.0,13_18_3
020131804,272.0,22.0,294.0,13_18_4
020131805,276.0,6.0,282.0,13_18_5
020131806,291.0,11.0,302.0,13_18_6
020131807,363.0,20.0,383.0,13_18_7
020131808,275.0,5.0,280.0,13_18_8
020131809,168.0,2.0,170.0,13_18_9
020131810,269.0,5.0,274.0,13_18_10
020131901,330.0,10.0,340.0,13_19_1
020131902,377.0,20.0,397.0,13_19_2
020131903,277.0,18.0,295.0,13_19_3
020131904,220.0,7.0,227.0,13_19_4
020131905,358.0,8.0,366.0,13_19_5
020131906,212.0,3.0,215.0,13_19_6
020131907,219.0,38.0,257.0,13_19_7
020131908,328.0,1.0,329.0,13_19_8
020131909,322.0,10.0,332.0,13_19_9
020131910,300.0,12.0,312.0,13_19_10
020131911,181.0,12.0,193.0,13_19_11
020131912,265.0,3.0,268.0,13_19_12
020132001,293.0,8.0,301.0,13_20_1
020132002,383.0,11.0,394.0,13_20_2
020132003,161.0,14.0,175.0,13_20_3
020132004,304.0,12.0,316.0,13_20_4
020132005,287.0,25.0,312.0,13_20_5
020132006,408.0,20.0,428.0,13_20_6
020132007,352.0,20.0,372.0,13_20_7
020132008,365.0,21.0,386.0,13_20_8
020132009,242.0,16.0,258.0,13_20_9
020132010,256.0,16.0,272.0,13_20_10
020132011,247.0,14.0,261.0,13_20_11
020132012,268.0,9.0,277.0,13_20_12
020132101,241.0,3.0,244.0,13_21_1
020132102,146.0,3.0,149.0,13_21_2
020132103,228.0,5.0,233.0,13_21_3
020132104,315.0,4.0,319.0,13_21_4
020132105,282.0,9.0,291.0,13_21_5
020132106,307.0,5.0,312.0,13_21_6
020132107,447.0,3.0,450.0,13_21_7
020132108,336.0,9.0,345.0,13_21_8
020132109,336.0,24.0,360.0,13_21_9
020132110,341.0,1.0,342.0,13_21_10
020132201,247.0,4.0,251.0,13_22_1
020132202,215.0,6.0,221.0,13_22_2
020132203,214.0,8.0,222.0,13_22_3
020132204,322.0,5.0,327.0,13_22_4
020132205,393.0,1.0,394.0,13_22_5
020132206,388.0,3.0,391.0,13_22_6
020132207,451.0,4.0,455.0,13_22_7
020132208,367.0,10.0,377.0,13_22_8
020132209,219.0,1.0,220.0,13_22_9
020132301,525.0,20.0,545.0,13_23_1
020132302,257.0,13.0,270.0,13_23_2
020132303,528.0,10.0,538.0,13_23_3
020132304,285.0,9.0,294.0,13_23_4
020132305,225.0,11.0,236.0,13_23_5
020132306,359.0,9.0,368.0,13_23_6
020132307,250.0,7.0,257.0,13_23_7
020132308,479.0,26.0,505.0,13_23_8
020132309,408.0,21.0,429.0,13_23_9
020132310,232.0,11.0,243.0,13_23_10
020132311,393.0,31.0,424.0,13_23_11
020132401,194.0,4.0,198.0,13_24_1
020132402,245.0,7.0,252.0,13_24_2
020132403,278.0,5.0,283.0,13_24_3
020132404,357.0,7.0,364.0,13_24_4
020132405,280.0,6.0,286.0,13_24_5
020132406,302.0,16.0,318.0,13_24_6
020132407,335.0,32.0,367.0,13_24_7
020132408,325.0,14.0,339.0,13_24_8
020132409,346.0,35.0,381.0,13_24_9
020132410,269.0,14.0,283.0,13_24_10
020132501,239.0,23.0,262.0,13_25_1
020132502,265.0,14.0,279.0,13_25_2
020132503,373.0,19.0,392.0,13_25_3
020132504,247.0,22.0,269.0,13_25_4
020132505,204.0,17.0,221.0,13_25_5
020132506,264.0,10.0,274.0,13_25_6
020132507,474.0,30.0,504.0,13_25_7
020132508,344.0,20.0,364.0,13_25_8
020132601,270.0,46.0,316.0,13_26_1
020132602,295.0,30.0,325.0,13_26_2
020132603,262.0,26.0,288.0,13_26_3
020132604,380.0,39.0,419.0,13_26_4
020132605,301.0,16.0,317.0,13_26_5
020132606,256.0,9.0,265.0,13_26_6
020132607,178.0,11.0,189.0,13_26_7
020132608,186.0,28.0,214.0,13_26_8
020132609,178.0,24.0,202.0,13_26_9
020132610,415.0,21.0,436.0,13_26_10
020132611,258.0,23.0,281.0,13_26_11
020132701,169.0,6.0,175.0,13_27_1
020132702,388.0,11.0,399.0,13_27_2
020132703,428.0,12.0,440.0,13_27_3
020132704,345.0,42.0,387.0,13_27_4
020132705,303.0,8.0,311.0,13_27_5
020132706,461.0,68.0,529.0,13_27_6
020132707,419.0,78.0,497.0,13_27_7
020132708,341.0,27.0,368.0,13_27_8
020132709,393.0,14.0,407.0,13_27_9
020132801,202.0,66.0,268.0,13_28_1
020132802,186.0,27.0,213.0,13_28_2
020132803,284.0,34.0,318.0,13_28_3
020132804,179.0,22.0,201.0,13_28_4
020132805,205.0,12.0,217.0,13_28_5
020132806,348.0,8.0,356.0,13_28_6
020132807,316.0,13.0,329.0,13_28_7
020132808,433.0,18.0,451.0,13_28_8
020132809,356.0,37.0,393.0,13_28_9
020132810,259.0,14.0,273.0,13_28_10
020132901,227.0,47.0,274.0,13_29_1
020132902,222.0,59.0,281.0,13_29_2
020132903,232.0,15.0,247.0,13_29_3
020132904,342.0,40.0,382.0,13_29_4
020132905,249.0,31.0,280.0,13_29_5
020132906,315.0,15.0,330.0,13_29_6
020132907,315.0,40.0,355.0,13_29_7
020132908,397.0,23.0,420.0,13_29_8
020132909,199.0,9.0,208.0,13_29_9
020132910,253.0,5.0,258.0,13_29_10
020132911,306.0,21.0,327.0,13_29_11
020140101,197.0,13.0,210.0,14_1_1
020140102,219.0,36.0,255.0,14_1_2
020140103,379.0,21.0,400.0,14_1_3
020140104,356.0,6.0,362.0,14_1_4
020140105,549.0,36.0,585.0,14_1_5
020140106,428.0,18.0,446.0,14_1_6
020140107,357.0,10.0,367.0,14_1_7
020140108,291.0,8.0,299.0,14_1_8
020140109,393.0,5.0,398.0,14_1_9
020140110,450.0,12.0,462.0,14_1_10
020140201,491.0,14.0,505.0,14_2_1
020140202,252.0,19.0,271.0,14_2_2
020140203,340.0,9.0,349.0,14_2_3
020140204,303.0,17.0,320.0,14_2_4
020140205,326.0,14.0,340.0,14_2_5
020140206,250.0,18.0,268.0,14_2_6
020140207,306.0,11.0,317.0,14_2_7
020140208,392.0,10.0,402.0,14_2_8
020140209,375.0,5.0,380.0,14_2_9
020140210,451.0,23.0,474.0,14_2_10
020140301,721.0,37.0,758.0,14_3_1
020140302,221.0,5.0,226.0,14_3_2
020140303,211.0,15.0,226.0,14_3_3
020140304,285.0,12.0,297.0,14_3_4
020140305,394.0,13.0,407.0,14_3_5
020140306,158.0,6.0,164.0,14_3_6
020140307,292.0,5.0,297.0,14_3_7
020140308,400.0,30.0,430.0,14_3_8
020140309,436.0,20.0,456.0,14_3_9
020140310,283.0,25.0,308.0,14_3_10
020140311,326.0,21.0,347.0,14_3_11
020140312,286.0,19.0,305.0,14_3_12
020140401,385.0,28.0,413.0,14_4_1
020140402,216.0,4.0,220.0,14_4_2
020140403,213.0,5.0,218.0,14_4_3
020140404,291.0,2.0,293.0,14_4_4
020140405,355.0,29.0,384.0,14_4_5
020140406,416.0,38.0,454.0,14_4_6
020140407,404.0,28.0,432.0,14_4_7
020140408,454.0,28.0,482.0,14_4_8
020140409,381.0,52.0,433.0,14_4_9
020140410,625.0,72.0,697.0,14_4_10
020140501,345.0,12.0,357.0,14_5_1
020140502,357.0,13.0,370.0,14_5_2
020140503,391.0,21.0,412.0,14_5_3
020140504,267.0,17.0,284.0,14_5_4
020140505,480.0,27.0,507.0,14_5_5
020140506,256.0,21.0,277.0,14_5_6
020140507,202.0,34.0,236.0,14_5_7
020140508,171.0,19.0,190.0,14_5_8
020140509,479.0,23.0,502.0,14_5_9
020140510,530.0,16.0,546.0,14_5_10
020140601,463.0,49.0,512.0,14_6_1
020140602,326.0,75.0,401.0,14_6_2
020140603,332.0,48.0,380.0,14_6_3
020140604,321.0,40.0,361.0,14_6_4
020140605,360.0,27.0,387.0,14_6_5
020140606,435.0,76.0,511.0,14_6_6
020140607,333.0,26.0,359.0,14_6_7
020140608,234.0,19.0,253.0,14_6_8
020140609,352.0,50.0,402.0,14_6_9
020140610,203.0,10.0,213.0,14_6_10
020140701,299.0,76.0,375.0,14_7_1
020140702,349.0,62.0,411.0,14_7_2
020140703,252.0,37.0,289.0,14_7_3
020140704,357.0,45.0,402.0,14_7_4
020140705,236.0,24.0,260.0,14_7_5
020140706,287.0,14.0,301.0,14_7_6
020140707,222.0,18.0,240.0,14_7_7
020140708,201.0,38.0,239.0,14_7_8
020140709,236.0,39.0,275.0,14_7_9
020140801,320.0,46.0,366.0,14_8_1
020140802,256.0,34.0,290.0,14_8_2
020140803,160.0,9.0,169.0,14_8_3
020140804,202.0,43.0,245.0,14_8_4
020140805,442.0,40.0,482.0,14_8_5
020140806,402.0,67.0,469.0,14_8_6
020140807,268.0,33.0,301.0,14_8_7
020140808,283.0,23.0,306.0,14_8_8
020140809,398.0,78.0,476.0,14_8_9
020140901,449.0,42.0,491.0,14_9_1
020140902,266.0,37.0,303.0,14_9_2
020140903,484.0,41.0,525.0,14_9_3
020140904,487.0,50.0,537.0,14_9_4
020140905,182.0,16.0,198.0,14_9_5
020140906,282.0,14.0,296.0,14_9_6
020140907,248.0,16.0,264.0,14_9_7
020140908,367.0,24.0,391.0,14_9_8
020140909,334.0,29.0,363.0,14_9_9
020140910,427.0,35.0,462.0,14_9_10
020140911,369.0,26.0,395.0,14_9_11
020140912,385.0,33.0,418.0,14_9_12
020140913,328.0,21.0,349.0,14_9_13
020141001,5.0,1.0,6.0,14_10_1
020141101,269.0,15.0,284.0,14_11_1
020141102,434.0,34.0,468.0,14_11_2
020141103,234.0,3.0,237.0,14_11_3
020141104,272.0,7.0,279.0,14_11_4
020141105,359.0,20.0,379.0,14_11_5
020141106,342.0,11.0,353.0,14_11_6
020141107,244.0,23.0,267.0,14_11_7
020141108,495.0,34.0,529.0,14_11_8
020141109,343.0,69.0,412.0,14_11_9
020141110,187.0,21.0,208.0,14_11_10
020141111,281.0,35.0,316.0,14_11_11
020141112,319.0,43.0,362.0,14_11_12
020141113,376.0,23.0,399.0,14_11_13
020141114,221.0,10.0,231.0,14_11_14
020141201,199.0,31.0,230.0,14_12_1
020141202,288.0,94.0,382.0,14_12_2
020141203,275.0,54.0,329.0,14_12_3
020141204,266.0,78.0,344.0,14_12_4
020141205,356.0,24.0,380.0,14_12_5
020141206,243.0,21.0,264.0,14_12_6
020141207,139.0,6.0,145.0,14_12_7
020141208,180.0,8.0,188.0,14_12_8
020141209,254.0,73.0,327.0,14_12_9
020141210,315.0,37.0,352.0,14_12_10
020141211,239.0,35.0,274.0,14_12_11
020141301,228.0,39.0,267.0,14_13_1
020141302,240.0,73.0,313.0,14_13_2
020141303,349.0,57.0,406.0,14_13_3
020141304,201.0,41.0,242.0,14_13_4
020141305,284.0,17.0,301.0,14_13_5
020141306,255.0,23.0,278.0,14_13_6
020141307,125.0,22.0,147.0,14_13_7
020141308,235.0,40.0,275.0,14_13_8
020141309,306.0,31.0,337.0,14_13_9
020141310,272.0,22.0,294.0,14_13_10
020141311,211.0,49.0,260.0,14_13_11
020141312,227.0,20.0,247.0,14_13_12
020141401,412.0,48.0,460.0,14_14_1
020141402,266.0,24.0,290.0,14_14_2
020141403,320.0,38.0,358.0,14_14_3
020141404,166.0,28.0,194.0,14_14_4
020141405,150.0,47.0,197.0,14_14_5
020141406,193.0,9.0,202.0,14_14_6
020141407,189.0,21.0,210.0,14_14_7
020141408,425.0,37.0,462.0,14_14_8
020141409,433.0,50.0,483.0,14_14_9
020141410,336.0,13.0,349.0,14_14_10
020141411,397.0,14.0,411.0,14_14_11
020141501,294.0,25.0,319.0,14_15_1
020141502,327.0,24.0,351.0,14_15_2
020141503,319.0,31.0,350.0,14_15_3
020141504,366.0,13.0,379.0,14_15_4
020141505,415.0,28.0,443.0,14_15_5
020141506,363.0,77.0,440.0,14_15_6
020141507,326.0,22.0,348.0,14_15_7
020141508,858.0,28.0,886.0,14_15_8
