Código,Sí,No,Total,CO_FRAC_RA
020120507,323.0,4.0,327.0,12_5_7
020120508,421.0,0.0,421.0,12_5_8
020120509,309.0,2.0,311.0,12_5_9
020120510,273.0,11.0,284.0,12_5_10
020120511,314.0,18.0,332.0,12_5_11
020120601,319.0,1.0,320.0,12_6_1
020120602,353.0,0.0,353.0,12_6_2
020120603,256.0,1.0,257.0,12_6_3
020120604,348.0,1.0,349.0,12_6_4
020120605,386.0,1.0,387.0,12_6_5
020120606,380.0,0.0,380.0,12_6_6
020120607,332.0,0.0,332.0,12_6_7
020120608,286.0,2.0,288.0,12_6_8
020120609,302.0,0.0,302.0,12_6_9
020120610,314.0,2.0,316.0,12_6_10
020120701,317.0,1.0,318.0,12_7_1
020120702,308.0,2.0,310.0,12_7_2
020120703,325.0,0.0,325.0,12_7_3
020120704,356.0,3.0,359.0,12_7_4
020120705,288.0,2.0,290.0,12_7_5
020120706,347.0,0.0,347.0,12_7_6
020120707,299.0,2.0,301.0,12_7_7
020120708,363.0,2.0,365.0,12_7_8
020120709,555.0,2.0,557.0,12_7_9
020120710,472.0,4.0,476.0,12_7_10
020120801,546.0,2.0,548.0,12_8_1
020120802,272.0,1.0,273.0,12_8_2
020120803,322.0,3.0,325.0,12_8_3
020120804,261.0,1.0,262.0,12_8_4
020120805,341.0,3.0,344.0,12_8_5
020120806,352.0,0.0,352.0,12_8_6
020120807,355.0,9.0,364.0,12_8_7
020120808,414.0,1.0,415.0,12_8_8
020120809,395.0,1.0,396.0,12_8_9
020120810,289.0,1.0,290.0,12_8_10
020120811,262.0,0.0,262.0,12_8_11
020120901,327.0,4.0,331.0,12_9_1
020120902,418.0,2.0,420.0,12_9_2
020120903,371.0,14.0,385.0,12_9_3
020120904,392.0,0.0,392.0,12_9_4
020120905,354.0,4.0,358.0,12_9_5
020120906,375.0,2.0,377.0,12_9_6
020120907,307.0,0.0,307.0,12_9_7
020121001,364.0,2.0,366.0,12_10_1
020121002,387.0,3.0,390.0,12_10_2
020121003,285.0,2.0,287.0,12_10_3
020121004,270.0,0.0,270.0,12_10_4
020121005,296.0,2.0,298.0,12_10_5
020121006,352.0,1.0,353.0,12_10_6
020121007,293.0,2.0,295.0,12_10_7
020121008,476.0,1.0,477.0,12_10_8
020121009,299.0,19.0,318.0,12_10_9
020121010,291.0,8.0,299.0,12_10_10
020121011,338.0,7.0,345.0,12_10_11
020121101,328.0,0.0,328.0,12_11_1
020121102,266.0,1.0,267.0,12_11_2
020121103,251.0,3.0,254.0,12_11_3
020121104,343.0,0.0,343.0,12_11_4
020121105,296.0,11.0,307.0,12_11_5
020121106,317.0,2.0,319.0,12_11_6
020121107,327.0,3.0,330.0,12_11_7
020121108,334.0,10.0,344.0,12_11_8
020121109,372.0,1.0,373.0,12_11_9
020121110,281.0,2.0,283.0,12_11_10
020121111,275.0,3.0,278.0,12_11_11
020121201,271.0,1.0,272.0,12_12_1
020121202,496.0,5.0,501.0,12_12_2
020121203,509.0,0.0,509.0,12_12_3
020121204,355.0,1.0,356.0,12_12_4
020121205,328.0,0.0,328.0,12_12_5
020121206,260.0,0.0,260.0,12_12_6
020121207,384.0,2.0,386.0,12_12_7
020121208,265.0,2.0,267.0,12_12_8
020121301,405.0,2.0,407.0,12_13_1
020121302,381.0,8.0,389.0,12_13_2
020121303,721.0,0.0,721.0,12_13_3
020121304,523.0,3.0,526.0,12_13_4
020121305,474.0,1.0,475.0,12_13_5
020121306,394.0,1.0,395.0,12_13_6
020121307,248.0,1.0,249.0,12_13_7
020121401,365.0,8.0,373.0,12_14_1
020121402,399.0,1.0,400.0,12_14_2
020121403,308.0,0.0,308.0,12_14_3
020121404,406.0,1.0,407.0,12_14_4
020121405,421.0,0.0,421.0,12_14_5
020121406,317.0,1.0,318.0,12_14_6
020121407,430.0,2.0,432.0,12_14_7
020121408,468.0,1.0,469.0,12_14_8
020121409,323.0,1.0,324.0,12_14_9
020121410,441.0,0.0,441.0,12_14_10
020121501,373.0,5.0,378.0,12_15_1
020121502,422.0,0.0,422.0,12_15_2
020121503,418.0,2.0,420.0,12_15_3
020121504,418.0,0.0,418.0,12_15_4
020121505,393.0,0.0,393.0,12_15_5
020121506,342.0,1.0,343.0,12_15_6
020121507,382.0,1.0,383.0,12_15_7
020121508,362.0,2.0,364.0,12_15_8
020121509,425.0,1.0,426.0,12_15_9
020121510,297.0,0.0,297.0,12_15_10
020121511,272.0,0.0,272.0,12_15_11
020121512,282.0,2.0,284.0,12_15_12
020121513,262.0,0.0,262.0,12_15_13
020121601,392.0,3.0,395.0,12_16_1
020121602,363.0,0.0,363.0,12_16_2
020121603,359.0,0.0,359.0,12_16_3
020121604,521.0,0.0,521.0,12_16_4
020121605,610.0,8.0,618.0,12_16_5
020121606,647.0,0.0,647.0,12_16_6
020121607,337.0,1.0,338.0,12_16_7
020121608,525.0,3.0,528.0,12_16_8
020121609,353.0,9.0,362.0,12_16_9
020121610,329.0,1.0,330.0,12_16_10
020121611,334.0,0.0,334.0,12_16_11
020121612,314.0,2.0,316.0,12_16_12
020121613,202.0,0.0,202.0,12_16_13
020121614,175.0,0.0,175.0,12_16_14
020121701,351.0,4.0,355.0,12_17_1
020121702,377.0,3.0,380.0,12_17_2
020121703,333.0,0.0,333.0,12_17_3
020121704,304.0,2.0,306.0,12_17_4
020121705,431.0,6.0,437.0,12_17_5
020121706,414.0,0.0,414.0,12_17_6
020121707,372.0,1.0,373.0,12_17_7
020121708,553.0,4.0,557.0,12_17_8
020121801,229.0,2.0,231.0,12_18_1
020121802,322.0,1.0,323.0,12_18_2
020121803,318.0,0.0,318.0,12_18_3
020121804,307.0,1.0,308.0,12_18_4
020121805,300.0,1.0,301.0,12_18_5
020121806,308.0,4.0,312.0,12_18_6
020121807,335.0,1.0,336.0,12_18_7
020121808,324.0,4.0,328.0,12_18_8
020121809,287.0,3.0,290.0,12_18_9
020121810,282.0,2.0,284.0,12_18_10
020121811,234.0,4.0,238.0,12_18_11
020121812,435.0,1.0,436.0,12_18_12
020121813,306.0,0.0,306.0,12_18_13
020121901,350.0,2.0,352.0,12_19_1
020121902,223.0,2.0,225.0,12_19_2
020121903,280.0,3.0,283.0,12_19_3
020121904,365.0,2.0,367.0,12_19_4
020121905,405.0,1.0,406.0,12_19_5
020121906,355.0,1.0,356.0,12_19_6
020121907,342.0,4.0,346.0,12_19_7
020121908,345.0,6.0,351.0,12_19_8
020121909,314.0,2.0,316.0,12_19_9
020121910,360.0,0.0,360.0,12_19_10
020121911,372.0,0.0,372.0,12_19_11
020121912,331.0,2.0,333.0,12_19_12
020121913,285.0,1.0,286.0,12_19_13
020122001,317.0,0.0,317.0,12_20_1
020122002,556.0,3.0,559.0,12_20_2
020122003,410.0,1.0,411.0,12_20_3
020122004,391.0,0.0,391.0,12_20_4
020122005,381.0,1.0,382.0,12_20_5
020122006,405.0,2.0,407.0,12_20_6
020122007,344.0,2.0,346.0,12_20_7
020122008,345.0,20.0,365.0,12_20_8
020122101,466.0,1.0,467.0,12_21_1
020122102,476.0,0.0,476.0,12_21_2
020122103,357.0,3.0,360.0,12_21_3
020122104,418.0,3.0,421.0,12_21_4
020122105,297.0,0.0,297.0,12_21_5
020122106,325.0,1.0,326.0,12_21_6
020122107,337.0,3.0,340.0,12_21_7
020122108,316.0,3.0,319.0,12_21_8
020122109,286.0,0.0,286.0,12_21_9
020122110,257.0,1.0,258.0,12_21_10
020122201,294.0,0.0,294.0,12_22_1
020122202,362.0,0.0,362.0,12_22_2
020122203,298.0,1.0,299.0,12_22_3
020122204,298.0,1.0,299.0,12_22_4
020122205,431.0,4.0,435.0,12_22_5
020122206,448.0,0.0,448.0,12_22_6
020122207,459.0,0.0,459.0,12_22_7
020122208,364.0,1.0,365.0,12_22_8
020122209,363.0,2.0,365.0,12_22_9
020122210,370.0,0.0,370.0,12_22_10
020122211,369.0,2.0,371.0,12_22_11
020130101,294.0,2.0,296.0,13_1_1
020130102,343.0,0.0,343.0,13_1_2
020130103,258.0,0.0,258.0,13_1_3
020130104,365.0,2.0,367.0,13_1_4
020130105,420.0,1.0,421.0,13_1_5
020130106,385.0,1.0,386.0,13_1_6
020130107,185.0,0.0,185.0,13_1_7
020130108,241.0,0.0,241.0,13_1_8
020130109,216.0,1.0,217.0,13_1_9
020130110,314.0,0.0,314.0,13_1_10
020130111,300.0,0.0,300.0,13_1_11
020130112,246.0,0.0,246.0,13_1_12
020130113,244.0,1.0,245.0,13_1_13
020130114,281.0,2.0,283.0,13_1_14
020130201,526.0,19.0,545.0,13_2_1
020130202,358.0,1.0,359.0,13_2_2
020130203,259.0,0.0,259.0,13_2_3
020130204,239.0,0.0,239.0,13_2_4
020130205,330.0,0.0,330.0,13_2_5
020130206,467.0,3.0,470.0,13_2_6
020130207,298.0,2.0,300.0,13_2_7
020130208,252.0,1.0,253.0,13_2_8
020130209,395.0,1.0,396.0,13_2_9
020130210,462.0,6.0,468.0,13_2_10
020130211,293.0,0.0,293.0,13_2_11
020130301,377.0,0.0,377.0,13_3_1
020130302,268.0,2.0,270.0,13_3_2
020130303,353.0,0.0,353.0,13_3_3
020130304,429.0,4.0,433.0,13_3_4
020130305,312.0,0.0,312.0,13_3_5
020130306,271.0,0.0,271.0,13_3_6
020130307,289.0,1.0,290.0,13_3_7
020130308,277.0,1.0,278.0,13_3_8
020130309,353.0,1.0,354.0,13_3_9
020130310,446.0,2.0,448.0,13_3_10
020130401,289.0,2.0,291.0,13_4_1
020130402,347.0,3.0,350.0,13_4_2
020130403,295.0,9.0,304.0,13_4_3
020130404,425.0,5.0,430.0,13_4_4
020130405,362.0,1.0,363.0,13_4_5
020130406,398.0,2.0,400.0,13_4_6
020130407,296.0,0.0,296.0,13_4_7
020130408,261.0,4.0,265.0,13_4_8
020130409,341.0,0.0,341.0,13_4_9
020130410,237.0,0.0,237.0,13_4_10
020130411,347.0,23.0,370.0,13_4_11
020130412,611.0,2.0,613.0,13_4_12
020130413,335.0,2.0,337.0,13_4_13
020130414,325.0,2.0,327.0,13_4_14
020130501,337.0,7.0,344.0,13_5_1
020130502,401.0,2.0,403.0,13_5_2
020130503,529.0,1.0,530.0,13_5_3
020130504,473.0,5.0,478.0,13_5_4
020130505,356.0,3.0,359.0,13_5_5
020130506,436.0,1.0,437.0,13_5_6
020130507,323.0,4.0,327.0,13_5_7
020130508,417.0,0.0,417.0,13_5_8
020130601,283.0,0.0,283.0,13_6_1
020130602,424.0,1.0,425.0,13_6_2
020130603,364.0,4.0,368.0,13_6_3
020130604,414.0,5.0,419.0,13_6_4
020130605,446.0,8.0,454.0,13_6_5
020130606,368.0,0.0,368.0,13_6_6
020130607,410.0,15.0,425.0,13_6_7
020130608,338.0,1.0,339.0,13_6_8
020130701,271.0,0.0,271.0,13_7_1
020130702,220.0,1.0,221.0,13_7_2
020130703,457.0,0.0,457.0,13_7_3
020130704,343.0,1.0,344.0,13_7_4
020130705,476.0,0.0,476.0,13_7_5
020130706,379.0,2.0,381.0,13_7_6
020130707,346.0,0.0,346.0,13_7_7
020130708,309.0,0.0,309.0,13_7_8
020130709,372.0,1.0,373.0,13_7_9
020130801,313.0,1.0,314.0,13_8_1
020130802,274.0,1.0,275.0,13_8_2
020130803,411.0,0.0,411.0,13_8_3
020130804,385.0,3.0,388.0,13_8_4
020130805,450.0,2.0,452.0,13_8_5
020130806,294.0,1.0,295.0,13_8_6
020130807,363.0,1.0,364.0,13_8_7
020130808,437.0,2.0,439.0,13_8_8
020130809,325.0,1.0,326.0,13_8_9
020130810,290.0,2.0,292.0,13_8_10
020130901,286.0,1.0,287.0,13_9_1
020130902,301.0,2.0,303.0,13_9_2
020130903,245.0,2.0,247.0,13_9_3
020130904,292.0,1.0,293.0,13_9_4
020130905,488.0,0.0,488.0,13_9_5
020130906,318.0,2.0,320.0,13_9_6
020130907,292.0,4.0,296.0,13_9_7
020130908,344.0,0.0,344.0,13_9_8
020130909,363.0,0.0,363.0,13_9_9
020130910,224.0,15.0,239.0,13_9_10
020131001,414.0,1.0,415.0,13_10_1
020131002,404.0,0.0,404.0,13_10_2
020131003,425.0,2.0,427.0,13_10_3
020131004,413.0,4.0,417.0,13_10_4
020131005,247.0,5.0,252.0,13_10_5
020131006,373.0,15.0,388.0,13_10_6
020131007,321.0,0.0,321.0,13_10_7
020131008,431.0,1.0,432.0,13_10_8
020131009,325.0,0.0,325.0,13_10_9
020131010,420.0,4.0,424.0,13_10_10
020131011,310.0,4.0,314.0,13_10_11
020131101,171.0,1.0,172.0,13_11_1
020131102,241.0,0.0,241.0,13_11_2
020131103,207.0,0.0,207.0,13_11_3
020131104,229.0,0.0,229.0,13_11_4
020131105,221.0,1.0,222.0,13_11_5
020131106,406.0,2.0,408.0,13_11_6
020131107,278.0,6.0,284.0,13_11_7
020131201,273.0,4.0,277.0,13_12_1
020131202,320.0,0.0,320.0,13_12_2
020131203,237.0,0.0,237.0,13_12_3
020131204,352.0,0.0,352.0,13_12_4
020131205,216.0,2.0,218.0,13_12_5
020131206,239.0,1.0,240.0,13_12_6
020131207,339.0,2.0,341.0,13_12_7
020131208,280.0,2.0,282.0,13_12_8
020131209,383.0,1.0,384.0,13_12_9
020131210,249.0,0.0,249.0,13_12_10
020131301,375.0,1.0,376.0,13_13_1
020131302,155.0,0.0,155.0,13_13_2
020131303,321.0,1.0,322.0,13_13_3
020131304,393.0,1.0,394.0,13_13_4
020131305,410.0,1.0,411.0,13_13_5
020131306,131.0,1.0,132.0,13_13_6
020131307,305.0,0.0,305.0,13_13_7
020131308,248.0,1.0,249.0,13_13_8
020131309,287.0,0.0,287.0,13_13_9
020131310,358.0,0.0,358.0,13_13_10
020131311,215.0,0.0,215.0,13_13_11
020131312,324.0,3.0,327.0,13_13_12
020131313,555.0,1.0,556.0,13_13_13
020131314,346.0,2.0,348.0,13_13_14
020131401,334.0,7.0,341.0,13_14_1
020131402,162.0,0.0,162.0,13_14_2
020131403,366.0,1.0,367.0,13_14_3
020131404,291.0,0.0,291.0,13_14_4
020131405,227.0,1.0,228.0,13_14_5
020131406,359.0,0.0,359.0,13_14_6
020131407,165.0,0.0,165.0,13_14_7
020131408,254.0,0.0,254.0,13_14_8
020131409,238.0,0.0,238.0,13_14_9
020131410,298.0,0.0,298.0,13_14_10
020131411,284.0,0.0,284.0,13_14_11
020131501,350.0,0.0,350.0,13_15_1
020131502,358.0,2.0,360.0,13_15_2
020131503,349.0,0.0,349.0,13_15_3
020131504,197.0,2.0,199.0,13_15_4
020131505,390.0,1.0,391.0,13_15_5
020131506,281.0,0.0,281.0,13_15_6
020131507,383.0,0.0,383.0,13_15_7
020131508,372.0,0.0,372.0,13_15_8
020131509,414.0,2.0,416.0,13_15_9
020131510,330.0,1.0,331.0,13_15_10
020131511,356.0,13.0,369.0,13_15_11
020131512,323.0,5.0,328.0,13_15_12
020131601,392.0,0.0,392.0,13_16_1
020131602,428.0,2.0,430.0,13_16_2
020131603,252.0,0.0,252.0,13_16_3
020131604,368.0,0.0,368.0,13_16_4
020131605,252.0,0.0,252.0,13_16_5
020131606,181.0,2.0,183.0,13_16_6
020131607,369.0,0.0,369.0,13_16_7
020131608,351.0,1.0,352.0,13_16_8
020131609,379.0,1.0,380.0,13_16_9
020131610,390.0,1.0,391.0,13_16_10
020131611,380.0,1.0,381.0,13_16_11
020131612,335.0,12.0,347.0,13_16_12
020131613,223.0,0.0,223.0,13_16_13
020131701,475.0,1.0,476.0,13_17_1
020131702,470.0,2.0,472.0,13_17_2
020131703,388.0,1.0,389.0,13_17_3
020131704,247.0,0.0,247.0,13_17_4
020131705,344.0,1.0,345.0,13_17_5
020131706,360.0,0.0,360.0,13_17_6
020131707,383.0,3.0,386.0,13_17_7
020131708,315.0,1.0,316.0,13_17_8
020131709,399.0,4.0,403.0,13_17_9
020131710,396.0,2.0,398.0,13_17_10
020131711,245.0,2.0,247.0,13_17_11
020131801,334.0,0.0,334.0,13_18_1
020131802,404.0,3.0,407.0,13_18_2
020131803,391.0,6.0,397.0,13_18_3
020131804,293.0,1.0,294.0,13_18_4
020131805,282.0,0.0,282.0,13_18_5
020131806,302.0,0.0,302.0,13_18_6
020131807,383.0,0.0,383.0,13_18_7
020131808,280.0,0.0,280.0,13_18_8
020131809,170.0,0.0,170.0,13_18_9
020131810,272.0,2.0,274.0,13_18_10
020131901,338.0,2.0,340.0,13_19_1
020131902,395.0,2.0,397.0,13_19_2
020131903,295.0,0.0,295.0,13_19_3
020131904,226.0,1.0,227.0,13_19_4
020131905,365.0,1.0,366.0,13_19_5
020131906,215.0,0.0,215.0,13_19_6
020131907,237.0,20.0,257.0,13_19_7
020131908,329.0,0.0,329.0,13_19_8
020131909,332.0,0.0,332.0,13_19_9
020131910,310.0,2.0,312.0,13_19_10
020131911,190.0,3.0,193.0,13_19_11
020131912,268.0,0.0,268.0,13_19_12
020132001,301.0,0.0,301.0,13_20_1
020132002,394.0,0.0,394.0,13_20_2
020132003,175.0,0.0,175.0,13_20_3
020132004,316.0,0.0,316.0,13_20_4
020132005,312.0,0.0,312.0,13_20_5
020132006,426.0,2.0,428.0,13_20_6
020132007,370.0,2.0,372.0,13_20_7
020132008,386.0,0.0,386.0,13_20_8
020132009,257.0,1.0,258.0,13_20_9
020132010,271.0,1.0,272.0,13_20_10
020132011,261.0,0.0,261.0,13_20_11
020132012,274.0,3.0,277.0,13_20_12
020132101,244.0,0.0,244.0,13_21_1
020132102,148.0,1.0,149.0,13_21_2
020132103,233.0,0.0,233.0,13_21_3
020132104,319.0,0.0,319.0,13_21_4
020132105,291.0,0.0,291.0,13_21_5
020132106,311.0,1.0,312.0,13_21_6
020132107,450.0,0.0,450.0,13_21_7
020132108,345.0,0.0,345.0,13_21_8
020132109,360.0,0.0,360.0,13_21_9
020132110,342.0,0.0,342.0,13_21_10
020132201,250.0,1.0,251.0,13_22_1
020132202,221.0,0.0,221.0,13_22_2
020132203,222.0,0.0,222.0,13_22_3
020132204,327.0,0.0,327.0,13_22_4
020132205,394.0,0.0,394.0,13_22_5
020132206,391.0,0.0,391.0,13_22_6
020132207,455.0,0.0,455.0,13_22_7
020132208,374.0,3.0,377.0,13_22_8
020132209,220.0,0.0,220.0,13_22_9
020132301,544.0,1.0,545.0,13_23_1
020132302,270.0,0.0,270.0,13_23_2
020132303,536.0,2.0,538.0,13_23_3
020132304,294.0,0.0,294.0,13_23_4
020132305,235.0,1.0,236.0,13_23_5
020132306,367.0,1.0,368.0,13_23_6
020132307,257.0,0.0,257.0,13_23_7
020132308,501.0,4.0,505.0,13_23_8
020132309,426.0,3.0,429.0,13_23_9
020132310,242.0,1.0,243.0,13_23_10
020132311,419.0,5.0,424.0,13_23_11
020132401,197.0,1.0,198.0,13_24_1
020132402,251.0,1.0,252.0,13_24_2
020132403,282.0,1.0,283.0,13_24_3
020132404,364.0,0.0,364.0,13_24_4
020132405,286.0,0.0,286.0,13_24_5
020132406,317.0,1.0,318.0,13_24_6
020132407,363.0,4.0,367.0,13_24_7
020132408,336.0,3.0,339.0,13_24_8
020132409,375.0,6.0,381.0,13_24_9
020132410,283.0,0.0,283.0,13_24_10
020132501,254.0,8.0,262.0,13_25_1
020132502,279.0,0.0,279.0,13_25_2
020132503,390.0,2.0,392.0,13_25_3
020132504,267.0,2.0,269.0,13_25_4
020132505,221.0,0.0,221.0,13_25_5
020132506,274.0,0.0,274.0,13_25_6
020132507,503.0,1.0,504.0,13_25_7
020132508,361.0,3.0,364.0,13_25_8
020132601,291.0,25.0,316.0,13_26_1
020132602,317.0,8.0,325.0,13_26_2
020132603,276.0,12.0,288.0,13_26_3
020132604,411.0,8.0,419.0,13_26_4
020132605,308.0,9.0,317.0,13_26_5
020132606,265.0,0.0,265.0,13_26_6
020132607,188.0,1.0,189.0,13_26_7
020132608,212.0,2.0,214.0,13_26_8
020132609,194.0,8.0,202.0,13_26_9
020132610,435.0,1.0,436.0,13_26_10
020132611,277.0,4.0,281.0,13_26_11
020132701,175.0,0.0,175.0,13_27_1
020132702,397.0,2.0,399.0,13_27_2
020132703,439.0,1.0,440.0,13_27_3
020132704,384.0,3.0,387.0,13_27_4
020132705,311.0,0.0,311.0,13_27_5
020132706,507.0,22.0,529.0,13_27_6
020132707,475.0,22.0,497.0,13_27_7
020132708,354.0,14.0,368.0,13_27_8
020132709,406.0,1.0,407.0,13_27_9
020132801,250.0,18.0,268.0,13_28_1
020132802,201.0,12.0,213.0,13_28_2
020132803,309.0,9.0,318.0,13_28_3
020132804,187.0,14.0,201.0,13_28_4
020132805,217.0,0.0,217.0,13_28_5
020132806,356.0,0.0,356.0,13_28_6
020132807,328.0,1.0,329.0,13_28_7
020132808,449.0,2.0,451.0,13_28_8
020132809,392.0,1.0,393.0,13_28_9
020132810,273.0,0.0,273.0,13_28_10
020132901,261.0,13.0,274.0,13_29_1
020132902,275.0,6.0,281.0,13_29_2
020132903,247.0,0.0,247.0,13_29_3
020132904,376.0,6.0,382.0,13_29_4
020132905,265.0,15.0,280.0,13_29_5
020132906,330.0,0.0,330.0,13_29_6
020132907,350.0,5.0,355.0,13_29_7
020132908,414.0,6.0,420.0,13_29_8
020132909,208.0,0.0,208.0,13_29_9
020132910,258.0,0.0,258.0,13_29_10
020132911,326.0,1.0,327.0,13_29_11
020140101,209.0,1.0,210.0,14_1_1
020140102,241.0,14.0,255.0,14_1_2
020140103,399.0,1.0,400.0,14_1_3
020140104,361.0,1.0,362.0,14_1_4
020140105,576.0,9.0,585.0,14_1_5
020140106,444.0,2.0,446.0,14_1_6
020140107,366.0,1.0,367.0,14_1_7
020140108,295.0,4.0,299.0,14_1_8
020140109,398.0,0.0,398.0,14_1_9
020140110,460.0,2.0,462.0,14_1_10
020140201,504.0,1.0,505.0,14_2_1
020140202,271.0,0.0,271.0,14_2_2
020140203,349.0,0.0,349.0,14_2_3
020140204,318.0,2.0,320.0,14_2_4
020140205,339.0,1.0,340.0,14_2_5
020140206,265.0,3.0,268.0,14_2_6
020140207,317.0,0.0,317.0,14_2_7
020140208,399.0,3.0,402.0,14_2_8
020140209,380.0,0.0,380.0,14_2_9
020140210,473.0,1.0,474.0,14_2_10
020140301,758.0,0.0,758.0,14_3_1
020140302,226.0,0.0,226.0,14_3_2
020140303,225.0,1.0,226.0,14_3_3
020140304,297.0,0.0,297.0,14_3_4
020140305,405.0,2.0,407.0,14_3_5
020140306,164.0,0.0,164.0,14_3_6
020140307,297.0,0.0,297.0,14_3_7
020140308,430.0,0.0,430.0,14_3_8
020140309,456.0,0.0,456.0,14_3_9
020140310,308.0,0.0,308.0,14_3_10
020140311,346.0,1.0,347.0,14_3_11
020140312,303.0,2.0,305.0,14_3_12
020140401,413.0,0.0,413.0,14_4_1
020140402,220.0,0.0,220.0,14_4_2
020140403,217.0,1.0,218.0,14_4_3
020140404,293.0,0.0,293.0,14_4_4
020140405,378.0,6.0,384.0,14_4_5
020140406,453.0,1.0,454.0,14_4_6
020140407,430.0,2.0,432.0,14_4_7
020140408,481.0,1.0,482.0,14_4_8
020140409,433.0,0.0,433.0,14_4_9
020140410,694.0,3.0,697.0,14_4_10
020140501,355.0,2.0,357.0,14_5_1
020140502,369.0,1.0,370.0,14_5_2
020140503,410.0,2.0,412.0,14_5_3
020140504,282.0,2.0,284.0,14_5_4
020140505,506.0,1.0,507.0,14_5_5
020140506,274.0,3.0,277.0,14_5_6
020140507,218.0,18.0,236.0,14_5_7
020140508,182.0,8.0,190.0,14_5_8
020140509,502.0,0.0,502.0,14_5_9
020140510,546.0,0.0,546.0,14_5_10
020140601,510.0,2.0,512.0,14_6_1
020140602,393.0,8.0,401.0,14_6_2
020140603,372.0,8.0,380.0,14_6_3
020140604,359.0,2.0,361.0,14_6_4
020140605,382.0,5.0,387.0,14_6_5
020140606,492.0,19.0,511.0,14_6_6
020140607,359.0,0.0,359.0,14_6_7
020140608,250.0,3.0,253.0,14_6_8
020140609,398.0,4.0,402.0,14_6_9
020140610,213.0,0.0,213.0,14_6_10
020140701,366.0,9.0,375.0,14_7_1
020140702,405.0,6.0,411.0,14_7_2
020140703,287.0,2.0,289.0,14_7_3
020140704,402.0,0.0,402.0,14_7_4
020140705,259.0,1.0,260.0,14_7_5
020140706,299.0,2.0,301.0,14_7_6
020140707,238.0,2.0,240.0,14_7_7
020140708,235.0,4.0,239.0,14_7_8
020140709,270.0,5.0,275.0,14_7_9
020140801,365.0,1.0,366.0,14_8_1
020140802,287.0,3.0,290.0,14_8_2
020140803,166.0,3.0,169.0,14_8_3
020140804,235.0,10.0,245.0,14_8_4
020140805,479.0,3.0,482.0,14_8_5
020140806,454.0,15.0,469.0,14_8_6
020140807,294.0,7.0,301.0,14_8_7
020140808,301.0,5.0,306.0,14_8_8
020140809,475.0,1.0,476.0,14_8_9
020140901,490.0,1.0,491.0,14_9_1
020140902,302.0,1.0,303.0,14_9_2
020140903,525.0,0.0,525.0,14_9_3
020140904,535.0,2.0,537.0,14_9_4
020140905,198.0,0.0,198.0,14_9_5
020140906,294.0,2.0,296.0,14_9_6
020140907,261.0,3.0,264.0,14_9_7
020140908,390.0,1.0,391.0,14_9_8
020140909,363.0,0.0,363.0,14_9_9
020140910,460.0,2.0,462.0,14_9_10
020140911,394.0,1.0,395.0,14_9_11
020140912,417.0,1.0,418.0,14_9_12
020140913,347.0,2.0,349.0,14_9_13
020141001,6.0,0.0,6.0,14_10_1
020141101,283.0,1.0,284.0,14_11_1
020141102,467.0,1.0,468.0,14_11_2
020141103,235.0,2.0,237.0,14_11_3
020141104,279.0,0.0,279.0,14_11_4
020141105,378.0,1.0,379.0,14_11_5
020141106,353.0,0.0,353.0,14_11_6
020141107,257.0,10.0,267.0,14_11_7
020141108,528.0,1.0,529.0,14_11_8
020141109,402.0,10.0,412.0,14_11_9
020141110,206.0,2.0,208.0,14_11_10
020141111,314.0,2.0,316.0,14_11_11
020141112,357.0,5.0,362.0,14_11_12
020141113,397.0,2.0,399.0,14_11_13
020141114,230.0,1.0,231.0,14_11_14
020141201,224.0,6.0,230.0,14_12_1
020141202,359.0,23.0,382.0,14_12_2
020141203,322.0,7.0,329.0,14_12_3
020141204,321.0,23.0,344.0,14_12_4
020141205,380.0,0.0,380.0,14_12_5
020141206,264.0,0.0,264.0,14_12_6
020141207,143.0,2.0,145.0,14_12_7
020141208,188.0,0.0,188.0,14_12_8
020141209,295.0,32.0,327.0,14_12_9
020141210,350.0,2.0,352.0,14_12_10
020141211,272.0,2.0,274.0,14_12_11
020141301,258.0,9.0,267.0,14_13_1
020141302,282.0,31.0,313.0,14_13_2
020141303,395.0,11.0,406.0,14_13_3
020141304,218.0,24.0,242.0,14_13_4
020141305,299.0,2.0,301.0,14_13_5
020141306,276.0,2.0,278.0,14_13_6
020141307,144.0,3.0,147.0,14_13_7
020141308,268.0,7.0,275.0,14_13_8
020141309,336.0,1.0,337.0,14_13_9
020141310,291.0,3.0,294.0,14_13_10
020141311,245.0,15.0,260.0,14_13_11
020141312,244.0,3.0,247.0,14_13_12
020141401,458.0,2.0,460.0,14_14_1
020141402,288.0,2.0,290.0,14_14_2
020141403,357.0,1.0,358.0,14_14_3
020141404,183.0,11.0,194.0,14_14_4
020141405,184.0,13.0,197.0,14_14_5
020141406,200.0,2.0,202.0,14_14_6
020141407,208.0,2.0,210.0,14_14_7
020141408,459.0,3.0,462.0,14_14_8
020141409,483.0,0.0,483.0,14_14_9
020141410,349.0,0.0,349.0,14_14_10
020141411,408.0,3.0,411.0,14_14_11
020141501,310.0,9.0,319.0,14_15_1
020141502,342.0,9.0,351.0,14_15_2
020141503,347.0,3.0,350.0,14_15_3
020141504,377.0,2.0,379.0,14_15_4
020141505,438.0,5.0,443.0,14_15_5
020141506,397.0,43.0,440.0,14_15_6
020141507,346.0,2.0,348.0,14_15_7
