Código,Sí,No,Total,CO_FRAC_RA
020120507,262.0,65.0,327.0,12_5_7
020120508,336.0,85.0,421.0,12_5_8
020120509,251.0,60.0,311.0,12_5_9
020120510,207.0,77.0,284.0,12_5_10
020120511,238.0,94.0,332.0,12_5_11
020120601,225.0,95.0,320.0,12_6_1
020120602,265.0,88.0,353.0,12_6_2
020120603,200.0,57.0,257.0,12_6_3
020120604,260.0,89.0,349.0,12_6_4
020120605,300.0,87.0,387.0,12_6_5
020120606,303.0,77.0,380.0,12_6_6
020120607,237.0,95.0,332.0,12_6_7
020120608,218.0,70.0,288.0,12_6_8
020120609,229.0,73.0,302.0,12_6_9
020120610,239.0,77.0,316.0,12_6_10
020120701,244.0,74.0,318.0,12_7_1
020120702,240.0,70.0,310.0,12_7_2
020120703,251.0,74.0,325.0,12_7_3
020120704,270.0,89.0,359.0,12_7_4
020120705,220.0,70.0,290.0,12_7_5
020120706,258.0,89.0,347.0,12_7_6
020120707,241.0,60.0,301.0,12_7_7
020120708,266.0,99.0,365.0,12_7_8
020120709,450.0,107.0,557.0,12_7_9
020120710,363.0,113.0,476.0,12_7_10
020120801,444.0,104.0,548.0,12_8_1
020120802,216.0,57.0,273.0,12_8_2
020120803,261.0,64.0,325.0,12_8_3
020120804,203.0,59.0,262.0,12_8_4
020120805,246.0,98.0,344.0,12_8_5
020120806,264.0,88.0,352.0,12_8_6
020120807,290.0,74.0,364.0,12_8_7
020120808,362.0,53.0,415.0,12_8_8
020120809,317.0,79.0,396.0,12_8_9
020120810,247.0,43.0,290.0,12_8_10
020120811,219.0,43.0,262.0,12_8_11
020120901,239.0,92.0,331.0,12_9_1
020120902,286.0,134.0,420.0,12_9_2
020120903,277.0,108.0,385.0,12_9_3
020120904,290.0,102.0,392.0,12_9_4
020120905,247.0,111.0,358.0,12_9_5
020120906,265.0,112.0,377.0,12_9_6
020120907,211.0,96.0,307.0,12_9_7
020121001,277.0,89.0,366.0,12_10_1
020121002,300.0,90.0,390.0,12_10_2
020121003,201.0,86.0,287.0,12_10_3
020121004,209.0,61.0,270.0,12_10_4
020121005,254.0,44.0,298.0,12_10_5
020121006,256.0,97.0,353.0,12_10_6
020121007,222.0,73.0,295.0,12_10_7
020121008,364.0,113.0,477.0,12_10_8
020121009,215.0,103.0,318.0,12_10_9
020121010,188.0,111.0,299.0,12_10_10
020121011,255.0,90.0,345.0,12_10_11
020121101,242.0,86.0,328.0,12_11_1
020121102,179.0,88.0,267.0,12_11_2
020121103,174.0,80.0,254.0,12_11_3
020121104,273.0,70.0,343.0,12_11_4
020121105,201.0,106.0,307.0,12_11_5
020121106,235.0,84.0,319.0,12_11_6
020121107,244.0,86.0,330.0,12_11_7
020121108,259.0,85.0,344.0,12_11_8
020121109,292.0,81.0,373.0,12_11_9
020121110,221.0,62.0,283.0,12_11_10
020121111,211.0,67.0,278.0,12_11_11
020121201,203.0,69.0,272.0,12_12_1
020121202,392.0,109.0,501.0,12_12_2
020121203,417.0,92.0,509.0,12_12_3
020121204,265.0,91.0,356.0,12_12_4
020121205,257.0,71.0,328.0,12_12_5
020121206,196.0,64.0,260.0,12_12_6
020121207,281.0,105.0,386.0,12_12_7
020121208,198.0,69.0,267.0,12_12_8
020121301,301.0,106.0,407.0,12_13_1
020121302,291.0,98.0,389.0,12_13_2
020121303,581.0,140.0,721.0,12_13_3
020121304,382.0,144.0,526.0,12_13_4
020121305,358.0,117.0,475.0,12_13_5
020121306,313.0,82.0,395.0,12_13_6
020121307,168.0,81.0,249.0,12_13_7
020121401,273.0,100.0,373.0,12_14_1
020121402,286.0,114.0,400.0,12_14_2
020121403,233.0,75.0,308.0,12_14_3
020121404,310.0,97.0,407.0,12_14_4
020121405,330.0,91.0,421.0,12_14_5
020121406,233.0,85.0,318.0,12_14_6
020121407,320.0,112.0,432.0,12_14_7
020121408,394.0,75.0,469.0,12_14_8
020121409,264.0,60.0,324.0,12_14_9
020121410,346.0,95.0,441.0,12_14_10
020121501,274.0,104.0,378.0,12_15_1
020121502,302.0,120.0,422.0,12_15_2
020121503,314.0,106.0,420.0,12_15_3
020121504,331.0,87.0,418.0,12_15_4
020121505,294.0,99.0,393.0,12_15_5
020121506,261.0,82.0,343.0,12_15_6
020121507,301.0,82.0,383.0,12_15_7
020121508,282.0,82.0,364.0,12_15_8
020121509,345.0,81.0,426.0,12_15_9
020121510,226.0,71.0,297.0,12_15_10
020121511,210.0,62.0,272.0,12_15_11
020121512,220.0,64.0,284.0,12_15_12
020121513,207.0,55.0,262.0,12_15_13
020121601,303.0,92.0,395.0,12_16_1
020121602,264.0,99.0,363.0,12_16_2
020121603,282.0,77.0,359.0,12_16_3
020121604,411.0,110.0,521.0,12_16_4
020121605,493.0,125.0,618.0,12_16_5
020121606,526.0,121.0,647.0,12_16_6
020121607,236.0,102.0,338.0,12_16_7
020121608,408.0,120.0,528.0,12_16_8
020121609,254.0,108.0,362.0,12_16_9
020121610,223.0,107.0,330.0,12_16_10
020121611,250.0,84.0,334.0,12_16_11
020121612,219.0,97.0,316.0,12_16_12
020121613,142.0,60.0,202.0,12_16_13
020121614,110.0,65.0,175.0,12_16_14
020121701,252.0,103.0,355.0,12_17_1
020121702,270.0,110.0,380.0,12_17_2
020121703,239.0,94.0,333.0,12_17_3
020121704,236.0,70.0,306.0,12_17_4
020121705,334.0,103.0,437.0,12_17_5
020121706,308.0,106.0,414.0,12_17_6
020121707,278.0,95.0,373.0,12_17_7
020121708,435.0,122.0,557.0,12_17_8
020121801,161.0,70.0,231.0,12_18_1
020121802,204.0,119.0,323.0,12_18_2
020121803,231.0,87.0,318.0,12_18_3
020121804,224.0,84.0,308.0,12_18_4
020121805,214.0,87.0,301.0,12_18_5
020121806,203.0,109.0,312.0,12_18_6
020121807,233.0,103.0,336.0,12_18_7
020121808,238.0,90.0,328.0,12_18_8
020121809,207.0,83.0,290.0,12_18_9
020121810,202.0,82.0,284.0,12_18_10
020121811,171.0,67.0,238.0,12_18_11
020121812,336.0,100.0,436.0,12_18_12
020121813,208.0,98.0,306.0,12_18_13
020121901,229.0,123.0,352.0,12_19_1
020121902,165.0,60.0,225.0,12_19_2
020121903,187.0,96.0,283.0,12_19_3
020121904,249.0,118.0,367.0,12_19_4
020121905,295.0,111.0,406.0,12_19_5
020121906,258.0,98.0,356.0,12_19_6
020121907,247.0,99.0,346.0,12_19_7
020121908,238.0,113.0,351.0,12_19_8
020121909,229.0,87.0,316.0,12_19_9
020121910,261.0,99.0,360.0,12_19_10
020121911,265.0,107.0,372.0,12_19_11
020121912,228.0,105.0,333.0,12_19_12
020121913,205.0,81.0,286.0,12_19_13
020122001,222.0,95.0,317.0,12_20_1
020122002,402.0,157.0,559.0,12_20_2
020122003,291.0,120.0,411.0,12_20_3
020122004,294.0,97.0,391.0,12_20_4
020122005,287.0,95.0,382.0,12_20_5
020122006,274.0,133.0,407.0,12_20_6
020122007,244.0,102.0,346.0,12_20_7
020122008,230.0,135.0,365.0,12_20_8
020122101,346.0,121.0,467.0,12_21_1
020122102,339.0,137.0,476.0,12_21_2
020122103,258.0,102.0,360.0,12_21_3
020122104,307.0,114.0,421.0,12_21_4
020122105,225.0,72.0,297.0,12_21_5
020122106,228.0,98.0,326.0,12_21_6
020122107,251.0,89.0,340.0,12_21_7
020122108,214.0,105.0,319.0,12_21_8
020122109,207.0,79.0,286.0,12_21_9
020122110,173.0,85.0,258.0,12_21_10
020122201,198.0,96.0,294.0,12_22_1
020122202,273.0,89.0,362.0,12_22_2
020122203,214.0,85.0,299.0,12_22_3
020122204,220.0,79.0,299.0,12_22_4
020122205,310.0,125.0,435.0,12_22_5
020122206,336.0,112.0,448.0,12_22_6
020122207,326.0,133.0,459.0,12_22_7
020122208,278.0,87.0,365.0,12_22_8
020122209,255.0,110.0,365.0,12_22_9
020122210,262.0,108.0,370.0,12_22_10
020122211,287.0,84.0,371.0,12_22_11
020130101,218.0,78.0,296.0,13_1_1
020130102,290.0,53.0,343.0,13_1_2
020130103,211.0,47.0,258.0,13_1_3
020130104,308.0,59.0,367.0,13_1_4
020130105,383.0,38.0,421.0,13_1_5
020130106,323.0,63.0,386.0,13_1_6
020130107,153.0,32.0,185.0,13_1_7
020130108,194.0,47.0,241.0,13_1_8
020130109,161.0,56.0,217.0,13_1_9
020130110,249.0,65.0,314.0,13_1_10
020130111,237.0,63.0,300.0,13_1_11
020130112,180.0,66.0,246.0,13_1_12
020130113,197.0,48.0,245.0,13_1_13
020130114,194.0,89.0,283.0,13_1_14
020130201,361.0,184.0,545.0,13_2_1
020130202,296.0,63.0,359.0,13_2_2
020130203,193.0,66.0,259.0,13_2_3
020130204,195.0,44.0,239.0,13_2_4
020130205,291.0,39.0,330.0,13_2_5
020130206,389.0,81.0,470.0,13_2_6
020130207,243.0,57.0,300.0,13_2_7
020130208,202.0,51.0,253.0,13_2_8
020130209,355.0,41.0,396.0,13_2_9
020130210,374.0,94.0,468.0,13_2_10
020130211,267.0,26.0,293.0,13_2_11
020130301,311.0,66.0,377.0,13_3_1
020130302,217.0,53.0,270.0,13_3_2
020130303,272.0,81.0,353.0,13_3_3
020130304,368.0,65.0,433.0,13_3_4
020130305,264.0,48.0,312.0,13_3_5
020130306,237.0,34.0,271.0,13_3_6
020130307,224.0,66.0,290.0,13_3_7
020130308,229.0,49.0,278.0,13_3_8
020130309,285.0,69.0,354.0,13_3_9
020130310,383.0,65.0,448.0,13_3_10
020130401,206.0,85.0,291.0,13_4_1
020130402,282.0,68.0,350.0,13_4_2
020130403,217.0,87.0,304.0,13_4_3
020130404,325.0,105.0,430.0,13_4_4
020130405,270.0,93.0,363.0,13_4_5
020130406,304.0,96.0,400.0,13_4_6
020130407,225.0,71.0,296.0,13_4_7
020130408,207.0,58.0,265.0,13_4_8
020130409,262.0,79.0,341.0,13_4_9
020130410,169.0,68.0,237.0,13_4_10
020130411,277.0,93.0,370.0,13_4_11
020130412,503.0,110.0,613.0,13_4_12
020130413,256.0,81.0,337.0,13_4_13
020130414,239.0,88.0,327.0,13_4_14
020130501,264.0,80.0,344.0,13_5_1
020130502,305.0,98.0,403.0,13_5_2
020130503,413.0,117.0,530.0,13_5_3
020130504,380.0,98.0,478.0,13_5_4
020130505,289.0,70.0,359.0,13_5_5
020130506,367.0,70.0,437.0,13_5_6
020130507,268.0,59.0,327.0,13_5_7
020130508,353.0,64.0,417.0,13_5_8
020130601,211.0,72.0,283.0,13_6_1
020130602,331.0,94.0,425.0,13_6_2
020130603,273.0,95.0,368.0,13_6_3
020130604,330.0,89.0,419.0,13_6_4
020130605,339.0,115.0,454.0,13_6_5
020130606,263.0,105.0,368.0,13_6_6
020130607,302.0,123.0,425.0,13_6_7
020130608,273.0,66.0,339.0,13_6_8
020130701,206.0,65.0,271.0,13_7_1
020130702,170.0,51.0,221.0,13_7_2
020130703,352.0,105.0,457.0,13_7_3
020130704,268.0,76.0,344.0,13_7_4
020130705,366.0,110.0,476.0,13_7_5
020130706,297.0,84.0,381.0,13_7_6
020130707,275.0,71.0,346.0,13_7_7
020130708,248.0,61.0,309.0,13_7_8
020130709,319.0,54.0,373.0,13_7_9
020130801,251.0,63.0,314.0,13_8_1
020130802,210.0,65.0,275.0,13_8_2
020130803,340.0,71.0,411.0,13_8_3
020130804,314.0,74.0,388.0,13_8_4
020130805,370.0,82.0,452.0,13_8_5
020130806,235.0,60.0,295.0,13_8_6
020130807,285.0,79.0,364.0,13_8_7
020130808,354.0,85.0,439.0,13_8_8
020130809,245.0,81.0,326.0,13_8_9
020130810,216.0,76.0,292.0,13_8_10
020130901,239.0,48.0,287.0,13_9_1
020130902,240.0,63.0,303.0,13_9_2
020130903,197.0,50.0,247.0,13_9_3
020130904,205.0,88.0,293.0,13_9_4
020130905,415.0,73.0,488.0,13_9_5
020130906,255.0,65.0,320.0,13_9_6
020130907,238.0,58.0,296.0,13_9_7
020130908,289.0,55.0,344.0,13_9_8
020130909,294.0,69.0,363.0,13_9_9
020130910,172.0,67.0,239.0,13_9_10
020131001,371.0,44.0,415.0,13_10_1
020131002,345.0,59.0,404.0,13_10_2
020131003,346.0,81.0,427.0,13_10_3
020131004,332.0,85.0,417.0,13_10_4
020131005,196.0,56.0,252.0,13_10_5
020131006,304.0,84.0,388.0,13_10_6
020131007,258.0,63.0,321.0,13_10_7
020131008,344.0,88.0,432.0,13_10_8
020131009,242.0,83.0,325.0,13_10_9
020131010,311.0,113.0,424.0,13_10_10
020131011,245.0,69.0,314.0,13_10_11
020131101,142.0,30.0,172.0,13_11_1
020131102,208.0,33.0,241.0,13_11_2
020131103,167.0,40.0,207.0,13_11_3
020131104,175.0,54.0,229.0,13_11_4
020131105,184.0,38.0,222.0,13_11_5
020131106,348.0,60.0,408.0,13_11_6
020131107,215.0,69.0,284.0,13_11_7
020131201,227.0,50.0,277.0,13_12_1
020131202,280.0,40.0,320.0,13_12_2
020131203,192.0,45.0,237.0,13_12_3
020131204,322.0,30.0,352.0,13_12_4
020131205,201.0,17.0,218.0,13_12_5
020131206,194.0,46.0,240.0,13_12_6
020131207,253.0,88.0,341.0,13_12_7
020131208,224.0,58.0,282.0,13_12_8
020131209,335.0,49.0,384.0,13_12_9
020131210,187.0,62.0,249.0,13_12_10
020131301,345.0,31.0,376.0,13_13_1
020131302,104.0,51.0,155.0,13_13_2
020131303,237.0,85.0,322.0,13_13_3
020131304,305.0,89.0,394.0,13_13_4
020131305,307.0,104.0,411.0,13_13_5
020131306,93.0,39.0,132.0,13_13_6
020131307,251.0,54.0,305.0,13_13_7
020131308,222.0,27.0,249.0,13_13_8
020131309,241.0,46.0,287.0,13_13_9
020131310,305.0,53.0,358.0,13_13_10
020131311,193.0,22.0,215.0,13_13_11
020131312,293.0,34.0,327.0,13_13_12
020131313,493.0,63.0,556.0,13_13_13
020131314,290.0,58.0,348.0,13_13_14
020131401,276.0,65.0,341.0,13_14_1
020131402,119.0,43.0,162.0,13_14_2
020131403,272.0,95.0,367.0,13_14_3
020131404,230.0,61.0,291.0,13_14_4
020131405,183.0,45.0,228.0,13_14_5
020131406,283.0,76.0,359.0,13_14_6
020131407,130.0,35.0,165.0,13_14_7
020131408,204.0,50.0,254.0,13_14_8
020131409,187.0,51.0,238.0,13_14_9
020131410,242.0,56.0,298.0,13_14_10
020131411,249.0,35.0,284.0,13_14_11
020131501,261.0,89.0,350.0,13_15_1
020131502,257.0,103.0,360.0,13_15_2
020131503,243.0,106.0,349.0,13_15_3
020131504,144.0,55.0,199.0,13_15_4
020131505,308.0,83.0,391.0,13_15_5
020131506,223.0,58.0,281.0,13_15_6
020131507,302.0,81.0,383.0,13_15_7
020131508,288.0,84.0,372.0,13_15_8
020131509,323.0,93.0,416.0,13_15_9
020131510,225.0,106.0,331.0,13_15_10
020131511,255.0,114.0,369.0,13_15_11
020131512,243.0,85.0,328.0,13_15_12
020131601,309.0,83.0,392.0,13_16_1
020131602,310.0,120.0,430.0,13_16_2
020131603,192.0,60.0,252.0,13_16_3
020131604,287.0,81.0,368.0,13_16_4
020131605,192.0,60.0,252.0,13_16_5
020131606,151.0,32.0,183.0,13_16_6
020131607,276.0,93.0,369.0,13_16_7
020131608,230.0,122.0,352.0,13_16_8
020131609,305.0,75.0,380.0,13_16_9
020131610,288.0,103.0,391.0,13_16_10
020131611,286.0,95.0,381.0,13_16_11
020131612,260.0,87.0,347.0,13_16_12
020131613,180.0,43.0,223.0,13_16_13
020131701,364.0,112.0,476.0,13_17_1
020131702,390.0,82.0,472.0,13_17_2
020131703,313.0,76.0,389.0,13_17_3
020131704,196.0,51.0,247.0,13_17_4
020131705,262.0,83.0,345.0,13_17_5
020131706,301.0,59.0,360.0,13_17_6
020131707,318.0,68.0,386.0,13_17_7
020131708,254.0,62.0,316.0,13_17_8
020131709,333.0,70.0,403.0,13_17_9
020131710,337.0,61.0,398.0,13_17_10
020131711,210.0,37.0,247.0,13_17_11
020131801,266.0,68.0,334.0,13_18_1
020131802,305.0,102.0,407.0,13_18_2
020131803,311.0,86.0,397.0,13_18_3
020131804,231.0,63.0,294.0,13_18_4
020131805,234.0,48.0,282.0,13_18_5
020131806,256.0,46.0,302.0,13_18_6
020131807,324.0,59.0,383.0,13_18_7
020131808,247.0,33.0,280.0,13_18_8
020131809,145.0,25.0,170.0,13_18_9
020131810,230.0,44.0,274.0,13_18_10
020131901,272.0,68.0,340.0,13_19_1
020131902,327.0,70.0,397.0,13_19_2
020131903,249.0,46.0,295.0,13_19_3
020131904,192.0,35.0,227.0,13_19_4
020131905,289.0,77.0,366.0,13_19_5
020131906,158.0,57.0,215.0,13_19_6
020131907,202.0,55.0,257.0,13_19_7
020131908,256.0,73.0,329.0,13_19_8
020131909,258.0,74.0,332.0,13_19_9
020131910,253.0,59.0,312.0,13_19_10
020131911,164.0,29.0,193.0,13_19_11
020131912,223.0,45.0,268.0,13_19_12
020132001,241.0,60.0,301.0,13_20_1
020132002,328.0,66.0,394.0,13_20_2
020132003,143.0,32.0,175.0,13_20_3
020132004,250.0,66.0,316.0,13_20_4
020132005,239.0,73.0,312.0,13_20_5
020132006,315.0,113.0,428.0,13_20_6
020132007,304.0,68.0,372.0,13_20_7
020132008,290.0,96.0,386.0,13_20_8
020132009,203.0,55.0,258.0,13_20_9
020132010,210.0,62.0,272.0,13_20_10
020132011,220.0,41.0,261.0,13_20_11
020132012,213.0,64.0,277.0,13_20_12
020132101,201.0,43.0,244.0,13_21_1
020132102,111.0,38.0,149.0,13_21_2
020132103,189.0,44.0,233.0,13_21_3
020132104,274.0,45.0,319.0,13_21_4
020132105,246.0,45.0,291.0,13_21_5
020132106,248.0,64.0,312.0,13_21_6
020132107,379.0,71.0,450.0,13_21_7
020132108,281.0,64.0,345.0,13_21_8
020132109,278.0,82.0,360.0,13_21_9
020132110,294.0,48.0,342.0,13_21_10
020132201,198.0,53.0,251.0,13_22_1
020132202,187.0,34.0,221.0,13_22_2
020132203,180.0,42.0,222.0,13_22_3
020132204,285.0,42.0,327.0,13_22_4
020132205,341.0,53.0,394.0,13_22_5
020132206,338.0,53.0,391.0,13_22_6
020132207,389.0,66.0,455.0,13_22_7
020132208,328.0,49.0,377.0,13_22_8
020132209,184.0,36.0,220.0,13_22_9
020132301,432.0,113.0,545.0,13_23_1
020132302,217.0,53.0,270.0,13_23_2
020132303,445.0,93.0,538.0,13_23_3
020132304,219.0,75.0,294.0,13_23_4
020132305,183.0,53.0,236.0,13_23_5
020132306,282.0,86.0,368.0,13_23_6
020132307,204.0,53.0,257.0,13_23_7
020132308,389.0,116.0,505.0,13_23_8
020132309,359.0,70.0,429.0,13_23_9
020132310,169.0,74.0,243.0,13_23_10
020132311,309.0,115.0,424.0,13_23_11
020132401,161.0,37.0,198.0,13_24_1
020132402,205.0,47.0,252.0,13_24_2
020132403,195.0,88.0,283.0,13_24_3
020132404,291.0,73.0,364.0,13_24_4
020132405,228.0,58.0,286.0,13_24_5
020132406,245.0,73.0,318.0,13_24_6
020132407,314.0,53.0,367.0,13_24_7
020132408,280.0,59.0,339.0,13_24_8
020132409,312.0,69.0,381.0,13_24_9
020132410,235.0,48.0,283.0,13_24_10
020132501,193.0,69.0,262.0,13_25_1
020132502,204.0,75.0,279.0,13_25_2
020132503,298.0,94.0,392.0,13_25_3
020132504,211.0,58.0,269.0,13_25_4
020132505,177.0,44.0,221.0,13_25_5
020132506,208.0,66.0,274.0,13_25_6
020132507,370.0,134.0,504.0,13_25_7
020132508,257.0,107.0,364.0,13_25_8
020132601,229.0,87.0,316.0,13_26_1
020132602,246.0,79.0,325.0,13_26_2
020132603,219.0,69.0,288.0,13_26_3
020132604,297.0,122.0,419.0,13_26_4
020132605,234.0,83.0,317.0,13_26_5
020132606,199.0,66.0,265.0,13_26_6
020132607,157.0,32.0,189.0,13_26_7
020132608,134.0,80.0,214.0,13_26_8
020132609,153.0,49.0,202.0,13_26_9
020132610,327.0,109.0,436.0,13_26_10
020132611,209.0,72.0,281.0,13_26_11
020132701,141.0,34.0,175.0,13_27_1
020132702,301.0,98.0,399.0,13_27_2
020132703,338.0,102.0,440.0,13_27_3
020132704,291.0,96.0,387.0,13_27_4
020132705,238.0,73.0,311.0,13_27_5
020132706,376.0,153.0,529.0,13_27_6
020132707,367.0,130.0,497.0,13_27_7
020132708,276.0,92.0,368.0,13_27_8
020132709,326.0,81.0,407.0,13_27_9
020132801,151.0,117.0,268.0,13_28_1
020132802,150.0,63.0,213.0,13_28_2
020132803,234.0,84.0,318.0,13_28_3
020132804,156.0,45.0,201.0,13_28_4
020132805,183.0,34.0,217.0,13_28_5
020132806,291.0,65.0,356.0,13_28_6
020132807,264.0,65.0,329.0,13_28_7
020132808,360.0,91.0,451.0,13_28_8
020132809,301.0,92.0,393.0,13_28_9
020132810,216.0,57.0,273.0,13_28_10
020132901,189.0,85.0,274.0,13_29_1
020132902,189.0,92.0,281.0,13_29_2
020132903,186.0,61.0,247.0,13_29_3
020132904,297.0,85.0,382.0,13_29_4
020132905,219.0,61.0,280.0,13_29_5
020132906,258.0,72.0,330.0,13_29_6
020132907,269.0,86.0,355.0,13_29_7
020132908,337.0,83.0,420.0,13_29_8
020132909,154.0,54.0,208.0,13_29_9
020132910,225.0,33.0,258.0,13_29_10
020132911,290.0,37.0,327.0,13_29_11
020140101,166.0,44.0,210.0,14_1_1
020140102,182.0,73.0,255.0,14_1_2
020140103,310.0,90.0,400.0,14_1_3
020140104,296.0,66.0,362.0,14_1_4
020140105,471.0,114.0,585.0,14_1_5
020140106,378.0,68.0,446.0,14_1_6
020140107,299.0,68.0,367.0,14_1_7
020140108,268.0,31.0,299.0,14_1_8
020140109,315.0,83.0,398.0,14_1_9
020140110,370.0,92.0,462.0,14_1_10
020140201,418.0,87.0,505.0,14_2_1
020140202,224.0,47.0,271.0,14_2_2
020140203,290.0,59.0,349.0,14_2_3
020140204,260.0,60.0,320.0,14_2_4
020140205,266.0,74.0,340.0,14_2_5
020140206,222.0,46.0,268.0,14_2_6
020140207,270.0,47.0,317.0,14_2_7
020140208,327.0,75.0,402.0,14_2_8
020140209,322.0,58.0,380.0,14_2_9
020140210,401.0,73.0,474.0,14_2_10
020140301,630.0,128.0,758.0,14_3_1
020140302,191.0,35.0,226.0,14_3_2
020140303,188.0,38.0,226.0,14_3_3
020140304,249.0,48.0,297.0,14_3_4
020140305,330.0,77.0,407.0,14_3_5
020140306,144.0,20.0,164.0,14_3_6
020140307,250.0,47.0,297.0,14_3_7
020140308,331.0,99.0,430.0,14_3_8
020140309,384.0,72.0,456.0,14_3_9
020140310,250.0,58.0,308.0,14_3_10
020140311,291.0,56.0,347.0,14_3_11
020140312,254.0,51.0,305.0,14_3_12
020140401,340.0,73.0,413.0,14_4_1
020140402,195.0,25.0,220.0,14_4_2
020140403,191.0,27.0,218.0,14_4_3
020140404,224.0,69.0,293.0,14_4_4
020140405,315.0,69.0,384.0,14_4_5
020140406,361.0,93.0,454.0,14_4_6
020140407,362.0,70.0,432.0,14_4_7
020140408,420.0,62.0,482.0,14_4_8
020140409,339.0,94.0,433.0,14_4_9
020140410,581.0,116.0,697.0,14_4_10
020140501,229.0,128.0,357.0,14_5_1
020140502,326.0,44.0,370.0,14_5_2
020140503,347.0,65.0,412.0,14_5_3
020140504,216.0,68.0,284.0,14_5_4
020140505,400.0,107.0,507.0,14_5_5
020140506,218.0,59.0,277.0,14_5_6
020140507,184.0,52.0,236.0,14_5_7
020140508,152.0,38.0,190.0,14_5_8
020140509,456.0,46.0,502.0,14_5_9
020140510,464.0,82.0,546.0,14_5_10
020140601,439.0,73.0,512.0,14_6_1
020140602,334.0,67.0,401.0,14_6_2
020140603,279.0,101.0,380.0,14_6_3
020140604,294.0,67.0,361.0,14_6_4
020140605,319.0,68.0,387.0,14_6_5
020140606,355.0,156.0,511.0,14_6_6
020140607,270.0,89.0,359.0,14_6_7
020140608,188.0,65.0,253.0,14_6_8
020140609,302.0,100.0,402.0,14_6_9
020140610,165.0,48.0,213.0,14_6_10
020140701,253.0,122.0,375.0,14_7_1
020140702,315.0,96.0,411.0,14_7_2
020140703,228.0,61.0,289.0,14_7_3
020140704,364.0,38.0,402.0,14_7_4
020140705,200.0,60.0,260.0,14_7_5
020140706,214.0,87.0,301.0,14_7_6
020140707,184.0,56.0,240.0,14_7_7
020140708,193.0,46.0,239.0,14_7_8
020140709,202.0,73.0,275.0,14_7_9
020140801,322.0,44.0,366.0,14_8_1
020140802,245.0,45.0,290.0,14_8_2
020140803,125.0,44.0,169.0,14_8_3
020140804,157.0,88.0,245.0,14_8_4
020140805,371.0,111.0,482.0,14_8_5
020140806,349.0,120.0,469.0,14_8_6
020140807,233.0,68.0,301.0,14_8_7
020140808,233.0,73.0,306.0,14_8_8
020140809,401.0,75.0,476.0,14_8_9
020140901,430.0,61.0,491.0,14_9_1
020140902,255.0,48.0,303.0,14_9_2
020140903,451.0,74.0,525.0,14_9_3
020140904,452.0,85.0,537.0,14_9_4
020140905,161.0,37.0,198.0,14_9_5
020140906,239.0,57.0,296.0,14_9_6
020140907,224.0,40.0,264.0,14_9_7
020140908,349.0,42.0,391.0,14_9_8
020140909,307.0,56.0,363.0,14_9_9
020140910,390.0,72.0,462.0,14_9_10
020140911,321.0,74.0,395.0,14_9_11
020140912,361.0,57.0,418.0,14_9_12
020140913,296.0,53.0,349.0,14_9_13
020141001,4.0,2.0,6.0,14_10_1
020141101,251.0,33.0,284.0,14_11_1
020141102,425.0,43.0,468.0,14_11_2
020141103,211.0,26.0,237.0,14_11_3
020141104,236.0,43.0,279.0,14_11_4
020141105,337.0,42.0,379.0,14_11_5
020141106,328.0,25.0,353.0,14_11_6
020141107,224.0,43.0,267.0,14_11_7
020141108,445.0,84.0,529.0,14_11_8
020141109,330.0,82.0,412.0,14_11_9
020141110,155.0,53.0,208.0,14_11_10
020141111,255.0,61.0,316.0,14_11_11
020141112,295.0,67.0,362.0,14_11_12
020141113,330.0,69.0,399.0,14_11_13
020141114,192.0,39.0,231.0,14_11_14
020141201,164.0,66.0,230.0,14_12_1
020141202,274.0,108.0,382.0,14_12_2
020141203,252.0,77.0,329.0,14_12_3
020141204,207.0,137.0,344.0,14_12_4
020141205,287.0,93.0,380.0,14_12_5
020141206,187.0,77.0,264.0,14_12_6
020141207,106.0,39.0,145.0,14_12_7
020141208,141.0,47.0,188.0,14_12_8
020141209,209.0,118.0,327.0,14_12_9
020141210,290.0,62.0,352.0,14_12_10
020141211,198.0,76.0,274.0,14_12_11
020141301,192.0,75.0,267.0,14_13_1
020141302,225.0,88.0,313.0,14_13_2
020141303,314.0,92.0,406.0,14_13_3
020141304,170.0,72.0,242.0,14_13_4
020141305,220.0,81.0,301.0,14_13_5
020141306,211.0,67.0,278.0,14_13_6
020141307,114.0,33.0,147.0,14_13_7
020141308,209.0,66.0,275.0,14_13_8
020141309,248.0,89.0,337.0,14_13_9
020141310,227.0,67.0,294.0,14_13_10
020141311,181.0,79.0,260.0,14_13_11
020141312,202.0,45.0,247.0,14_13_12
020141401,373.0,87.0,460.0,14_14_1
020141402,233.0,57.0,290.0,14_14_2
020141403,297.0,61.0,358.0,14_14_3
020141404,142.0,52.0,194.0,14_14_4
020141405,135.0,62.0,197.0,14_14_5
020141406,163.0,39.0,202.0,14_14_6
020141407,164.0,46.0,210.0,14_14_7
020141408,349.0,113.0,462.0,14_14_8
020141409,398.0,85.0,483.0,14_14_9
020141410,270.0,79.0,349.0,14_14_10
020141411,308.0,103.0,411.0,14_14_11
020141501,248.0,71.0,319.0,14_15_1
020141502,275.0,76.0,351.0,14_15_2
020141503,265.0,85.0,350.0,14_15_3
020141504,298.0,81.0,379.0,14_15_4
020141505,349.0,94.0,443.0,14_15_5
020141506,326.0,114.0,440.0,14_15_6
020141507,276.0,72.0,348.0,14_15_7
