Código,Sí,No,Total,CO_FRAC_RA
020120507,298.0,29.0,327.0,12_5_7
020120508,381.0,40.0,421.0,12_5_8
020120509,289.0,22.0,311.0,12_5_9
020120510,252.0,32.0,284.0,12_5_10
020120511,297.0,35.0,332.0,12_5_11
020120601,281.0,39.0,320.0,12_6_1
020120602,309.0,44.0,353.0,12_6_2
020120603,230.0,27.0,257.0,12_6_3
020120604,310.0,39.0,349.0,12_6_4
020120605,347.0,40.0,387.0,12_6_5
020120606,338.0,42.0,380.0,12_6_6
020120607,292.0,40.0,332.0,12_6_7
020120608,258.0,30.0,288.0,12_6_8
020120609,265.0,37.0,302.0,12_6_9
020120610,273.0,43.0,316.0,12_6_10
020120701,273.0,45.0,318.0,12_7_1
020120702,270.0,40.0,310.0,12_7_2
020120703,290.0,35.0,325.0,12_7_3
020120704,310.0,49.0,359.0,12_7_4
020120705,264.0,26.0,290.0,12_7_5
020120706,314.0,33.0,347.0,12_7_6
020120707,271.0,30.0,301.0,12_7_7
020120708,310.0,55.0,365.0,12_7_8
020120709,520.0,37.0,557.0,12_7_9
020120710,426.0,50.0,476.0,12_7_10
020120801,492.0,56.0,548.0,12_8_1
020120802,244.0,29.0,273.0,12_8_2
020120803,298.0,27.0,325.0,12_8_3
020120804,237.0,25.0,262.0,12_8_4
020120805,300.0,44.0,344.0,12_8_5
020120806,301.0,51.0,352.0,12_8_6
020120807,326.0,38.0,364.0,12_8_7
020120808,392.0,23.0,415.0,12_8_8
020120809,357.0,39.0,396.0,12_8_9
020120810,266.0,24.0,290.0,12_8_10
020120811,236.0,26.0,262.0,12_8_11
020120901,298.0,33.0,331.0,12_9_1
020120902,359.0,61.0,420.0,12_9_2
020120903,338.0,47.0,385.0,12_9_3
020120904,349.0,43.0,392.0,12_9_4
020120905,312.0,46.0,358.0,12_9_5
020120906,321.0,56.0,377.0,12_9_6
020120907,266.0,41.0,307.0,12_9_7
020121001,320.0,46.0,366.0,12_10_1
020121002,348.0,42.0,390.0,12_10_2
020121003,239.0,48.0,287.0,12_10_3
020121004,240.0,30.0,270.0,12_10_4
020121005,261.0,37.0,298.0,12_10_5
020121006,305.0,48.0,353.0,12_10_6
020121007,262.0,33.0,295.0,12_10_7
020121008,435.0,42.0,477.0,12_10_8
020121009,277.0,41.0,318.0,12_10_9
020121010,249.0,50.0,299.0,12_10_10
020121011,304.0,41.0,345.0,12_10_11
020121101,285.0,43.0,328.0,12_11_1
020121102,226.0,41.0,267.0,12_11_2
020121103,213.0,41.0,254.0,12_11_3
020121104,314.0,29.0,343.0,12_11_4
020121105,269.0,38.0,307.0,12_11_5
020121106,276.0,43.0,319.0,12_11_6
020121107,290.0,40.0,330.0,12_11_7
020121108,302.0,42.0,344.0,12_11_8
020121109,329.0,44.0,373.0,12_11_9
020121110,248.0,35.0,283.0,12_11_10
020121111,247.0,31.0,278.0,12_11_11
020121201,243.0,29.0,272.0,12_12_1
020121202,457.0,44.0,501.0,12_12_2
020121203,479.0,30.0,509.0,12_12_3
020121204,301.0,55.0,356.0,12_12_4
020121205,293.0,35.0,328.0,12_12_5
020121206,231.0,29.0,260.0,12_12_6
020121207,341.0,45.0,386.0,12_12_7
020121208,241.0,26.0,267.0,12_12_8
020121301,361.0,46.0,407.0,12_13_1
020121302,340.0,49.0,389.0,12_13_2
020121303,666.0,55.0,721.0,12_13_3
020121304,470.0,56.0,526.0,12_13_4
020121305,410.0,65.0,475.0,12_13_5
020121306,365.0,30.0,395.0,12_13_6
020121307,205.0,44.0,249.0,12_13_7
020121401,324.0,49.0,373.0,12_14_1
020121402,348.0,52.0,400.0,12_14_2
020121403,268.0,40.0,308.0,12_14_3
020121404,359.0,48.0,407.0,12_14_4
020121405,370.0,51.0,421.0,12_14_5
020121406,280.0,38.0,318.0,12_14_6
020121407,392.0,40.0,432.0,12_14_7
020121408,442.0,27.0,469.0,12_14_8
020121409,296.0,28.0,324.0,12_14_9
020121410,400.0,41.0,441.0,12_14_10
020121501,329.0,49.0,378.0,12_15_1
020121502,370.0,52.0,422.0,12_15_2
020121503,367.0,53.0,420.0,12_15_3
020121504,386.0,32.0,418.0,12_15_4
020121505,350.0,43.0,393.0,12_15_5
020121506,306.0,37.0,343.0,12_15_6
020121507,341.0,42.0,383.0,12_15_7
020121508,334.0,30.0,364.0,12_15_8
020121509,390.0,36.0,426.0,12_15_9
020121510,270.0,27.0,297.0,12_15_10
020121511,244.0,28.0,272.0,12_15_11
020121512,254.0,30.0,284.0,12_15_12
020121513,237.0,25.0,262.0,12_15_13
020121601,348.0,47.0,395.0,12_16_1
020121602,320.0,43.0,363.0,12_16_2
020121603,323.0,36.0,359.0,12_16_3
020121604,479.0,42.0,521.0,12_16_4
020121605,572.0,46.0,618.0,12_16_5
020121606,609.0,38.0,647.0,12_16_6
020121607,294.0,44.0,338.0,12_16_7
020121608,488.0,40.0,528.0,12_16_8
020121609,316.0,46.0,362.0,12_16_9
020121610,285.0,45.0,330.0,12_16_10
020121611,295.0,39.0,334.0,12_16_11
020121612,283.0,33.0,316.0,12_16_12
020121613,173.0,29.0,202.0,12_16_13
020121614,147.0,28.0,175.0,12_16_14
020121701,321.0,34.0,355.0,12_17_1
020121702,325.0,55.0,380.0,12_17_2
020121703,284.0,49.0,333.0,12_17_3
020121704,277.0,29.0,306.0,12_17_4
020121705,391.0,46.0,437.0,12_17_5
020121706,359.0,55.0,414.0,12_17_6
020121707,333.0,40.0,373.0,12_17_7
020121708,506.0,51.0,557.0,12_17_8
020121801,205.0,26.0,231.0,12_18_1
020121802,258.0,65.0,323.0,12_18_2
020121803,272.0,46.0,318.0,12_18_3
020121804,276.0,32.0,308.0,12_18_4
020121805,265.0,36.0,301.0,12_18_5
020121806,270.0,42.0,312.0,12_18_6
020121807,291.0,45.0,336.0,12_18_7
020121808,286.0,42.0,328.0,12_18_8
020121809,245.0,45.0,290.0,12_18_9
020121810,241.0,43.0,284.0,12_18_10
020121811,215.0,23.0,238.0,12_18_11
020121812,393.0,43.0,436.0,12_18_12
020121813,253.0,53.0,306.0,12_18_13
020121901,287.0,65.0,352.0,12_19_1
020121902,193.0,32.0,225.0,12_19_2
020121903,235.0,48.0,283.0,12_19_3
020121904,318.0,49.0,367.0,12_19_4
020121905,346.0,60.0,406.0,12_19_5
020121906,310.0,46.0,356.0,12_19_6
020121907,318.0,28.0,346.0,12_19_7
020121908,307.0,44.0,351.0,12_19_8
020121909,271.0,45.0,316.0,12_19_9
020121910,320.0,40.0,360.0,12_19_10
020121911,319.0,53.0,372.0,12_19_11
020121912,287.0,46.0,333.0,12_19_12
020121913,238.0,48.0,286.0,12_19_13
020122001,270.0,47.0,317.0,12_20_1
020122002,494.0,65.0,559.0,12_20_2
020122003,360.0,51.0,411.0,12_20_3
020122004,343.0,48.0,391.0,12_20_4
020122005,338.0,44.0,382.0,12_20_5
020122006,340.0,67.0,407.0,12_20_6
020122007,298.0,48.0,346.0,12_20_7
020122008,316.0,49.0,365.0,12_20_8
020122101,409.0,58.0,467.0,12_21_1
020122102,414.0,62.0,476.0,12_21_2
020122103,308.0,52.0,360.0,12_21_3
020122104,369.0,52.0,421.0,12_21_4
020122105,261.0,36.0,297.0,12_21_5
020122106,281.0,45.0,326.0,12_21_6
020122107,296.0,44.0,340.0,12_21_7
020122108,265.0,54.0,319.0,12_21_8
020122109,245.0,41.0,286.0,12_21_9
020122110,219.0,39.0,258.0,12_21_10
020122201,247.0,47.0,294.0,12_22_1
020122202,318.0,44.0,362.0,12_22_2
020122203,253.0,46.0,299.0,12_22_3
020122204,262.0,37.0,299.0,12_22_4
020122205,368.0,67.0,435.0,12_22_5
020122206,394.0,54.0,448.0,12_22_6
020122207,396.0,63.0,459.0,12_22_7
020122208,316.0,49.0,365.0,12_22_8
020122209,300.0,65.0,365.0,12_22_9
020122210,305.0,65.0,370.0,12_22_10
020122211,325.0,46.0,371.0,12_22_11
020130101,242.0,54.0,296.0,13_1_1
020130102,310.0,33.0,343.0,13_1_2
020130103,236.0,22.0,258.0,13_1_3
020130104,333.0,34.0,367.0,13_1_4
020130105,407.0,14.0,421.0,13_1_5
020130106,344.0,42.0,386.0,13_1_6
020130107,167.0,18.0,185.0,13_1_7
020130108,209.0,32.0,241.0,13_1_8
020130109,185.0,32.0,217.0,13_1_9
020130110,273.0,41.0,314.0,13_1_10
020130111,268.0,32.0,300.0,13_1_11
020130112,218.0,28.0,246.0,13_1_12
020130113,224.0,21.0,245.0,13_1_13
020130114,240.0,43.0,283.0,13_1_14
020130201,478.0,67.0,545.0,13_2_1
020130202,330.0,29.0,359.0,13_2_2
020130203,226.0,33.0,259.0,13_2_3
020130204,213.0,26.0,239.0,13_2_4
020130205,311.0,19.0,330.0,13_2_5
020130206,442.0,28.0,470.0,13_2_6
020130207,261.0,39.0,300.0,13_2_7
020130208,225.0,28.0,253.0,13_2_8
020130209,375.0,21.0,396.0,13_2_9
020130210,424.0,44.0,468.0,13_2_10
020130211,288.0,5.0,293.0,13_2_11
020130301,352.0,25.0,377.0,13_3_1
020130302,251.0,19.0,270.0,13_3_2
020130303,307.0,46.0,353.0,13_3_3
020130304,411.0,22.0,433.0,13_3_4
020130305,287.0,25.0,312.0,13_3_5
020130306,253.0,18.0,271.0,13_3_6
020130307,266.0,24.0,290.0,13_3_7
020130308,255.0,23.0,278.0,13_3_8
020130309,324.0,30.0,354.0,13_3_9
020130310,424.0,24.0,448.0,13_3_10
020130401,255.0,36.0,291.0,13_4_1
020130402,321.0,29.0,350.0,13_4_2
020130403,283.0,21.0,304.0,13_4_3
020130404,369.0,61.0,430.0,13_4_4
020130405,320.0,43.0,363.0,13_4_5
020130406,354.0,46.0,400.0,13_4_6
020130407,262.0,34.0,296.0,13_4_7
020130408,232.0,33.0,265.0,13_4_8
020130409,304.0,37.0,341.0,13_4_9
020130410,198.0,39.0,237.0,13_4_10
020130411,333.0,37.0,370.0,13_4_11
020130412,571.0,42.0,613.0,13_4_12
020130413,306.0,31.0,337.0,13_4_13
020130414,279.0,48.0,327.0,13_4_14
020130501,308.0,36.0,344.0,13_5_1
020130502,360.0,43.0,403.0,13_5_2
020130503,480.0,50.0,530.0,13_5_3
020130504,430.0,48.0,478.0,13_5_4
020130505,324.0,35.0,359.0,13_5_5
020130506,396.0,41.0,437.0,13_5_6
020130507,301.0,26.0,327.0,13_5_7
020130508,395.0,22.0,417.0,13_5_8
020130601,239.0,44.0,283.0,13_6_1
020130602,384.0,41.0,425.0,13_6_2
020130603,329.0,39.0,368.0,13_6_3
020130604,386.0,33.0,419.0,13_6_4
020130605,405.0,49.0,454.0,13_6_5
020130606,324.0,44.0,368.0,13_6_6
020130607,381.0,44.0,425.0,13_6_7
020130608,310.0,29.0,339.0,13_6_8
020130701,243.0,28.0,271.0,13_7_1
020130702,197.0,24.0,221.0,13_7_2
020130703,408.0,49.0,457.0,13_7_3
020130704,310.0,34.0,344.0,13_7_4
020130705,406.0,70.0,476.0,13_7_5
020130706,349.0,32.0,381.0,13_7_6
020130707,313.0,33.0,346.0,13_7_7
020130708,282.0,27.0,309.0,13_7_8
020130709,341.0,32.0,373.0,13_7_9
020130801,286.0,28.0,314.0,13_8_1
020130802,246.0,29.0,275.0,13_8_2
020130803,375.0,36.0,411.0,13_8_3
020130804,355.0,33.0,388.0,13_8_4
020130805,432.0,20.0,452.0,13_8_5
020130806,260.0,35.0,295.0,13_8_6
020130807,325.0,39.0,364.0,13_8_7
020130808,404.0,35.0,439.0,13_8_8
020130809,281.0,45.0,326.0,13_8_9
020130810,240.0,52.0,292.0,13_8_10
020130901,258.0,29.0,287.0,13_9_1
020130902,273.0,30.0,303.0,13_9_2
020130903,220.0,27.0,247.0,13_9_3
020130904,253.0,40.0,293.0,13_9_4
020130905,456.0,32.0,488.0,13_9_5
020130906,290.0,30.0,320.0,13_9_6
020130907,266.0,30.0,296.0,13_9_7
020130908,311.0,33.0,344.0,13_9_8
020130909,330.0,33.0,363.0,13_9_9
020130910,215.0,24.0,239.0,13_9_10
020131001,398.0,17.0,415.0,13_10_1
020131002,377.0,27.0,404.0,13_10_2
020131003,387.0,40.0,427.0,13_10_3
020131004,385.0,32.0,417.0,13_10_4
020131005,225.0,27.0,252.0,13_10_5
020131006,356.0,32.0,388.0,13_10_6
020131007,291.0,30.0,321.0,13_10_7
020131008,393.0,39.0,432.0,13_10_8
020131009,286.0,39.0,325.0,13_10_9
020131010,376.0,48.0,424.0,13_10_10
020131011,282.0,32.0,314.0,13_10_11
020131101,159.0,13.0,172.0,13_11_1
020131102,224.0,17.0,241.0,13_11_2
020131103,183.0,24.0,207.0,13_11_3
020131104,205.0,24.0,229.0,13_11_4
020131105,202.0,20.0,222.0,13_11_5
020131106,376.0,32.0,408.0,13_11_6
020131107,253.0,31.0,284.0,13_11_7
020131201,252.0,25.0,277.0,13_12_1
020131202,303.0,17.0,320.0,13_12_2
020131203,216.0,21.0,237.0,13_12_3
020131204,337.0,15.0,352.0,13_12_4
020131205,213.0,5.0,218.0,13_12_5
020131206,218.0,22.0,240.0,13_12_6
020131207,305.0,36.0,341.0,13_12_7
020131208,256.0,26.0,282.0,13_12_8
020131209,369.0,15.0,384.0,13_12_9
020131210,221.0,28.0,249.0,13_12_10
020131301,352.0,24.0,376.0,13_13_1
020131302,127.0,28.0,155.0,13_13_2
020131303,281.0,41.0,322.0,13_13_3
020131304,348.0,46.0,394.0,13_13_4
020131305,358.0,53.0,411.0,13_13_5
020131306,112.0,20.0,132.0,13_13_6
020131307,273.0,32.0,305.0,13_13_7
020131308,233.0,16.0,249.0,13_13_8
020131309,261.0,26.0,287.0,13_13_9
020131310,326.0,32.0,358.0,13_13_10
020131311,202.0,13.0,215.0,13_13_11
020131312,306.0,21.0,327.0,13_13_12
020131313,527.0,29.0,556.0,13_13_13
020131314,320.0,28.0,348.0,13_13_14
020131401,309.0,32.0,341.0,13_14_1
020131402,137.0,25.0,162.0,13_14_2
020131403,312.0,55.0,367.0,13_14_3
020131404,260.0,31.0,291.0,13_14_4
020131405,195.0,33.0,228.0,13_14_5
020131406,323.0,36.0,359.0,13_14_6
020131407,148.0,17.0,165.0,13_14_7
020131408,227.0,27.0,254.0,13_14_8
020131409,207.0,31.0,238.0,13_14_9
020131410,270.0,28.0,298.0,13_14_10
020131411,265.0,19.0,284.0,13_14_11
020131501,300.0,50.0,350.0,13_15_1
020131502,309.0,51.0,360.0,13_15_2
020131503,289.0,60.0,349.0,13_15_3
020131504,175.0,24.0,199.0,13_15_4
020131505,353.0,38.0,391.0,13_15_5
020131506,249.0,32.0,281.0,13_15_6
020131507,337.0,46.0,383.0,13_15_7
020131508,322.0,50.0,372.0,13_15_8
020131509,359.0,57.0,416.0,13_15_9
020131510,284.0,47.0,331.0,13_15_10
020131511,323.0,46.0,369.0,13_15_11
020131512,281.0,47.0,328.0,13_15_12
020131601,362.0,30.0,392.0,13_16_1
020131602,371.0,59.0,430.0,13_16_2
020131603,223.0,29.0,252.0,13_16_3
020131604,330.0,38.0,368.0,13_16_4
020131605,224.0,28.0,252.0,13_16_5
020131606,163.0,20.0,183.0,13_16_6
020131607,328.0,41.0,369.0,13_16_7
020131608,251.0,101.0,352.0,13_16_8
020131609,339.0,41.0,380.0,13_16_9
020131610,336.0,55.0,391.0,13_16_10
020131611,338.0,43.0,381.0,13_16_11
020131612,310.0,37.0,347.0,13_16_12
020131613,193.0,30.0,223.0,13_16_13
020131701,418.0,58.0,476.0,13_17_1
020131702,432.0,40.0,472.0,13_17_2
020131703,351.0,38.0,389.0,13_17_3
020131704,222.0,25.0,247.0,13_17_4
020131705,306.0,39.0,345.0,13_17_5
020131706,329.0,31.0,360.0,13_17_6
020131707,353.0,33.0,386.0,13_17_7
020131708,280.0,36.0,316.0,13_17_8
020131709,365.0,38.0,403.0,13_17_9
020131710,364.0,34.0,398.0,13_17_10
020131711,221.0,26.0,247.0,13_17_11
020131801,286.0,48.0,334.0,13_18_1
020131802,351.0,56.0,407.0,13_18_2
020131803,359.0,38.0,397.0,13_18_3
020131804,267.0,27.0,294.0,13_18_4
020131805,260.0,22.0,282.0,13_18_5
020131806,268.0,34.0,302.0,13_18_6
020131807,353.0,30.0,383.0,13_18_7
020131808,259.0,21.0,280.0,13_18_8
020131809,154.0,16.0,170.0,13_18_9
020131810,245.0,29.0,274.0,13_18_10
020131901,305.0,35.0,340.0,13_19_1
020131902,354.0,43.0,397.0,13_19_2
020131903,268.0,27.0,295.0,13_19_3
020131904,206.0,21.0,227.0,13_19_4
020131905,313.0,53.0,366.0,13_19_5
020131906,193.0,22.0,215.0,13_19_6
020131907,242.0,15.0,257.0,13_19_7
020131908,293.0,36.0,329.0,13_19_8
020131909,288.0,44.0,332.0,13_19_9
020131910,284.0,28.0,312.0,13_19_10
020131911,177.0,16.0,193.0,13_19_11
020131912,241.0,27.0,268.0,13_19_12
020132001,268.0,33.0,301.0,13_20_1
020132002,355.0,39.0,394.0,13_20_2
020132003,155.0,20.0,175.0,13_20_3
020132004,287.0,29.0,316.0,13_20_4
020132005,281.0,31.0,312.0,13_20_5
020132006,377.0,51.0,428.0,13_20_6
020132007,329.0,43.0,372.0,13_20_7
020132008,335.0,51.0,386.0,13_20_8
020132009,231.0,27.0,258.0,13_20_9
020132010,235.0,37.0,272.0,13_20_10
020132011,244.0,17.0,261.0,13_20_11
020132012,246.0,31.0,277.0,13_20_12
020132101,220.0,24.0,244.0,13_21_1
020132102,126.0,23.0,149.0,13_21_2
020132103,209.0,24.0,233.0,13_21_3
020132104,289.0,30.0,319.0,13_21_4
020132105,276.0,15.0,291.0,13_21_5
020132106,272.0,40.0,312.0,13_21_6
020132107,405.0,45.0,450.0,13_21_7
020132108,303.0,42.0,345.0,13_21_8
020132109,323.0,37.0,360.0,13_21_9
020132110,315.0,27.0,342.0,13_21_10
020132201,230.0,21.0,251.0,13_22_1
020132202,201.0,20.0,221.0,13_22_2
020132203,201.0,21.0,222.0,13_22_3
020132204,307.0,20.0,327.0,13_22_4
020132205,371.0,23.0,394.0,13_22_5
020132206,365.0,26.0,391.0,13_22_6
020132207,423.0,32.0,455.0,13_22_7
020132208,348.0,29.0,377.0,13_22_8
020132209,201.0,19.0,220.0,13_22_9
020132301,495.0,50.0,545.0,13_23_1
020132302,248.0,22.0,270.0,13_23_2
020132303,491.0,47.0,538.0,13_23_3
020132304,258.0,36.0,294.0,13_23_4
020132305,214.0,22.0,236.0,13_23_5
020132306,324.0,44.0,368.0,13_23_6
020132307,222.0,35.0,257.0,13_23_7
020132308,433.0,72.0,505.0,13_23_8
020132309,399.0,30.0,429.0,13_23_9
020132310,217.0,26.0,243.0,13_23_10
020132311,364.0,60.0,424.0,13_23_11
020132401,176.0,22.0,198.0,13_24_1
020132402,224.0,28.0,252.0,13_24_2
020132403,249.0,34.0,283.0,13_24_3
020132404,318.0,46.0,364.0,13_24_4
020132405,248.0,38.0,286.0,13_24_5
020132406,283.0,35.0,318.0,13_24_6
020132407,346.0,21.0,367.0,13_24_7
020132408,313.0,26.0,339.0,13_24_8
020132409,354.0,27.0,381.0,13_24_9
020132410,258.0,25.0,283.0,13_24_10
020132501,234.0,28.0,262.0,13_25_1
020132502,248.0,31.0,279.0,13_25_2
020132503,349.0,43.0,392.0,13_25_3
020132504,235.0,34.0,269.0,13_25_4
020132505,207.0,14.0,221.0,13_25_5
020132506,239.0,35.0,274.0,13_25_6
020132507,425.0,79.0,504.0,13_25_7
020132508,319.0,45.0,364.0,13_25_8
020132601,261.0,55.0,316.0,13_26_1
020132602,294.0,31.0,325.0,13_26_2
020132603,251.0,37.0,288.0,13_26_3
020132604,351.0,68.0,419.0,13_26_4
020132605,280.0,37.0,317.0,13_26_5
020132606,220.0,45.0,265.0,13_26_6
020132607,165.0,24.0,189.0,13_26_7
020132608,178.0,36.0,214.0,13_26_8
020132609,181.0,21.0,202.0,13_26_9
020132610,383.0,53.0,436.0,13_26_10
020132611,245.0,36.0,281.0,13_26_11
020132701,160.0,15.0,175.0,13_27_1
020132702,361.0,38.0,399.0,13_27_2
020132703,384.0,56.0,440.0,13_27_3
020132704,354.0,33.0,387.0,13_27_4
020132705,268.0,43.0,311.0,13_27_5
020132706,472.0,57.0,529.0,13_27_6
020132707,450.0,47.0,497.0,13_27_7
020132708,324.0,44.0,368.0,13_27_8
020132709,357.0,50.0,407.0,13_27_9
020132801,236.0,32.0,268.0,13_28_1
020132802,188.0,25.0,213.0,13_28_2
020132803,280.0,38.0,318.0,13_28_3
020132804,183.0,18.0,201.0,13_28_4
020132805,195.0,22.0,217.0,13_28_5
020132806,321.0,35.0,356.0,13_28_6
020132807,302.0,27.0,329.0,13_28_7
020132808,409.0,42.0,451.0,13_28_8
020132809,348.0,45.0,393.0,13_28_9
020132810,245.0,28.0,273.0,13_28_10
020132901,252.0,22.0,274.0,13_29_1
020132902,251.0,30.0,281.0,13_29_2
020132903,214.0,33.0,247.0,13_29_3
020132904,345.0,37.0,382.0,13_29_4
020132905,248.0,32.0,280.0,13_29_5
020132906,300.0,30.0,330.0,13_29_6
020132907,313.0,42.0,355.0,13_29_7
020132908,378.0,42.0,420.0,13_29_8
020132909,173.0,35.0,208.0,13_29_9
020132910,240.0,18.0,258.0,13_29_10
020132911,310.0,17.0,327.0,13_29_11
020140101,181.0,29.0,210.0,14_1_1
020140102,229.0,26.0,255.0,14_1_2
020140103,348.0,52.0,400.0,14_1_3
020140104,336.0,26.0,362.0,14_1_4
020140105,545.0,40.0,585.0,14_1_5
020140106,414.0,32.0,446.0,14_1_6
020140107,324.0,43.0,367.0,14_1_7
020140108,281.0,18.0,299.0,14_1_8
020140109,349.0,49.0,398.0,14_1_9
020140110,411.0,51.0,462.0,14_1_10
020140201,454.0,51.0,505.0,14_2_1
020140202,252.0,19.0,271.0,14_2_2
020140203,330.0,19.0,349.0,14_2_3
020140204,293.0,27.0,320.0,14_2_4
020140205,304.0,36.0,340.0,14_2_5
020140206,250.0,18.0,268.0,14_2_6
020140207,289.0,28.0,317.0,14_2_7
020140208,375.0,27.0,402.0,14_2_8
020140209,356.0,24.0,380.0,14_2_9
020140210,443.0,31.0,474.0,14_2_10
020140301,697.0,61.0,758.0,14_3_1
020140302,211.0,15.0,226.0,14_3_2
020140303,206.0,20.0,226.0,14_3_3
020140304,273.0,24.0,297.0,14_3_4
020140305,370.0,37.0,407.0,14_3_5
020140306,156.0,8.0,164.0,14_3_6
020140307,277.0,20.0,297.0,14_3_7
020140308,379.0,51.0,430.0,14_3_8
020140309,413.0,43.0,456.0,14_3_9
020140310,283.0,25.0,308.0,14_3_10
020140311,320.0,27.0,347.0,14_3_11
020140312,285.0,20.0,305.0,14_3_12
020140401,379.0,34.0,413.0,14_4_1
020140402,208.0,12.0,220.0,14_4_2
020140403,211.0,7.0,218.0,14_4_3
020140404,260.0,33.0,293.0,14_4_4
020140405,349.0,35.0,384.0,14_4_5
020140406,412.0,42.0,454.0,14_4_6
020140407,400.0,32.0,432.0,14_4_7
020140408,440.0,42.0,482.0,14_4_8
020140409,402.0,31.0,433.0,14_4_9
020140410,637.0,60.0,697.0,14_4_10
020140501,303.0,54.0,357.0,14_5_1
020140502,348.0,22.0,370.0,14_5_2
020140503,382.0,30.0,412.0,14_5_3
020140504,249.0,35.0,284.0,14_5_4
020140505,466.0,41.0,507.0,14_5_5
020140506,245.0,32.0,277.0,14_5_6
020140507,216.0,20.0,236.0,14_5_7
020140508,165.0,25.0,190.0,14_5_8
020140509,481.0,21.0,502.0,14_5_9
020140510,491.0,55.0,546.0,14_5_10
020140601,470.0,42.0,512.0,14_6_1
020140602,377.0,24.0,401.0,14_6_2
020140603,349.0,31.0,380.0,14_6_3
020140604,338.0,23.0,361.0,14_6_4
020140605,347.0,40.0,387.0,14_6_5
020140606,465.0,46.0,511.0,14_6_6
020140607,305.0,54.0,359.0,14_6_7
020140608,227.0,26.0,253.0,14_6_8
020140609,352.0,50.0,402.0,14_6_9
020140610,184.0,29.0,213.0,14_6_10
020140701,328.0,47.0,375.0,14_7_1
020140702,364.0,47.0,411.0,14_7_2
020140703,262.0,27.0,289.0,14_7_3
020140704,392.0,10.0,402.0,14_7_4
020140705,230.0,30.0,260.0,14_7_5
020140706,256.0,45.0,301.0,14_7_6
020140707,218.0,22.0,240.0,14_7_7
020140708,213.0,26.0,239.0,14_7_8
020140709,236.0,39.0,275.0,14_7_9
020140801,341.0,25.0,366.0,14_8_1
020140802,268.0,22.0,290.0,14_8_2
020140803,146.0,23.0,169.0,14_8_3
020140804,202.0,43.0,245.0,14_8_4
020140805,429.0,53.0,482.0,14_8_5
020140806,419.0,50.0,469.0,14_8_6
020140807,267.0,34.0,301.0,14_8_7
020140808,276.0,30.0,306.0,14_8_8
020140809,443.0,33.0,476.0,14_8_9
020140901,474.0,17.0,491.0,14_9_1
020140902,279.0,24.0,303.0,14_9_2
020140903,494.0,31.0,525.0,14_9_3
020140904,503.0,34.0,537.0,14_9_4
020140905,185.0,13.0,198.0,14_9_5
020140906,267.0,29.0,296.0,14_9_6
020140907,252.0,12.0,264.0,14_9_7
020140908,370.0,21.0,391.0,14_9_8
020140909,337.0,26.0,363.0,14_9_9
020140910,431.0,31.0,462.0,14_9_10
020140911,354.0,41.0,395.0,14_9_11
020140912,387.0,31.0,418.0,14_9_12
020140913,328.0,21.0,349.0,14_9_13
020141001,5.0,1.0,6.0,14_10_1
020141101,271.0,13.0,284.0,14_11_1
020141102,458.0,10.0,468.0,14_11_2
020141103,222.0,15.0,237.0,14_11_3
020141104,254.0,25.0,279.0,14_11_4
020141105,365.0,14.0,379.0,14_11_5
020141106,343.0,10.0,353.0,14_11_6
020141107,246.0,21.0,267.0,14_11_7
020141108,491.0,38.0,529.0,14_11_8
020141109,377.0,35.0,412.0,14_11_9
020141110,182.0,26.0,208.0,14_11_10
020141111,294.0,22.0,316.0,14_11_11
020141112,336.0,26.0,362.0,14_11_12
020141113,356.0,43.0,399.0,14_11_13
020141114,211.0,20.0,231.0,14_11_14
020141201,206.0,24.0,230.0,14_12_1
020141202,343.0,39.0,382.0,14_12_2
020141203,299.0,30.0,329.0,14_12_3
020141204,292.0,52.0,344.0,14_12_4
020141205,327.0,53.0,380.0,14_12_5
020141206,228.0,36.0,264.0,14_12_6
020141207,125.0,20.0,145.0,14_12_7
020141208,162.0,26.0,188.0,14_12_8
020141209,292.0,35.0,327.0,14_12_9
020141210,320.0,32.0,352.0,14_12_10
020141211,234.0,40.0,274.0,14_12_11
020141301,248.0,19.0,267.0,14_13_1
020141302,269.0,44.0,313.0,14_13_2
020141303,358.0,48.0,406.0,14_13_3
020141304,209.0,33.0,242.0,14_13_4
020141305,264.0,37.0,301.0,14_13_5
020141306,236.0,42.0,278.0,14_13_6
020141307,131.0,16.0,147.0,14_13_7
020141308,248.0,27.0,275.0,14_13_8
020141309,286.0,51.0,337.0,14_13_9
020141310,267.0,27.0,294.0,14_13_10
020141311,228.0,32.0,260.0,14_13_11
020141312,216.0,31.0,247.0,14_13_12
020141401,415.0,45.0,460.0,14_14_1
020141402,266.0,24.0,290.0,14_14_2
020141403,325.0,33.0,358.0,14_14_3
020141404,163.0,31.0,194.0,14_14_4
020141405,165.0,32.0,197.0,14_14_5
020141406,177.0,25.0,202.0,14_14_6
020141407,185.0,25.0,210.0,14_14_7
020141408,410.0,52.0,462.0,14_14_8
020141409,445.0,38.0,483.0,14_14_9
020141410,308.0,41.0,349.0,14_14_10
020141411,336.0,75.0,411.0,14_14_11
020141501,278.0,41.0,319.0,14_15_1
020141502,307.0,44.0,351.0,14_15_2
020141503,298.0,52.0,350.0,14_15_3
020141504,340.0,39.0,379.0,14_15_4
020141505,404.0,39.0,443.0,14_15_5
020141506,390.0,50.0,440.0,14_15_6
020141507,308.0,40.0,348.0,14_15_7
