,desocup,inact,ocup_viv,0_14,15_64,mas_65,hab,con_satisf,con_basica,con_insuf,serv_satisf,serv_basica,serv_insuf,nbi,hac-149,hac+150,terr_14,CO_FRACC,hospitales,educ_priv,educ_pub,hab_km2,d_subte,d_metrobus,d_ffcc,escolaridad,educ_sup,compu,nse_mex,nse_mex_cat,reach_area,COMERCIAL,INDUSTRIAL,SERVICIOS,OTROS,esp_verde,nse_alt,RESIDENCIAL,reach_prop,empleo,DECIL,hombres,extranjeros,AREA,area_km2
0200111,0.0430825242718,0.20993165016,0.506316393913,0.103202401801,0.744933700275,0.151863897923,7994.0,0.806634533598,0.146867025801,0.0464984406011,0.986674227389,0.000567054153672,0.0127587184576,0.1296,0.821066666667,0.178933333333,,001_11,0,4,3,28256.8711185,208.522993496,749.640360577,1586.81557114,0.94789736132,0.367635939873,0.692315583413,0.82458475897,4.5,46.0844608336,0.32522819355,0.0143410283807,0.306869991892,0.105027620463,0.00302394684676,3.4183137353,0.248533165715,0.226169486045,0.659924675687,9.25944458344,0.466349762322,0.190768076057,282904.641724,0.282904641724
0200112,0.0386370550654,0.142881072027,0.377070907886,0.0888278388278,0.780525030525,0.130647130647,6552.0,0.775483304042,0.122583479789,0.101933216169,0.937170474517,0.00131810193322,0.0615114235501,0.218410041841,0.771966527197,0.228033472803,3924.7311828,001_12,0,11,8,7556.40939841,224.732541265,302.705444854,1373.50580279,0.909788292363,0.407408051528,0.63453606124,0.813808136491,4.49938949939,54.6102752867,0.347206652572,0.0073007236261,0.317311801161,0.135228416671,0.0458714875072,3.22283272283,0.19295240597,0.268011769497,0.529313232831,8.87973137973,0.49068986569,0.341575091575,867078.483252,0.867078483252
0200113,0.0271115745568,0.186299383835,0.401721170396,0.179601546238,0.747546833185,0.0728516205769,6726.0,0.730934018852,0.159383033419,0.109682947729,0.782776349614,0.0235646958012,0.193658954584,0.0774847870183,0.832860040568,0.167139959432,,001_13,0,2,1,1239.23200667,1061.88180599,1933.5676996,638.878568466,0.94451934612,0.459395668809,0.756976151823,0.935421281622,4.86425810288,11.9821223985,0.028768088792,0.0107188197136,0.425020065368,0.418279113699,0.44859070198,3.26821290514,0.117213912428,0.0588048642766,0.676332004349,7.47844186738,0.536871840618,0.363514719001,5427555.10173,5.42755510173
0200114,0.0431751139716,0.20363431997,0.569411764706,0.142489959839,0.730602409639,0.126907630522,6225.0,0.737190082645,0.139669421488,0.123140495868,0.957024793388,0.00537190082645,0.0376033057851,0.234654234654,0.764957264957,0.235042735043,,001_14,0,9,10,8116.56899807,346.084442911,788.268357754,599.825429121,0.921053819348,0.316823527087,0.642635983529,0.751246648889,4.00192771084,58.5890601079,0.121625694335,0.00185968297603,0.298986817324,0.265965277935,0.0649224676243,3.83582329317,0.31156252743,0.287538518901,0.668415136755,7.94634538153,0.509397590361,0.229236947791,766949.680521,0.766949680521
0200115,0.0486944248412,0.207864277787,0.590443686007,0.130068965517,0.735034482759,0.134896551724,7250.0,0.745664739884,0.125,0.129335260116,0.962789017341,0.00397398843931,0.0332369942197,0.214576271186,0.773898305085,0.226101694915,2213.63004172,001_15,0,3,3,14201.8081917,179.586782461,227.935305209,1147.18525061,0.938813679986,0.32036378082,0.651183962846,0.761318968151,4.27337931034,47.9349277546,0.173706467611,0.0154546908616,0.311662584859,0.200847091049,0.0505906038457,3.80993103448,0.29832916562,0.235251053777,0.641192325987,8.2555862069,0.480551724138,0.214206896552,510498.374725,0.510498374725
0200116,0.0416054821341,0.224489795918,0.639947437582,0.118730808598,0.724667349028,0.156601842375,6839.0,0.819301848049,0.112594113621,0.0681040383299,0.960643394935,0.00855578370979,0.0308008213552,0.144167758847,0.805373525557,0.194626474443,,001_16,0,2,0,24158.6538743,197.695496075,557.034867498,1664.54547223,0.929774973946,0.327667460059,0.646822768136,0.763117008131,4.13964029829,53.6459447916,0.211128318745,0.00989764666836,0.357166669687,0.181077994894,0.0316765540974,3.16362041234,0.240729370006,0.263279108455,0.649742823959,8.78198567042,0.467027343179,0.21435882439,283086.964844,0.283086964844
0200117,0.0418584264738,0.225532623169,0.718590635141,0.127505082777,0.721028173105,0.151466744119,6886.0,0.821290322581,0.112580645161,0.0661290322581,0.986774193548,0.00129032258065,0.011935483871,0.206334563346,0.777675276753,0.222324723247,1518.36158192,001_17,0,4,1,26530.6807632,356.159645317,337.288381859,1636.63374502,0.931951255622,0.261528767298,0.60999010505,0.689450632574,3.82602381644,37.9523645029,0.194334105067,0.00950521556924,0.269669573634,0.148277550235,0.0,3.0866976474,0.378213555495,0.186259459665,0.727696404794,8.12416497241,0.465437118792,0.17513796108,259548.560455,0.259548560455
0200118,0.0406709558824,0.23871076045,0.729269496545,0.134785766158,0.704575163399,0.160639070443,6885.0,0.836886632826,0.0890016920474,0.0741116751269,0.975296108291,0.00304568527919,0.0216582064298,0.179004467135,0.798659859604,0.201340140396,1147.9338843,001_18,0,5,5,34687.5646028,606.571252649,845.40470011,1627.96337372,0.953721028631,0.268186713734,0.620232748691,0.703411376323,3.87770515614,50.2220699199,0.222453855506,0.0180765006387,0.281470813067,0.116770883633,0.0,3.2779956427,0.361227947155,0.246475699974,0.700856135639,8.40043572985,0.453594771242,0.17443718228,198486.116821,0.198486116821
0200119,0.0547573868257,0.223963499306,0.782018927445,0.135186138274,0.713844570252,0.150969291474,5829.0,0.771278741428,0.151674062122,0.0770471964502,0.955223880597,0.00282371924163,0.0419524001614,0.180506822612,0.773489278752,0.226510721248,1650.24630542,001_19,0,2,1,32483.9841064,423.727640547,437.861430477,1428.75577113,0.934234165012,0.244343308982,0.611639175796,0.677669167461,3.83582089552,27.7637880123,0.121847616707,0.00447411867039,0.233100865818,0.204194910928,0.00547756936143,3.65036884543,0.436382487876,0.136256810903,0.691727831779,7.9368673872,0.474009264025,0.187510722251,179442.274719,0.179442274719
0200120,0.0471204188482,0.264314837795,0.747755102041,0.153257280096,0.671870309216,0.174872410687,6662.0,0.819868995633,0.123726346434,0.056404657933,0.973435225619,0.00218340611354,0.0243813682678,0.141080312722,0.771144278607,0.228855721393,1268.4085213,001_20,0,0,2,33249.9005561,336.079220481,738.388161304,1256.05517374,0.945215045966,0.213610091428,0.604073818248,0.650618071541,3.47433203242,38.7108446597,0.127727912521,0.0057965704143,0.234525381851,0.126516655893,0.0,3.11077754428,0.505433479321,0.189981865528,0.677539443361,7.65595917142,0.445661963374,0.141549084359,200361.501495,0.200361501495
0200121,0.0455481803616,0.235443897471,0.765254463096,0.160347776511,0.697120866591,0.142531356899,7016.0,0.765668523677,0.108635097493,0.12569637883,0.954038997214,0.00383008356546,0.0421309192201,0.250911501492,0.726881007623,0.273118992377,1381.93421699,001_21,0,4,3,26037.8622961,256.367869247,382.233992017,1035.6081382,0.931664229741,0.217808981857,0.590776069584,0.643852140462,3.49059293044,40.587768101,0.0974521409799,0.00855291801695,0.246862650825,0.148521070302,0.0,3.19284492588,0.498611219876,0.199193274372,0.707859446613,7.07383124287,0.46921322691,0.175883694413,269453.763916,0.269453763916
0200122,0.0478905359179,0.249624311237,0.750303324436,0.128365594528,0.700480279435,0.171154126037,6871.0,0.834734799483,0.0941138421734,0.0711513583441,0.955692108668,0.0103492884864,0.0339586028461,0.134933000935,0.815207229667,0.184792770333,1440.73705179,001_22,0,3,1,19457.3149528,211.774005653,322.383767644,810.932447061,0.960994157245,0.262921393652,0.640460726171,0.713122117667,3.90336195605,44.9679483278,0.13520178534,0.00679920708352,0.203975777243,0.31132434519,0.111607077393,3.55494105661,0.342698885143,0.22068995878,0.697111370847,8.31800320186,0.46077717945,0.136952408674,353131.972046,0.353131972046
0200123,0.0519869352205,0.248969173375,0.764578833693,0.119771863118,0.709298306256,0.170929830626,5786.0,0.821630347054,0.106941081517,0.0714285714286,0.959644874899,0.00363196125908,0.0367231638418,0.132192846034,0.852255054432,0.147744945568,2107.96915167,001_23,0,1,9,28231.634586,525.606530546,592.873072565,794.808512127,0.954384274003,0.309227406685,0.680983429305,0.773574531763,4.2084341514,31.2035994441,0.277136953587,0.0114778932926,0.222217266848,0.12147461604,0.0,3.0,0.367693270232,0.15313843151,0.683879835068,8.84151399931,0.476840649844,0.176460421708,204947.39624,0.20494739624
