X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;BARRIOS;COMUNA
-58.475398022073762;-34.63835199657651;;DIRECTORIO;3600;150.0;450000;;3000.0;FLORESTA;10
-58.476151208771036;-34.638814648990696;;DIRECTORIO;3700;680.0;950000;;1397.1;FLORESTA;10
-58.477472900932995;-34.639626418134995;;DIRECTORIO;3800;179.0;460000;;2569.8;PARQUE AVELLANEDA;9
-58.477472900932995;-34.639626418134995;2015/02/19;DIRECTORIO;3800;200.0;450000;;2250.0;PARQUE AVELLANEDA;9
-58.491087123777149;-34.650715775700938;;DIRECTORIO;5000;450.0;370000;;822.2;MATADEROS;9
-58.491087123777149;-34.650715775700938;2015/02/18;DIRECTORIO;5000;3947.0;2100000;;532.0;MATADEROS;9
-58.498917665552355;-34.657248677846837;2015/02/18;DIRECTORIO;6000;6000.0;5000000;;833.3;MATADEROS;9
-58.506360624294331;-34.662646588736926;2015/02/18;DIRECTORIO;6900;504.0;310000;;615.1;MATADEROS;9
-58.509534457885067;-34.66529446719472;2015/02/18;DIRECTORIO;7300;288.0;150000;;520.8;MATADEROS;9
-58.431488252559014;-34.617597266573711;2015/02/13;DOBLAS;100;133.0;625000;;4699.2;CABALLITO;6
-58.430921148592788;-34.622565152520593;;DOBLAS;500;184.0;385000;;2092.4;CABALLITO;6
-58.430921148592788;-34.622565152520593;2015/02/19;DOBLAS;500;200.0;385000;;1925.0;CABALLITO;6
-58.429801759723254;-34.627406166751058;;DOBLAS;900;208.0;385000;;1851.0;CABALLITO;6
-58.429801759723254;-34.627406166751058;2015/02/18;DOBLAS;900;226.0;385000;;1703.5;CABALLITO;6
-58.427487145982681;-34.636128833048751;2015/02/19;DOBLAS;1700;1000.0;900000;;900.0;PARQUE CHACABUCO;7
-58.47633207866906;-34.633934271386735;2015/02/18;DOLORES;100;715.0;550000;;769.2;FLORESTA;10
-58.475561458771736;-34.635691089767619;2015/02/18;DOLORES;300;387.0;420000;;1085.3;FLORESTA;10
-58.417855315194693;-34.612357549944072;;DON BOSCO;3700;937.0;580000;;619.0;ALMAGRO;5
-58.417855315194693;-34.612357549944072;2015/02/13;DON BOSCO;3700;375.0;550000;;1466.7;ALMAGRO;5
-58.423330053534464;-34.613470964136305;;DON BOSCO;4100;196.0;330000;;1683.7;ALMAGRO;5
-58.423330053534464;-34.613470964136305;;DON BOSCO;4100;174.0;390000;;2241.4;ALMAGRO;5
-58.423330053534464;-34.613470964136305;2015/02/13;DON BOSCO;4100;226.0;330000;;1460.2;ALMAGRO;5
-58.476400879586649;-34.571041700336359;;DONADO;2300;399.0;550000;;1378.4;VILLA URQUIZA;12
-58.476400879586649;-34.571041700336359;;DONADO;2300;360.0;550000;;1527.8;VILLA URQUIZA;12
-58.477994317798753;-34.569431062851464;;DONADO;2500;473.0;470000;;993.7;VILLA URQUIZA;12
-58.477994317798753;-34.569431062851464;;DONADO;2500;563.0;470000;;834.8;VILLA URQUIZA;12
-58.490618479798293;-34.551973122235154;;DONADO;4400;285.0;269000;;943.9;SAAVEDRA;12
-58.495536834767776;-34.64319503630437;2015/02/18;DONIZETTI;500;795.0;1660000;;2088.1;VILLA LURO;10
-58.446702087366852;-34.591090694703951;;DORREGO;900;535.0;900000;;1682.2;CHACARITA;15
-58.446702087366852;-34.591090694703951;2015/02/19;DORREGO;900;558.0;900000;;1612.9;CHACARITA;15
-58.44619797976052;-34.589906268761773;;DORREGO;1000;367.0;360000;;980.9;CHACARITA;15
-58.44619797976052;-34.589906268761773;;DORREGO;1000;139.0;218000;;1568.3;CHACARITA;15
-58.445245374626587;-34.586664183454602;;DORREGO;1300;73.0;180000;;2465.8;CHACARITA;15
-58.454263394216206;-34.59315888907048;2015/02/19;"DUMONT, SANTOS";4500;100.0;180000;;1800.0;CHACARITA;15
-58.456054752929795;-34.594965848128602;2015/02/19;"DUMONT, SANTOS";4700;243.0;170000;;699.6;CHACARITA;15
-58.516033695958264;-34.632095902424147;;DUPUY;800;350.0;330000;;942.9;VERSALLES;10
-58.517080888800606;-34.631286706317837;;DUPUY;900;180.0;120000;;666.7;VERSALLES;10
-58.518176711910677;-34.630440591936889;2015/02/20;DUPUY;1000;103.0;75000;;728.2;VERSALLES;10
-58.526970797028369;-34.612709931897463;;"ECHEVARRIA, VICENTE A. DE";5300;153.0;155000;;1013.1;VILLA REAL;10
-58.444779702129985;-34.556218883579128;;ECHEVERRIA;1300;837.0;2500000;;2986.9;BELGRANO;13
-58.444779702129985;-34.556218883579128;2015/02/13;ECHEVERRIA;1300;792.0;2800000;;3535.4;BELGRANO;13
-58.444779702129985;-34.556218883579128;2015/02/13;ECHEVERRIA;1300;802.0;2500000;;3117.2;BELGRANO;13
-58.460559241868921;-34.565576728785658;2015/02/13;ECHEVERRIA;2900;825.0;4600000;;5575.8;BELGRANO;13
-58.472461144757588;-34.572579120701036;2015/02/20;ECHEVERRIA;4100;312.0;410000;;1314.1;VILLA URQUIZA;12
-58.477552883310032;-34.575785046459217;;ECHEVERRIA;4700;296.0;530000;;1790.5;VILLA URQUIZA;12
-58.47843544788465;-34.576663262167408;;ECHEVERRIA;4800;854.0;560000;;655.7;VILLA URQUIZA;12
-58.47843544788465;-34.576663262167408;;ECHEVERRIA;4800;320.4;560000;;1747.7;VILLA URQUIZA;12
-58.487914280437863;-34.582669264325475;2015/02/20;ECHEVERRIA;5700;234.0;245000;;1047.0;VILLA URQUIZA;12
-58.408078000799911;-34.605413084490728;;ECUADOR;400;378.0;890000;;2354.5;BALVANERA;3
-58.481647974119554;-34.6042976738348;;EL QUIJOTE;2600;160.0;155000;;968.8;VILLA DEL PARQUE;11
-58.436265805202765;-34.582458564805627;2015/02/19;EL SALVADOR;5700;343.0;680000;;1982.5;PALERMO;14
-58.457869676932475;-34.56949610082853;2015/02/13;ELCANO;2900;288.0;550000;;1909.7;BELGRANO;13
-58.457869676932475;-34.56949610082853;2015/02/19;ELCANO;2900;312.0;550000;;1762.8;BELGRANO;13
-58.460259377945611;-34.578246192878588;2015/02/13;ELCANO;3600;90.0;438000;;4866.7;COLEGIALES;13
-58.460696678112633;-34.582922696289259;2015/02/13;ELCANO;4000;226.0;385000;;1703.5;VILLA ORTUZAR;15
-58.480796825433792;-34.598859134223474;2015/02/20;EMPEDRADO;2300;373.0;295000;;790.9;VILLA DEL PARQUE;11
-58.390948497438984;-34.630509191139623;;ENTRE RIOS;1900;364.0;470000;;1291.2;PARQUE PATRICIOS;4
-58.512757244781277;-34.649381108374506;;ERCILLA;6400;160.0;220000;;1375.0;LINIERS;9
-58.512757244781277;-34.649381108374506;2015/02/19;ERCILLA;6400;173.0;220000;;1271.7;LINIERS;9
-58.42519906368009;-34.656520571026391;2015/02/19;EREZCANO;3400;388.0;170000;;438.1;NUEVA POMPEYA;4
-58.496538742250181;-34.644064026151312;2015/02/18;ESCALADA;700;303.0;380000;;1254.1;MATADEROS;9
-58.493998409889031;-34.646069659322912;2015/02/19;ESCALADA;900;377.0;600000;;1591.5;MATADEROS;9
-58.488541399244525;-34.650356806024405;2015/02/18;ESCALADA;1400;4800.0;4200000;;875.0;MATADEROS;9
-58.487596656809856;-34.651113830756131;2015/02/18;ESCALADA;1500;4800.0;4200000;;875.0;MATADEROS;9
-58.484033160742108;-34.653901390178795;2015/02/18;ESCALADA;1800;172.0;240000;;1395.3;MATADEROS;9
-58.455280927422471;-34.603499759988338;2015/02/19;"ESCALADA DE SAN MARTIN, R.";900;260.0;550000;;2115.4;VILLA CRESPO;15
-58.470908527924898;-34.61140252625912;2015/02/19;"ESCALADA DE SAN MARTIN, R.";2300;272.0;195000;;716.9;VILLA GRAL. MITRE;11
-58.472018497228788;-34.611989974862894;;"ESCALADA DE SAN MARTIN, R.";2400;336.0;200000;;595.2;VILLA GRAL. MITRE;11
-58.472018497228788;-34.611989974862894;;"ESCALADA DE SAN MARTIN, R.";2400;348.0;200000;;574.7;VILLA GRAL. MITRE;11
-58.486642535158495;-34.620294499340211;2015/02/20;"ESCALADA DE SAN MARTIN, R.";3600;253.0;249000;;984.2;VILLA SANTA RITA;11
-58.492908093206601;-34.625524587982063;2015/02/12;"ESCALADA DE SAN MARTIN, R.";4300;600.0;380000;;633.3;FLORESTA;10
-58.493901195643929;-34.626424532231439;2015/02/18;"ESCALADA DE SAN MARTIN, R.";4400;442.0;230000;;520.4;VELEZ SARSFIELD;10
-58.493901195643929;-34.626424532231439;2015/02/20;"ESCALADA DE SAN MARTIN, R.";4400;600.0;380000;;633.3;VELEZ SARSFIELD;10
-58.377841864886285;-34.60476104342127;2015/02/13;ESMERALDA;300;332.0;1300000;;3915.7;SAN NICOLAS;1
-58.377907381962224;-34.603492268637247;2015/02/13;ESMERALDA;400;2200.0;27000000;;12272.7;SAN NICOLAS;1
-58.447980703128373;-34.617639731621459;2015/02/18;ESPINOSA;400;200.0;290000;;1450.0;CABALLITO;6
-58.449584722925501;-34.614804723954443;2015/02/13;ESPINOSA;700;574.0;550000;;958.2;CABALLITO;6
-58.450848641099853;-34.61271291388433;2015/02/18;ESPINOSA;900;360.0;350000;;972.2;CABALLITO;6
-58.463923373989203;-34.601623266780635;2015/02/19;ESPINOSA;2300;380.0;500000;;1315.8;PATERNAL;15
-58.468522421136214;-34.600634680444621;2015/02/19;ESPINOSA;2600;389.0;360000;;925.4;PATERNAL;15
-58.520868241601697;-34.618460256846852;;ESQUINA;2400;150.0;155000;;1033.3;VILLA REAL;10
-58.419980951723524;-34.6514574958425;2015/02/19;ESQUIU;1200;544.0;290000;;533.1;NUEVA POMPEYA;4
-58.424919140939451;-34.597715737232434;;ESTADO DE ISRAEL;4200;400.0;850000;;2125.0;VILLA CRESPO;15
-58.424919140939451;-34.597715737232434;2015/02/13;ESTADO DE ISRAEL;4200;380.0;1000000;;2631.6;VILLA CRESPO;15
-58.384291481709667;-34.618484490524835;;ESTADOS UNIDOS;1300;342.0;500000;;1462.0;CONSTITUCION;1
-58.384291481709667;-34.618484490524835;2015/02/18;ESTADOS UNIDOS;1300;170.0;195000;;1147.1;CONSTITUCION;1
-58.384291481709667;-34.618484490524835;2015/02/19;ESTADOS UNIDOS;1300;208.0;510000;;2451.9;CONSTITUCION;1
-58.384291481709667;-34.618484490524835;;ESTADOS UNIDOS;1300;323.0;500000;;1548.0;CONSTITUCION;1
-58.385871350283701;-34.618549462545332;2015/02/19;ESTADOS UNIDOS;1400;344.0;390000;;1133.7;CONSTITUCION;1
-58.387423733162201;-34.618652637841308;2015/02/18;ESTADOS UNIDOS;1500;329.0;310000;;942.2;CONSTITUCION;1
-58.388920253025873;-34.618737515492114;2015/02/18;ESTADOS UNIDOS;1600;450.0;1500000;;3333.3;CONSTITUCION;1
-58.39589414867627;-34.619426970784417;2015/02/19;ESTADOS UNIDOS;2100;156.0;200000;;1282.1;SAN CRISTOBAL;3
-58.397443594204248;-34.619465231551551;2015/02/18;ESTADOS UNIDOS;2200;350.0;215000;;614.3;SAN CRISTOBAL;3
-58.399924476957032;-34.619558468084364;2015/02/20;ESTADOS UNIDOS;2400;306.0;480000;;1568.6;SAN CRISTOBAL;3
-58.407585067333919;-34.620736743451523;2015/02/13;ESTADOS UNIDOS;3000;283.0;450000;;1590.1;SAN CRISTOBAL;3
-58.410779155397684;-34.62143733370916;2015/02/19;ESTADOS UNIDOS;3200;277.0;379000;;1368.2;SAN CRISTOBAL;3
-58.430630299947182;-34.607057311438467;2015/02/19;ESTIVAO;100;207.0;490000;;2367.1;CABALLITO;6
-58.476979950100997;-34.564355616270142;;ESTOMBA;2900;250.0;280000;;1120.0;COGHLAN;12
-58.476979950100997;-34.564355616270142;2015/02/19;ESTOMBA;2900;234.0;280000;;1196.6;COGHLAN;12
-58.485818061374708;-34.552630597122253;2015/02/19;ESTOMBA;4200;153.0;350000;;2287.6;SAAVEDRA;12
-58.44954605273238;-34.62488098970438;2015/02/19;"FALCON, RAMON L.,CNEL.";1500;303.0;825000;;2722.8;CABALLITO;6
-58.454601933568689;-34.627515172592155;2015/02/13;"FALCON, RAMON L.,CNEL.";1800;176.0;429500;;2440.3;FLORES;7
-58.45718423204093;-34.628352937629337;2015/02/18;"FALCON, RAMON L.,CNEL.";2000;413.0;385000;;932.2;FLORES;7
-58.466352160915832;-34.631186721977905;2015/02/18;"FALCON, RAMON L.,CNEL.";2700;1098.0;660000;;601.1;FLORES;7
-58.478334262931078;-34.634285888754114;2015/02/18;"FALCON, RAMON L.,CNEL.";3700;768.0;295000;;384.1;FLORESTA;10
-58.497778392233094;-34.638377235431044;2015/02/20;"FALCON, RAMON L.,CNEL.";5000;351.0;399000;;1136.8;VILLA LURO;10
-58.49924545974801;-34.638566952508775;2015/02/20;"FALCON, RAMON L.,CNEL.";5100;530.0;800000;;1509.4;VILLA LURO;10
-58.505679044298105;-34.639415721450632;;"FALCON, RAMON L.,CNEL.";5600;135.0;400000;;2963.0;VILLA LURO;10
-58.517069035605303;-34.640314405126063;2015/02/19;"FALCON, RAMON L.,CNEL.";6400;380.0;360000;;947.4;LINIERS;9
-58.517069035605303;-34.640314405126063;2015/02/19;"FALCON, RAMON L.,CNEL.";6400;370.0;320000;;864.9;LINIERS;9
-58.519546510462511;-34.640210578398204;2015/02/19;"FALCON, RAMON L.,CNEL.";6600;359.0;320000;;891.4;LINIERS;9
-58.410836095742297;-34.646271498955691;;FAMATINA;3500;580.0;230000;;396.6;PARQUE PATRICIOS;4
-58.485390265743348;-34.638793138063036;2015/02/19;FERNANDEZ;300;120.0;160000;;1333.3;VELEZ SARSFIELD;10
-58.465849378681774;-34.654741212119703;2015/02/18;FERNANDEZ;2000;1500.0;280000;;186.7;PARQUE AVELLANEDA;9
-58.501697205159765;-34.564502854858766;;"FERNANDEZ, MACEDONIO";5700;330.0;295000;;893.9;SAAVEDRA;12
-58.430442238407863;-34.663730503583643;2015/02/20;FERRE;2600;400.0;230000;;575.0;VILLA SOLDATI;8
-58.455634147218213;-34.610665732725742;2015/02/13;"FIGUEROA, APOLINARIO, Cnel.";1300;433.0;500000;;1154.7;CABALLITO;6
-58.463691099755223;-34.614313780311456;2015/02/20;"FIGUEROA, APOLINARIO, Cnel.";2000;240.0;430000;;1791.7;VILLA GRAL. MITRE;11
-58.38951129484753;-34.626803976291541;2015/02/18;FILIBERTO;1700;301.0;145000;;481.7;CONSTITUCION;1
-58.390268718077635;-34.635496098902564;2015/02/19;FINOCHIETTO ENRIQUE DR.;2000;309.0;410000;;1326.9;PARQUE PATRICIOS;4
-58.39155838086927;-34.635552331680394;2015/02/19;FINOCHIETTO ENRIQUE DR.;2100;203.0;220000;;1083.7;PARQUE PATRICIOS;4
-58.433391983662581;-34.581799512679872;2015/02/19;FITZ ROY;2000;207.0;950000;;4589.4;PALERMO;14
-58.513014168439923;-34.641978666934833;2015/02/19;FONROUGE;300;215.0;232558;2.000.000;1081.7;LINIERS;9
-58.508089276113125;-34.645351647316971;2015/02/19;FONROUGE;700;834.0;495000;;593.5;LINIERS;9
-58.506910260237611;-34.646263575650785;2015/02/19;FONROUGE;800;186.0;185000;;994.6;LINIERS;9
-58.502620149002922;-34.649667919807953;;FONROUGE;1200;258.0;420000;;1627.9;MATADEROS;9
-58.502620149002922;-34.649667919807953;2015/02/20;FONROUGE;1200;300.0;400000;;1333.3;MATADEROS;9
-58.49110476291105;-34.580635302433443;;"FOULLIER, FELIX O.";5800;320.0;450000;;1406.3;VILLA URQUIZA;12
-58.49110476291105;-34.580635302433443;;"FOULLIER, FELIX O.";5800;239.0;370000;;1548.1;VILLA URQUIZA;12
-58.460484174985844;-34.582816540020808;2015/02/20;FRAGA;1200;150.0;210000;;1400.0;CHACARITA;15
-58.459348000749536;-34.605174604196669;2015/02/20;FRAGATA Pres. SARMIENTO;1800;320.0;440000;;1375.0;CABALLITO;6
-58.459064670077446;-34.61474500458597;;FRANKLIN;1700;180.0;265000;;1472.2;FLORES;7
-58.459064670077446;-34.61474500458597;2015/02/19;FRANKLIN;1700;156.0;265000;;1698.7;FLORES;7
-58.461539078935353;-34.615424753737422;2015/02/18;FRANKLIN;1900;151.0;275000;;1821.2;FLORES;7
-58.463860957082424;-34.626450828097596;2015/02/18;FRAY CAYETANO RODRIGUEZ;400;685.0;900000;;1313.9;FLORES;7
-58.431053863575791;-34.586726830344617;;FRAY JUSTO SANTAMARIA DE ORO;1700;866.0;350000;;404.2;PALERMO;14
-58.431053863575791;-34.586726830344617;2015/02/19;FRAY JUSTO SANTAMARIA DE ORO;1700;175.0;350000;;2000.0;PALERMO;14
-58.427973657926493;-34.583524202482664;;FRAY JUSTO SANTAMARIA DE ORO;2100;562.0;3400000;;6049.8;PALERMO;14
-58.427973657926493;-34.583524202482664;2015/02/19;FRAY JUSTO SANTAMARIA DE ORO;2100;254.0;1400000;;5511.8;PALERMO;14
-58.44788376951049;-34.57729459656894;2015/02/18;"FREIRE, RAMON, CAP. GRAL.";600;234.0;850000;;3632.5;COLEGIALES;13
-58.448796222938185;-34.576905390324818;2015/02/19;"FREIRE, RAMON, CAP. GRAL.";700;1197.0;2000000;;1670.8;COLEGIALES;13
-58.464250741866877;-34.566533892931851;2015/02/13;"FREIRE, RAMON, CAP. GRAL.";2100;382.0;1500000;;3926.7;BELGRANO;13
-58.468175672826142;-34.562002305030092;2015/02/13;"FREIRE, RAMON, CAP. GRAL.";2600;317.0;930000;;2933.8;COGHLAN;12
-58.479219045227211;-34.548947569476837;;"FREIRE, RAMON, CAP. GRAL.";4100;158.0;490000;;3101.3;SAAVEDRA;12
-58.479219045227211;-34.548947569476837;2015/02/19;"FREIRE, RAMON, CAP. GRAL.";4100;200.0;490000;;2450.0;SAAVEDRA;12
-58.481340352946233;-34.546067847330626;2015/02/19;"FREIRE, RAMON, CAP. GRAL.";4500;268.0;250000;;932.8;SAAVEDRA;12
-58.482500458373984;-34.544540902100735;2015/02/19;"FREIRE, RAMON, CAP. GRAL.";4700;222.0;250000;;1126.1;SAAVEDRA;12
-58.436893865583947;-34.604003089146886;;"FRIAS,  EUSTAQUIO, TTE. GRAL.";100;148.0;400000;;2702.7;VILLA CRESPO;15
-58.436893865583947;-34.604003089146886;;"FRIAS,  EUSTAQUIO, TTE. GRAL.";100;202.0;299000;;1480.2;VILLA CRESPO;15
-58.433381949332016;-34.601758452237405;;"FRIAS,  EUSTAQUIO, TTE. GRAL.";400;345.0;550000;;1594.2;VILLA CRESPO;15
-58.44675450208711;-34.617563400443565;2015/02/19;"GAINZA, MARTIN DE, GRAL.";400;120.0;340000;;2833.3;CABALLITO;6
-58.446295537449132;-34.613533834782885;2015/02/13;"GAINZA, MARTIN DE, GRAL.";700;377.0;280000;;742.7;CABALLITO;6
-58.446410764808491;-34.612672265469691;2015/02/18;"GAINZA, MARTIN DE, GRAL.";7700;377.0;280000;;742.7;CABALLITO;6
-58.473316917379613;-34.616966579865348;2015/02/20;GALICIA;2700;319.0;400000;;1253.9;VILLA GRAL. MITRE;11
-58.480822925006059;-34.621241655415609;2015/02/18;GALICIA;3400;300.0;380000;;1266.7;VILLA SANTA RITA;11
-58.412817415198994;-34.603282726967443;;GALLO;500;800.0;515000;;643.8;BALVANERA;3
-58.412817415198994;-34.603282726967443;2015/02/13;GALLO;500;210.0;515000;;2452.4;BALVANERA;3
-58.412117988332554;-34.600267615379366;;GALLO;800;824.0;430000;;521.8;BALVANERA;3
-58.412117988332554;-34.600267615379366;2015/02/13;GALLO;800;103.0;430000;;4174.8;BALVANERA;3
-58.484427952027573;-34.570326112087479;;GALVAN;2700;69.0;179000;;2594.2;VILLA URQUIZA;12
-58.487269971606572;-34.56687763253494;;GALVAN;3100;231.0;235000;;1017.3;VILLA URQUIZA;12
-58.487269971606572;-34.56687763253494;;GALVAN;3100;336.0;640000;;1904.8;VILLA URQUIZA;12
-58.48989362124788;-34.563950247341914;;GALVAN;3400;280.0;260000;;928.6;VILLA URQUIZA;12
-58.48989362124788;-34.563950247341914;;GALVAN;3400;300.0;260000;;866.7;VILLA URQUIZA;12
-58.475138155472294;-34.584586851066774;;GAMARRA;1300;203.0;335000;;1650.2;PARQUE CHAS;15
-58.475138155472294;-34.584586851066774;;GAMARRA;1300;184.0;335000;;1820.7;PARQUE CHAS;15
-58.475653848641386;-34.58397549288668;;GAMARRA;1400;191.0;250000;;1308.9;PARQUE CHAS;15
-58.475653848641386;-34.58397549288668;;GAMARRA;1400;176.0;250000;;1420.5;PARQUE CHAS;15
-58.452351211194873;-34.610558515951745;2015/02/13;GAONA;1700;496.0;690000;;1391.1;CABALLITO;6
-58.454814316275723;-34.61183731423661;2015/02/13;GAONA;1900;235.0;730000;;3106.4;CABALLITO;6
-58.468006715607707;-34.617136957660769;2015/02/18;GAONA;3000;345.0;900000;;2608.7;VILLA GRAL. MITRE;11
-58.468006715607707;-34.617136957660769;2015/02/19;GAONA;3000;351.0;900000;;2564.1;VILLA GRAL. MITRE;11
-58.470450164858875;-34.618363359953797;;GAONA;3200;502.0;690000;;1374.5;VILLA GRAL. MITRE;11
-58.47170381059864;-34.619038448986736;2015/02/18;GAONA;3300;400.0;700000;;1750.0;VILLA GRAL. MITRE;11
-58.473017311517737;-34.619731672609021;2015/02/19;GAONA;3400;372.0;943000;;2534.9;VILLA SANTA RITA;11
-58.491642710241848;-34.628149558607717;2015/02/18;GAONA;4900;189.0;190000;;1005.3;VELEZ SARSFIELD;10
-58.394300069545501;-34.627505385681218;2015/02/20;"GARAY, JUAN DE";2100;145.0;345000;;2379.3;SAN CRISTOBAL;3
-58.396804612181043;-34.627948364894714;;"GARAY, JUAN DE";2300;272.0;450000;;1654.4;SAN CRISTOBAL;3
-58.396804612181043;-34.627948364894714;2015/02/19;"GARAY, JUAN DE";2300;600.0;295000;;491.7;SAN CRISTOBAL;3
-58.398585428118494;-34.62826608709652;2015/02/19;"GARAY, JUAN DE";2400;300.0;500000;;1666.7;SAN CRISTOBAL;3
-58.406513714397335;-34.629167638325896;2015/02/20;"GARAY, JUAN DE";3000;212.0;385000;;1816.0;SAN CRISTOBAL;3
-58.409905994533048;-34.629756344118711;2015/02/20;"GARAY, JUAN DE";3200;326.0;520000;;1595.1;SAN CRISTOBAL;3
-58.414514634519477;-34.630886166285563;2015/02/19;"GARAY, JUAN DE";3500;260.0;240000;;923.1;BOEDO;5
-58.414514634519477;-34.630886166285563;2015/02/13;"GARAY, JUAN DE";3500;369.0;240000;;650.4;BOEDO;5
-58.465202116227623;-34.600140143997621;2015/02/19;"GARCIA, JUAN AGUSTIN";1400;160.0;270000;;1687.5;PATERNAL;15
-58.487371197578639;-34.612953313403679;;"GARCIA, JUAN AGUSTIN";3300;140.0;169000;;1207.1;VILLA SANTA RITA;11
-58.509251115408617;-34.629108863694015;;"GARCIA, JUAN AGUSTIN";5500;902.0;770000;;853.7;VILLA LURO;10
-58.39572318267885;-34.640652155491559;;"GARCIA, MANUEL";400;195.0;120000;;615.4;PARQUE PATRICIOS;4
-58.39572318267885;-34.640652155491559;2015/02/19;"GARCIA, MANUEL";400;238.0;170000;;714.3;PARQUE PATRICIOS;4
-58.39572318267885;-34.640652155491559;2015/02/19;"GARCIA, MANUEL";400;489.0;236000;;482.6;PARQUE PATRICIOS;4
-58.443858269064002;-34.567317387052498;2015/02/13;"GARCIA, TEODORO";2200;1200.0;2200000;;1833.3;PALERMO;14
-58.408718933603403;-34.60351345448656;2015/02/13;"GARDEL, CARLOS";3100;900.0;635000;;705.6;BALVANERA;3
-58.474879278560508;-34.641684941759657;2015/02/18;"GARZON, EUGENIO, GRAL.";3800;540.0;215000;;398.1;PARQUE AVELLANEDA;9
-58.424390181841382;-34.605980669166989;2015/02/13;GASCON;500;147.0;313953;2.700.000;2135.7;ALMAGRO;5
-58.423763253151023;-34.601647539933687;2015/02/13;GASCON;800;553.0;1080000;;1953.0;ALMAGRO;5
-58.423585431607052;-34.600406818082234;2015/02/13;GASCON;900;650.0;980000;;1507.7;ALMAGRO;5
-58.422384155661732;-34.59170245516566;2015/02/19;GASCON;1600;255.0;325581;2.800.000;1276.8;PALERMO;14
-58.4603541713605;-34.626760168890314;;GAVILAN;100;243.0;850000;;3497.9;FLORES;7
-58.460949709979957;-34.625571344881322;2015/02/18;GAVILAN;300;400.0;550000;;1375.0;FLORES;7
-58.460949709979957;-34.625571344881322;2015/02/18;GAVILAN;300;390.0;620000;;1589.7;FLORES;7
-58.462064948451946;-34.623315296397962;;GAVILAN;500;320.0;410000;;1281.3;FLORES;7
-58.492725555640433;-34.582836483202037;2015/02/20;GAVILAN;4500;303.0;490000;;1617.2;VILLA PUEYRREDON;12
-58.493370559797768;-34.582126688729758;2015/02/20;GAVILAN;4600;303.0;450000;;1485.1;VILLA PUEYRREDON;12
-58.494905145974819;-34.580442052528163;;GAVILAN;4800;151.0;300000;;1986.8;VILLA PUEYRREDON;12
-58.494905145974819;-34.580442052528163;;GAVILAN;4800;150.0;260000;;1733.3;VILLA PUEYRREDON;12
-58.419930898272526;-34.638346884089394;;GIBSON;4000;416.0;240000;;576.9;BOEDO;5
-58.419930898272526;-34.638346884089394;2015/02/13;GIBSON;4000;330.0;240000;;727.3;BOEDO;5
-58.467158083460312;-34.586864882578645;;GIRARDOT;1500;150.0;170000;;1133.3;VILLA ORTUZAR;15
-58.43626071747039;-34.588778060209336;2015/02/19;GODOY CRUZ;1600;200.0;800000;;4000.0;PALERMO;14
-58.429266556055616;-34.583007918162117;2015/02/19;GODOY CRUZ;2300;235.0;930000;;3957.4;PALERMO;14
