,BARRIO,CALLE,COMUNA,DOLARES,YEAR,FECHA,LAT,LON,M2,NUMERO,U_S_M2,CO_FRACC,CO_FRAC_RA
2169,VILLA PUEYRREDON,CUBAS,12.0,52000.0,2003,2003-12-10,-34.5903,-58.5027,131.9,3100,394.3,012_22,12_22_8
2186,VILLA URQUIZA,CAPDEVILA,12.0,139000.0,2003,2003-12-10,-34.5699,-58.4904,372.0,3000,373.7,012_17,12_17_8
2187,ALMAGRO,GOMEZ VALENTIN,5.0,125000.0,2003,2003-12-10,-34.6051,-58.4148,335.0,3500,373.1,005_3,5_3_5
2188,VILLA DEVOTO,LOPEZ CARLOS,11.0,45000.0,2003,2003-12-10,-34.5942,-58.517,121.0,4014,371.9,011_2,11_2_1
2204,BOEDO,COCHABAMBA,5.0,42000.0,2003,2003-12-10,-34.6273,-58.4174,121.0,3700,347.1,005_21,5_21_4
2046,VILLA DEVOTO,LADINES,11.0,490000.0,2003,2003-12-01,-34.5887,-58.5124,173.2,3500,2829.1,011_1,11_1_6
2203,CABALLITO,NEUQUEN,6.0,110000.0,2003,2003-12-10,-34.6161,-58.4404,314.0,700,350.3,006_4,6_4_11
2202,CHACARITA,CHARLONE,15.0,140000.0,2003,2003-12-10,-34.5844,-58.4481,398.4,200,351.4,015_11,15_11_1
2201,VILLA GRAL. MITRE,MAGARIÑOS CERVANTES,11.0,50000.0,2003,2003-12-10,-34.6102,-58.4734,142.0,2400,352.1,011_20,11_20_5
2200,VERSALLES,CUZCO,10.0,24800.0,2003,2003-12-10,-34.6341,-58.5285,70.0,500,354.3,010_3,10_3_6
2199,VILLA URQUIZA,DIAZ COLODRERO,12.0,110000.0,2003,2003-12-10,-34.5693,-58.4893,309.6,3000,355.3,012_17,12_17_8
2197,NUÑEZ,LARRALDE,13.0,73500.0,2003,2003-12-10,-34.5521,-58.4735,206.4,3000,356.1,012_5,12_5_11
2196,BALVANERA,MITRE BARTOLOME,3.0,145000.0,2003,2003-12-10,-34.6084,-58.3964,405.0,2100,358.0,003_11,3_11_2
2195,ALMAGRO,CASTRO BARROS,5.0,47000.0,2003,2003-12-10,-34.6212,-58.4193,131.2,800,358.2,005_17,5_17_8
2194,BALVANERA,MEXICO,3.0,251700.0,2003,2003-12-10,-34.6179,-58.4065,700.0,2900,359.6,003_17,3_17_4
2193,PARQUE AVELLANEDA,ZUVIRIA,9.0,75000.0,2003,2003-12-10,-34.6597,-58.4756,207.8,4463,360.9,009_14,9_14_9
2192,FLORES,TRELLES,7.0,398000.0,2003,2003-12-10,-34.6192,-58.4584,1100.0,600,361.8,007_4,7_4_8
2191,ALMAGRO,BRAVO MARIO,5.0,340000.0,2003,2003-12-10,-34.6086,-58.4176,930.0,200,365.6,005_9,5_9_9
2168,VILLA CRESPO,RAMIREZ DE VELASCO,15.0,130000.0,2003,2003-12-10,-34.5967,-58.4385,329.0,700,395.1,015_13,15_13_7
2167,CABALLITO,ACEVEDO EDUARDO,6.0,220000.0,2003,2003-12-10,-34.6116,-58.4318,556.0,400,395.7,006_7,6_7_10
2166,VILLA DEL PARQUE,ALVAREZ JONTE,11.0,1100000.0,2003,2003-12-10,-34.614,-58.4946,2774.0,3800,396.5,011_14,11_14_7
2136,VILLA DEVOTO,ASUNCION,11.0,158000.0,2003,2003-12-10,-34.5991,-58.5085,346.4,3771,456.1,011_3,11_3_1
2143,VILLA DEVOTO,MISTRAL,11.0,110000.0,2003,2003-12-10,-34.5972,-58.5175,245.0,4200,449.0,011_2,11_2_6
2142,CABALLITO,GARCIA LORCA,6.0,105000.0,2003,2003-12-10,-34.6184,-58.4455,233.8,300,449.1,006_11,6_11_5
2141,CONSTITUCION,IRIGOYEN BERNARDO DE,1.0,480000.0,2003,2003-12-10,-34.6185,-58.38,1067.0,900,449.9,001_22,1_22_1
2140,VILLA DEL PARQUE,SANTO TOME,11.0,68000.0,2003,2003-12-10,-34.6086,-58.4939,151.0,3501,450.3,011_14,11_14_2
2138,VILLA DEVOTO,MISTRAL,11.0,110000.0,2003,2003-12-10,-34.5972,-58.5175,242.5,4200,453.6,011_2,11_2_6
2137,LINIERS,PIERES,9.0,75000.0,2003,2003-12-10,-34.6413,-58.5156,164.5,144,455.8,009_2,9_2_2
2135,BELGRANO,MONTAÑESES,13.0,160000.0,2003,2003-12-10,-34.5594,-58.4474,350.0,1900,457.1,013_13,13_13_4
2145,VILLA LUGANO,COSQUIN,8.0,22000.0,2003,2003-12-10,-34.6787,-58.4849,50.0,4100,440.0,008_3,8_3_7
2134,VILLA URQUIZA,ALVAREZ THOMAS,12.0,72000.0,2003,2003-12-10,-34.5709,-58.4843,157.0,3300,458.6,012_16,12_16_6
2133,CHACARITA,FOREST,15.0,78000.0,2003,2003-12-10,-34.5888,-58.4509,170.0,1000,458.8,015_9,15_9_2
2132,VILLA SANTA RITA,GARCIA JUAN,11.0,60000.0,2003,2003-12-10,-34.6132,-58.4872,129.9,3300,461.9,011_15,11_15_4
2131,ALMAGRO,BULNES,5.0,98500.0,2003,2003-12-10,-34.6093,-58.4188,212.4,130,463.7,005_10,5_10_4
2130,FLORES,ROOSEVELT,7.0,159000.0,2003,2003-12-10,-34.6157,-58.4614,340.0,1900,467.6,007_4,7_4_2
2129,ALMAGRO,SALGUERO,5.0,150000.0,2003,2003-12-10,-34.6105,-58.42,320.0,50,468.8,005_10,5_10_10
2128,COGHLAN,RIVERA PEDRO,12.0,195000.0,2003,2003-12-10,-34.562,-58.4701,415.0,3300,469.9,012_7,12_7_7
2144,NUÑEZ,NUÑEZ,13.0,145000.0,2003,2003-12-10,-34.5527,-58.4718,325.0,2900,446.2,013_5,13_5_2
2164,VILLA DEL PARQUE,MELINCUE,11.0,72000.0,2003,2003-12-10,-34.6049,-58.4971,180.0,3500,400.0,011_8,11_8_2
2156,COLEGIALES,FOREST,13.0,235000.0,2003,2003-12-10,-34.5764,-58.4618,565.0,1347,415.9,013_25,13_25_2
2162,CABALLITO,GAONA,6.0,195000.0,2003,2003-12-10,-34.6121,-58.4547,476.3,1900,409.4,006_1,6_1_11
2161,SAAVEDRA,PICO,12.0,83000.0,2003,2003-12-10,-34.5417,-58.4769,202.5,2700,409.9,012_4,12_4_4
2160,ALMAGRO,MITRE BARTOLOME,5.0,480000.0,2003,2003-12-10,-34.6108,-58.4289,1164.0,4400,412.4,005_11,5_11_4
2159,PALERMO,CABRERA,14.0,150000.0,2003,2003-12-10,-34.5966,-58.42,363.7,3800,412.4,014_23,14_23_8
2158,VILLA DEVOTO,LOPEZ CARLOS,11.0,41000.0,2003,2003-12-10,-34.5896,-58.5095,99.0,3400,414.1,011_1,11_1_8
2157,VILLA DEVOTO,MOSCONI,11.0,155000.0,2003,2003-12-10,-34.5945,-58.5153,374.0,3900,414.4,011_2,11_2_5
2155,ALMAGRO,COLOMBRES,5.0,125000.0,2003,2003-12-10,-34.6128,-58.419,300.0,100,416.7,005_14,5_14_3
2147,COLEGIALES,ZABALA,13.0,150000.0,2003,2003-12-10,-34.5727,-58.453,346.4,2935,433.0,013_24,13_24_10
2154,FLORESTA,SAN NICOLAS,10.0,87000.0,2003,2003-12-10,-34.6274,-58.4805,207.8,500,418.6,010_11,10_11_7
2151,SAN TELMO,BRASIL,1.0,120000.0,2003,2003-12-10,-34.6254,-58.3697,285.0,300,421.1,001_25,1_25_8
2149,VILLA DEL PARQUE,NOGOYA,11.0,75000.0,2003,2003-12-10,-34.5991,-58.485,175.0,2500,428.6,011_10,11_10_7
2148,BOEDO,PAVON,5.0,120000.0,2003,2003-12-10,-34.63,-58.4145,278.0,3500,431.7,005_20,5_20_4
2047,RECOLETA,PAGANO,2.0,390000.0,2003,2003-12-01,-34.5844,-58.3991,160.5,2600,2429.5,002_2,2_2_1
1961,BELGRANO,DEL PINO,13.0,450000.0,2003,2003-12-01,-34.5652,-58.4497,287.6,2200,1564.7,013_21,13_21_9
2044,BELGRANO,QUINTEROS,13.0,105000.0,2003,2003-12-10,-34.55,-58.4501,209.0,1400,502.4,013_11,13_11_3
1941,FLORESTA,DIRECTORIO,10.0,49000.0,2003,2003-12-10,-34.6369,-58.4726,116.9,3309,419.1,010_19,10_19_12
1940,PUERTO MADERO,RIVADAVIA,1.0,130000.0,2003,2003-12-10,-34.6123,-58.3609,396.0,50,328.3,001_13,1_13_10
1939,NUÑEZ,DEL LIBERTADOR,13.0,11000000.0,2003,2003-12-01,-34.5481,-58.4558,6019.0,7000,1827.5,013_3,13_3_4
1938,BALVANERA,CORRIENTES,3.0,850000.0,2003,2003-12-03,-34.6043,-58.4132,1250.0,3400,680.0,005_3,5_3_3
1937,NUÑEZ,NUÑEZ,13.0,730000.0,2003,2003-12-03,-34.5508,-58.4684,1091.2,2500,669.0,013_5,13_5_3
1936,FLORES,NEUQUEN,7.0,95000.0,2003,2003-12-29,-34.6164,-58.4597,1040.0,1900,91.3,007_4,7_4_3
1935,FLORES,ALBERDI,7.0,280000.0,2003,2003-12-10,-34.6326,-58.4657,632.0,2700,443.0,007_8,7_8_2
1934,PALERMO,ZAPATA,14.0,800000.0,2003,2003-12-02,-34.5732,-58.4418,910.0,400,879.1,013_28,13_28_7
1933,BOCA,BROWN,4.0,75000.0,2003,2003-12-23,-34.6319,-58.3607,418.0,800,179.4,004_16,4_16_10
1932,ALMAGRO,BRAVO MARIO,5.0,175000.0,2003,2003-12-23,-34.6069,-58.4174,960.0,300,182.3,005_9,5_9_6
1931,BELGRANO,OLAZABAL,13.0,385000.0,2003,2003-12-06,-34.5614,-58.4601,700.0,2600,550.0,013_16,13_16_10
1930,VILLA URQUIZA,OLAZABAL,12.0,270000.0,2003,2003-12-03,-34.5731,-58.4798,389.7,4500,692.8,012_13,12_13_3
1929,ALMAGRO,CORDOBA,5.0,280000.0,2003,2003-12-10,-34.598,-58.4173,687.2,3600,407.5,014_23,14_23_10
1928,BARRACAS,NEWBERY,4.0,700000.0,2003,2003-12-02,-34.653,-58.3798,780.0,2400,897.4,004_23,4_23_9
1927,NUÑEZ,11 DE SEPTIEMBRE DE 1888,13.0,310000.0,2003,2003-12-03,-34.5374,-58.4677,398.4,4700,778.2,013_1,13_1_3
1926,BOEDO,LA PLATA,5.0,110000.0,2003,2003-12-23,-34.6323,-58.4254,623.5,1500,176.4,007_23,7_23_7
1925,PARQUE PATRICIOS,JUJUY,4.0,180000.0,2003,2003-12-10,-34.6337,-58.3995,423.5,2000,425.1,004_7,4_7_6
1942,PALERMO,CAMPOS LUIS MARIA,14.0,490000.0,2003,2003-12-01,-34.5706,-58.4352,362.4,653,1352.0,014_3,14_3_8
1943,BELGRANO,CONGRESO,13.0,430000.0,2003,2003-12-01,-34.5562,-58.4636,389.7,2500,1103.4,013_6,13_6_6
1944,CABALLITO,RIO DEJANEIRO,6.0,230000.0,2003,2003-12-02,-34.6119,-58.4304,260.0,300,884.6,006_8,6_8_9
1962,BELGRANO,HERNANDEZ JOSE,13.0,380000.0,2003,2003-12-02,-34.5661,-58.454,372.4,2460,1020.5,013_20,13_20_6
1960,VILLA URQUIZA,DIAZ COLODRERO,12.0,165000.0,2003,2003-12-10,-34.5716,-58.4875,400.0,2700,412.5,012_16,12_16_5
1959,MONTSERRAT,CHILE,1.0,48000.0,2003,2003-12-23,-34.6165,-58.3788,322.0,900,149.1,001_15,1_15_9
1957,FLORES,HELGUERA,7.0,31000.0,2003,2003-12-12,-34.6309,-58.4728,139.4,50,222.4,007_1,7_1_9
1956,VILLA CRESPO,ESCALADA DE SAN MARTIN,15.0,155000.0,2003,2003-12-10,-34.6045,-58.4568,652.0,1085,237.7,015_15,15_15_9
1955,FLORES,ALBERDI,7.0,75000.0,2003,2003-12-10,-34.633,-58.4671,233.8,2800,320.8,007_8,7_8_3
1953,VILLA URQUIZA,MONROE,12.0,145000.0,2003,2003-12-10,-34.5718,-58.4817,311.8,4800,465.1,012_13,12_13_2
1945,PARQUE CHACABUCO,DIRECTORIO,7.0,138000.0,2003,2003-12-04,-34.629,-58.4395,212.2,900,650.4,006_15,6_15_7
1952,VILLA URQUIZA,MONROE,12.0,145000.0,2003,2003-12-10,-34.5712,-58.4808,311.8,4600,465.1,012_13,12_13_2
1951,CONSTITUCION,IRIGOYEN BERNARDO DE,1.0,200000.0,2003,2003-12-10,-34.6209,-58.3798,400.0,1100,500.0,001_22,1_22_5
1950,SAN NICOLAS,MITRE BARTOLOME,1.0,470000.0,2003,2003-12-09,-34.6075,-58.382,900.0,1100,522.2,001_12,1_12_6
1949,VILLA URQUIZA,ALVAREZ THOMAS,12.0,129000.0,2003,2003-12-06,-34.5697,-58.4859,237.5,3500,543.2,012_16,12_16_6
1948,BELGRANO,CIUDAD DE LA PAZ,13.0,360000.0,2003,2003-12-03,-34.5594,-58.4607,449.9,2456,800.2,013_16,13_16_2
1947,BELGRANO,CIUDAD DE LA PAZ,13.0,1100000.0,2003,2003-12-01,-34.5617,-58.4586,726.0,2200,1515.2,013_15,13_15_1
1946,CONSTITUCION,CALVO CARLOS,1.0,120000.0,2003,2003-12-23,-34.6204,-58.3916,602.6,1800,199.1,003_21,3_21_3
1924,BALVANERA,LAVALLE,3.0,390000.0,2003,2003-12-02,-34.6034,-58.3954,450.0,2000,866.7,003_6,3_6_2
1923,SAAVEDRA,JARAMILLO,12.0,198000.0,2003,2003-12-08,-34.5553,-58.4823,376.7,3900,525.6,012_6,12_6_2
1922,VILLA DEVOTO,SAN MARTIN AV,11.0,135000.0,2003,2003-12-10,-34.5905,-58.5154,433.0,7200,311.8,011_1,11_1_2
1900,AGRONOMIA,DEL CARRIL,15.0,85000.0,2003,2003-12-10,-34.5873,-58.4924,164.5,2400,516.6,012_21,12_21_9
1899,AGRONOMIA,DEL CARRIL,15.0,85000.0,2003,2003-12-10,-34.5866,-58.4914,164.5,2310,516.6,012_21,12_21_10
1898,VILLA URQUIZA,MENDOZA,12.0,120000.0,2003,2003-12-04,-34.58,-58.4884,185.0,5600,648.6,012_15,12_15_8
1897,PALERMO,GUATEMALA,14.0,210000.0,2003,2003-12-05,-34.578,-58.4351,355.0,5900,591.5,014_6,14_6_4
1896,LINIERS,JUSTO,9.0,79000.0,2003,2003-12-10,-34.6336,-58.514,295.0,8900,267.8,010_4,10_4_8
1895,VERSALLES,JUSTO,10.0,79000.0,2003,2003-12-10,-34.6333,-58.514,281.0,8921,281.1,010_4,10_4_8
1894,PALERMO,SANTA MARIA DE ORO,14.0,240000.0,2003,2003-12-01,-34.5792,-58.4245,182.0,2500,1318.7,014_12,14_12_1
1892,SAAVEDRA,NUÑEZ,12.0,118000.0,2003,2003-12-23,-34.56,-58.4859,612.2,4449,192.8,012_2,12_2_7
1902,MONTSERRAT,SAENZ PEÑA LUIS,1.0,74000.0,2003,2003-12-23,-34.6155,-58.3873,405.0,600,182.7,001_18,1_18_3
1891,LINIERS,FALCON RAMON,9.0,65000.0,2003,2003-12-10,-34.6406,-58.5126,259.8,6100,250.2,009_2,9_2_4
1890,BELGRANO,LA PAMPA,13.0,330000.0,2003,2003-12-01,-34.5649,-58.454,205.4,2400,1606.5,013_21,13_21_1
1889,ALMAGRO,DIAZ VELEZ,5.0,150000.0,2003,2003-12-03,-34.6087,-58.4175,219.0,3600,684.9,005_9,5_9_9
1888,VILLA URQUIZA,CONGRESO,12.0,115000.0,2003,2003-12-10,-34.5723,-58.4947,490.0,5500,234.7,012_17,12_17_7
1887,NUÑEZ,MOLDES,13.0,115000.0,2003,2003-12-03,-34.5517,-58.4703,171.0,3500,672.5,013_5,13_5_2
1886,SAAVEDRA,JARAMILLO,12.0,125000.0,2003,2003-12-10,-34.5536,-58.4791,372.4,3558,335.7,012_6,12_6_4
2206,ALMAGRO,NUÑEZ ROBERTO,5.0,60000.0,2003,2003-12-10,-34.6036,-58.4258,173.2,4300,346.4,005_7,5_7_2
1901,PARQUE CHACABUCO,PERON EVA,7.0,80000.0,2003,2003-12-10,-34.629,-58.4395,203.0,1000,394.1,006_15,6_15_7
1903,MONTSERRAT,MEXICO,1.0,115000.0,2003,2003-12-10,-34.6155,-58.3833,464.0,1220,247.8,001_17,1_17_10
1921,BARRACAS,LANIN,4.0,60000.0,2003,2004-12-30,-34.6403,-58.3796,750.0,100,80.0,004_12,4_12_7
1913,CABALLITO,ALBERDI,6.0,220000.0,2003,2003-12-01,-34.6239,-58.4449,200.0,1200,1100.0,006_14,6_14_4
1920,VILLA URQUIZA,ROOSEVELT,12.0,175000.0,2003,2003-12-10,-34.5724,-58.4847,400.0,4900,437.5,012_16,12_16_8
1919,BALVANERA,GUARDIA VIEJA,3.0,320000.0,2003,2003-12-04,-34.6029,-58.4115,518.0,3300,617.8,003_1,3_1_6
1918,BOEDO,MUNIZ,5.0,107000.0,2003,2003-12-10,-34.6273,-58.4253,380.0,1140,281.6,005_18,5_18_11
1917,BELGRANO,OLAZABAL,13.0,380000.0,2003,2003-12-04,-34.5619,-58.461,630.0,2700,603.2,013_16,13_16_9
1916,RECOLETA,CABRERA,2.0,220000.0,2003,2003-12-02,-34.597,-58.4117,228.6,3200,962.3,002_25,2_25_8
1915,AGRONOMIA,DEL CARRIL,15.0,120000.0,2003,2003-12-10,-34.5859,-58.4902,260.0,2200,461.5,012_21,12_21_10
1914,CABALLITO,AVELLANEDA,6.0,159000.0,2003,2003-12-10,-34.618,-58.4479,450.0,1200,353.4,006_11,6_11_2
1912,SAN TELMO,GARAY JUAN,1.0,120000.0,2003,2003-12-10,-34.6244,-58.3711,305.0,400,393.4,001_25,1_25_6
1904,CABALLITO,DOBLAS,6.0,210000.0,2003,2003-12-01,-34.6186,-58.4311,190.5,200,1102.2,006_18,6_18_4
1911,RECOLETA,ANCHORENA,2.0,250000.0,2003,2003-12-04,-34.5981,-58.4083,418.0,900,598.1,002_20,2_20_4
1910,VILLA URQUIZA,PACHECO,12.0,290000.0,2003,2003-12-04,-34.5645,-58.4911,443.7,4400,653.6,012_9,12_9_4
1909,CABALLITO,VIEL,6.0,248000.0,2003,2003-12-04,-34.6276,-58.4308,412.2,900,601.7,006_21,6_21_10
1908,CABALLITO,ACOYTE,6.0,100000.0,2003,2003-12-06,-34.6076,-58.4403,189.6,916,527.3,006_5,6_5_4
1907,VILLA DEL PARQUE,NOGOYA,11.0,140000.0,2003,2003-12-10,-34.6069,-58.4985,391.1,3700,358.0,011_8,11_8_6
1906,RECOLETA,ARENALES,2.0,460000.0,2003,2003-12-01,-34.5895,-58.4082,207.9,3100,2212.6,002_23,2_23_8
1905,NUÑEZ,ARRIBEÑOS,13.0,320000.0,2003,2003-12-01,-34.5453,-58.4601,259.8,3565,1231.7,013_2,13_2_10
1963,PALERMO,BERUTI,14.0,495000.0,2003,2003-12-01,-34.5784,-58.4235,427.5,4500,1157.9,014_11,14_11_10
1964,VILLA URQUIZA,RIVERA PEDRO,12.0,200000.0,2003,2003-12-03,-34.5725,-58.4888,263.2,5100,759.9,012_16,12_16_3
1965,SAN CRISTOBAL,SAN JUAN,3.0,170000.0,2003,2003-12-10,-34.6234,-58.3982,360.0,2330,472.2,003_23,3_23_5
2016,MONTE CASTRO,MIRANDA,10.0,55000.0,2003,2003-12-11,-34.6245,-58.5079,242.5,5181,226.8,010_7,10_7_2
2023,COGHLAN,TAMBORINI,12.0,120000.0,2003,2003-12-03,-34.5601,-58.4787,150.0,3800,800.0,012_8,12_8_2
2022,NUEVA POMPEYA,MATANZA,4.0,100000.0,2003,2003-12-26,-34.6529,-58.4314,999.0,2800,100.1,004_1,4_1_4
2021,FLORES,BILBAO,7.0,60000.0,2003,2003-12-23,-34.6341,-58.4585,404.0,2300,148.5,007_13,7_13_3
2020,VILLA REAL,LOPE DE VEGA,10.0,200000.0,2003,2003-12-10,-34.6156,-58.5232,780.0,2900,256.4,010_1,10_1_3
2019,SAN CRISTOBAL,LA RIOJA,3.0,72000.0,2003,2003-12-23,-34.6272,-58.4066,528.3,1400,136.3,003_26,3_26_5
2018,SAN CRISTOBAL,COCHABAMBA,3.0,50000.0,2003,2003-12-23,-34.6257,-58.4041,294.0,2800,170.1,003_27,3_27_2
2017,BOEDO,ANGACO,5.0,45000.0,2003,2003-12-23,-34.6274,-58.424,260.0,4200,173.1,005_21,5_21_1
2025,FLORES,TRELLES,7.0,400000.0,2003,2003-12-10,-34.6181,-58.4591,1100.0,700,363.6,007_4,7_4_5
2014,VILLA PUEYRREDON,NAZCA,12.0,75000.0,2003,2003-12-10,-34.5872,-58.5016,268.5,4600,279.4,012_22,12_22_9
2013,VILLA SANTA RITA,NAZCA,11.0,65000.0,2003,2003-12-10,-34.609,-58.4836,225.2,2300,288.7,011_12,11_12_10
2012,PARQUE AVELLANEDA,ALBERDI,9.0,65000.0,2003,2003-12-10,-34.6414,-58.4877,222.0,4400,292.8,010_17,10_17_6
2011,COLEGIALES,DELGADO,13.0,120000.0,2003,2003-12-06,-34.5807,-58.4492,225.2,400,533.0,013_29,13_29_1
2010,MATADEROS,ARAUJO,9.0,72500.0,2003,2003-12-23,-34.6514,-58.4917,416.0,1500,174.3,009_9,9_9_9
2009,BALVANERA,URQUIZA,3.0,78000.0,2003,2003-12-23,-34.6187,-58.4092,433.0,700,180.1,003_17,3_17_5
2008,FLORESTA,GONZALEZ JOAQUIN,10.0,65000.0,2003,2003-12-23,-34.6211,-58.4874,346.4,1300,187.6,010_10,10_10_11
2024,VILLA ORTUZAR,HOLMBERG,15.0,120000.0,2003,2003-12-06,-34.5783,-58.4692,216.0,1500,555.6,015_3,15_3_4
2026,FLORES,PAEZ,7.0,45000.0,2003,2003-12-10,-34.621,-58.4693,140.0,2600,321.4,007_2,7_2_1
2006,FLORESTA,MERCEDES,10.0,56000.0,2003,2003-12-10,-34.6252,-58.488,239.0,1000,234.3,010_10,10_10_9
2036,VILLA DEL PARQUE,CONCORDIA,11.0,48000.0,2003,2003-12-23,-34.6031,-58.4999,240.0,3100,200.0,011_9,11_9_2
2043,BARRACAS,SUAREZ,4.0,33000.0,2003,2003-12-29,-34.6428,-58.386,372.4,2631,88.6,004_12,4_12_6
2042,PATERNAL,PAZ SOLDAN,15.0,46000.0,2003,2003-12-23,-34.5934,-58.467,415.0,4900,110.8,015_7,15_7_3
2041,PATERNAL,PAZ SOLDAN,15.0,44000.0,2003,2003-12-23,-34.5927,-58.4659,337.7,4800,130.3,015_7,15_7_2
2040,MONTE CASTRO,BAHIA BLANCA,10.0,110000.0,2003,2003-12-10,-34.6169,-58.4942,433.0,1865,254.0,010_7,10_7_6
2039,FLORESTA,CHIVILCOY,10.0,109000.0,2003,2003-12-10,-34.6306,-58.4834,355.1,300,307.0,010_12,10_12_1
2038,VILLA SANTA RITA,CAMARONES,11.0,79900.0,2003,2003-12-10,-34.6145,-58.4848,259.8,3223,307.5,011_16,11_16_1
2035,LINIERS,TONELERO,9.0,53000.0,2003,2003-12-23,-34.6452,-58.5187,409.2,6428,129.5,009_2,9_2_11
2027,BOEDO,ESTADOS UNIDOS,5.0,48500.0,2003,2003-12-10,-34.6231,-58.422,173.0,4000,280.3,005_18,5_18_5
2034,SAAVEDRA,LARRALDE,12.0,70000.0,2003,2003-12-23,-34.5534,-58.4759,375.0,3300,186.7,012_6,12_6_5
2033,ALMAGRO,VENEZUELA,5.0,169000.0,2003,2003-12-23,-34.6178,-58.4205,870.0,3900,194.3,005_17,5_17_2
2032,VILLA URQUIZA,MONROE,12.0,76900.0,2003,2003-12-22,-34.5696,-58.478,381.0,4300,201.8,012_11,12_11_2
2031,LINIERS,PIERES,9.0,56000.0,2003,2003-12-12,-34.6458,-58.5107,251.1,600,223.0,009_5,9_5_9
2030,COGHLAN,PEREZ ROQUE,12.0,190000.0,2003,2003-12-10,-34.5586,-58.4761,763.8,3200,248.8,012_7,12_7_6
2029,VILLA URQUIZA,DONADO,12.0,95000.0,2003,2003-12-10,-34.5696,-58.4782,375.0,2500,253.3,012_11,12_11_2
2028,LINIERS,MONTIEL,9.0,45000.0,2003,2003-12-10,-34.6499,-58.5256,164.5,988,273.5,009_4,9_4_2
2005,VILLA SANTA RITA,TRES ARROYOS,11.0,59800.0,2003,2003-12-10,-34.6196,-58.4803,233.8,3200,255.8,011_18,11_18_1
1966,VILLA CRESPO,REPETTO,15.0,370000.0,2003,2003-12-10,-34.6059,-58.4517,836.0,1500,442.6,015_16,15_16_6
1976,CABALLITO,MITRE EMILIO,6.0,350000.0,2003,2003-12-03,-34.624,-58.4433,480.6,200,728.2,006_15,6_15_1
1982,FLORES,FRANKLIN,7.0,47900.0,2003,2003-12-10,-34.6158,-58.4628,93.0,2001,515.1,011_22,11_22_11
1981,VILLA URQUIZA,BURELA,12.0,134000.0,2003,2003-12-09,-34.5793,-58.4907,256.2,2200,523.1,012_15,12_15_2
1980,CABALLITO,AVELLANEDA,6.0,95000.0,2003,2003-12-06,-34.619,-58.4501,170.0,1300,558.8,006_2,6_2_10
1979,CABALLITO,VIEL,6.0,245000.0,2003,2003-12-05,-34.6263,-58.4311,412.2,800,594.4,006_21,6_21_8
1978,NUÑEZ,AZURDUY JUANA,13.0,330000.0,2003,2003-12-03,-34.5517,-58.468,475.2,2528,694.5,013_5,13_5_4
1977,CABALLITO,BONIFACIO,6.0,145000.0,2003,2003-12-03,-34.6287,-58.4465,207.8,1400,697.7,006_14,6_14_9
1975,BELGRANO,OLAZABAL,13.0,90000.0,2003,2003-12-03,-34.5636,-58.4639,121.2,3000,742.3,013_17,13_17_3
1985,CABALLITO,ARANGUREN,6.0,220000.0,2003,2003-12-10,-34.6175,-58.4493,544.0,1200,404.4,006_11,6_11_1
1974,BELGRANO,ROOSEVELT,13.0,295000.0,2003,2003-12-02,-34.5593,-58.4638,355.1,2737,830.8,013_7,13_7_7
1972,PALERMO,AREVALO,14.0,110000.0,2003,2003-12-03,-34.5836,-58.4437,150.7,1400,730.0,014_7,14_7_2
1971,VILLA CRESPO,THAMES,15.0,30000.0,2003,2003-12-23,-34.5971,-58.4458,150.0,300,200.0,015_14,15_14_8
1970,BELGRANO,HERNANDEZ JOSE,13.0,240000.0,2003,2003-12-03,-34.56,-58.4433,329.0,1400,729.5,013_13,13_13_13
1969,CONSTITUCION,INDEPENDENCIA,1.0,380000.0,2003,2003-12-10,-34.6179,-58.3842,1540.0,1300,246.8,001_19,1_19_7
1968,BALVANERA,JAURES,3.0,169000.0,2003,2003-12-10,-34.6034,-58.4085,600.0,565,281.7,003_1,3_1_8
1967,VILLA URQUIZA,NAHUEL HUAPI,12.0,145000.0,2003,2003-12-10,-34.5715,-58.4889,400.0,5100,362.5,012_16,12_16_3
1984,FLORES,BOYACA,7.0,200000.0,2003,2003-12-10,-34.6214,-58.4606,441.7,500,452.8,007_3,7_3_7
1986,FLORES,DIRECTORIO,7.0,150000.0,2003,2003-12-10,-34.6333,-58.4596,389.7,2336,384.9,007_9,7_9_1
2004,FLORESTA,GUALEGUAYCHU,10.0,40000.0,2003,2003-12-10,-34.6262,-58.4886,120.0,900,333.3,010_10,10_10_9
1996,VILLA PUEYRREDON,VALLEJOS,12.0,310000.0,2003,2003-12-23,-34.5858,-58.4973,1740.8,2600,178.1,012_21,12_21_2
2003,CABALLITO,BONIFACIO,6.0,190000.0,2003,2003-12-10,-34.6263,-58.4299,501.0,200,379.3,006_21,6_21_8
2002,FLORES,BACACAY,7.0,100000.0,2003,2003-12-09,-34.6291,-58.4728,190.5,3052,524.9,007_1,7_1_6
2001,PARQUE CHACABUCO,ZANARTU,7.0,136000.0,2003,2003-12-23,-34.6385,-58.4254,900.0,500,151.1,007_24,7_24_5
2000,VILLA GRAL. MITRE,CARACAS,11.0,79000.0,2003,2003-12-10,-34.6137,-58.4689,329.1,1479,240.1,011_22,11_22_4
1999,CABALLITO,COLPAYO,6.0,130000.0,2003,2003-12-10,-34.6135,-58.4428,432.0,600,300.9,006_4,6_4_8
