LONGITUD;LATITUD;FECHA;CALLE;NUMERO;M2;DOLARES;Z;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.501456294404235;-34.564688549361712;2013/12/23;FERNANDEZ;5700;315.0;280000;1856400;888.9;5893.3;SAAVEDRA;12
-58.478638341946265;-34.577002182292503;2014/01/08;FERNANDEZ BLANCO;2000;234.0;280000;1856400;1196.6;7933.3;VILLA URQUIZA;12
-58.481779571292272;-34.574107458257991;2013/12/26;FERNANDEZ BLANCO;2300;429.0;900000;5967000;2097.9;13909.1;VILLA URQUIZA;12
-58.45281326681809;-34.634623876533368;2014/01/08;"FERNANDEZ MORENO, BALDOMERO";2000;234.0;280000;1856400;1196.6;7933.3;PARQUE CHACABUCO;7
-58.464567529155225;-34.642244045710818;2014/01/02;"FERNANDEZ MORENO, BALDOMERO";3200;278.0;190000;1259700;683.5;4531.3;FLORES;7
-58.501456294404235;-34.564688549361712;2014/01/08;"FERNANDEZ, MACEDONIO";5700;330.0;280000;1856400;848.5;5625.5;SAAVEDRA;12
-58.465358638821961;-34.692597674263816;2013/12/27;FERRE;6300;300.0;120000;795600;400.0;2652.0;VILLA RIACHUELO;8
-58.38786044892349;-34.585870836592314;2014/01/08;"FIGUEROA ALCORTA, PRES.";2000;240.0;430000;2850900;1791.7;11878.8;RECOLETA;2
-58.449053026486233;-34.606873712994862;2013/12/27;"FIGUEROA, APOLINARIO, Cnel.";700;256.0;700000;4641000;2734.4;18128.9;VILLA CRESPO;15
-58.455459948759753;-34.610897345988576;2013/12/18;"FIGUEROA, APOLINARIO, Cnel.";1300;433.0;500000;3315000;1154.7;7655.9;CABALLITO;6
-58.463529066848984;-34.614551426331602;2013/12/26;"FIGUEROA, APOLINARIO, Cnel.";2000;240.0;430000;2850900;1791.7;11878.8;VILLA GRAL. MITRE;11
-58.364681368767471;-34.636673744838198;2013/12/18;FILIBERTO;900;376.0;300000;1989000;797.9;5289.9;BOCA;4
-58.435547234359419;-34.583293254218496;2014/01/09;FITZ ROY;1800;242.5;590000;3911700;2433.2;0.0;PALERMO;14
-58.434777173707943;-34.582619928418623;2013/12/20;FITZ ROY;1900;200.0;820000;5436600;4100.0;27183.0;PALERMO;14
-58.433629589911057;-34.581616469959386;2013/12/20;FITZ ROY;2000;207.0;690000;4574700;3333.3;22100.0;PALERMO;14
-58.431076102569207;-34.57938367337745;2013/12/20;FITZ ROY;2300;1382.0;1250000;8287500;904.5;5996.7;PALERMO;14
-58.476220919391977;-34.630388239339965;2013/12/19;"FLORES, VENANCIO, Gral.";3400;330.0;825000;5469750;2500.0;16575.0;FLORESTA;10
-58.502392778954324;-34.64947602016165;2014/01/06;FONROUGE;1200;258.0;420000;2784600;1627.9;10793.0;MATADEROS;9
-58.452300438811193;-34.587240904502139;2013/12/18;FOREST;400;650.0;420000;2784600;646.2;4284.0;CHACARITA;15
-58.454084382618852;-34.585278096999303;2013/12/18;FOREST;600;177.0;280000;1856400;1581.9;10488.1;CHACARITA;15
-58.460322291614183;-34.578415754910672;2014/01/02;FOREST;1200;221.0;260000;1723800;1176.5;7800.0;CHACARITA;15
-58.429446281322598;-34.620935307784485;2013/12/18;FORMOSA;100;442.2;1090000;7226700;2464.9;16342.6;CABALLITO;6
-58.491104708250255;-34.580638094235539;2013/12/26;"FOULLIER, FELIX O.";5800;239.0;370000;2453100;1548.1;10264.0;VILLA URQUIZA;12
-58.459630632645954;-34.605313452478192;2014/01/08;FRAGATA Pres. SARMIENTO;1800;320.0;440000;2917200;1375.0;9116.3;CABALLITO;6
-58.440079440443327;-34.607879755158969;2013/12/18;FRANKLIN;600;376.0;610000;4044300;1622.3;10756.1;CABALLITO;6
-58.459064678428803;-34.614747728147385;2014/01/06;FRANKLIN;1700;180.0;300000;1989000;1666.7;11050.0;FLORES;7
-58.461416660895665;-34.615678254418917;2014/01/02;FRANKLIN;1900;180.0;260000;1723800;1444.4;9576.7;FLORES;7
-58.464256652926835;-34.624010160634576;2013/12/19;FRAY CAYETANO RODRIGUEZ;600;312.0;260000;1723800;833.3;5525.0;FLORES;7
-58.431053927013302;-34.586729609963001;2014/01/07;FRAY JUSTO SANTAMARIA DE ORO;1700;175.0;395000;2618850;2257.1;14964.9;PALERMO;14
-58.428236517755003;-34.583366066512241;2014/01/07;FRAY JUSTO SANTAMARIA DE ORO;2100;562.0;3400000;22542000;6049.8;40110.3;PALERMO;14
-58.448033663766125;-34.577537747550934;2014/01/06;"FREIRE, RAMON, CAP. GRAL.";600;351.1;750000;4972500;2136.1;14162.6;COLEGIALES;13
-58.46451698554565;-34.566693640117919;2013/12/18;"FREIRE, RAMON, CAP. GRAL.";2100;382.0;1500000;9945000;3926.7;26034.0;BELGRANO;13
-58.476143265353997;-34.553403546283938;2013/12/19;"FREIRE, RAMON, CAP. GRAL.";3600;234.0;795000;5270850;3397.4;22525.0;SAAVEDRA;12
-58.478600489566638;-34.548945107894312;2013/12/20;"FREIRE, RAMON, CAP. GRAL.";4100;200.0;390000;2585700;1950.0;12928.5;SAAVEDRA;12
-58.481617260606285;-34.546214319428081;2014/01/07;"FREIRE, RAMON, CAP. GRAL.";4500;262.0;280000;1856400;1068.7;7085.5;SAAVEDRA;12
-58.435801600488738;-34.602965207222695;2014/01/08;"FRIAS,  EUSTAQUIO, TTE. GRAL.";200;100.0;260000;1723800;2600.0;17238.0;VILLA CRESPO;15
-58.446591629137885;-34.617554059894353;2014/01/02;"GAINZA, MARTIN DE, GRAL.";400;130.0;340000;2254200;2615.4;17340.0;CABALLITO;6
-58.464874080314708;-34.612819881000021;2013/12/19;GALICIA;2000;460.0;300000;1989000;652.2;4323.9;VILLA GRAL. MITRE;11
-58.480998510220779;-34.621016209116505;2013/12/19;GALICIA;3400;900.0;380000;2519400;422.2;2799.3;VILLA SANTA RITA;11
-58.524204007617129;-34.636026018289115;2014/01/02;GALLARDO;300;300.0;360000;2386800;1200.0;7956.0;LINIERS;9
-58.440068740407249;-34.605965777867389;2014/01/02;"GALLARDO, ANGEL";700;209.0;400000;2652000;1913.9;12689.0;CABALLITO;6
-58.48442791050207;-34.570328924510171;2013/12/26;GALVAN;2700;69.0;180000;1193400;2608.7;17295.7;VILLA URQUIZA;12
-58.490155254904259;-34.564115154284487;2013/12/26;GALVAN;3400;300.0;239000;1584570;796.7;5281.9;VILLA URQUIZA;12
-58.475406314640026;-34.584744357021279;2013/12/26;GAMARRA;1300;203.0;350000;2320500;1724.1;11431.0;PARQUE CHAS;15
-58.440989786163627;-34.603941292581958;2013/12/26;"GANDHI, MAHATMA";334;377.0;390000;2585700;1034.5;6858.6;VILLA CRESPO;15
-58.447705672396943;-34.608405362189814;2013/12/27;GAONA;1300;359.0;1150000;7624500;3203.3;21238.2;CABALLITO;6
-58.452171987879098;-34.61078745809634;2013/12/27;GAONA;1700;496.0;650000;4309500;1310.5;8688.5;CABALLITO;6
-58.454662419286485;-34.612079540073928;2013/12/27;GAONA;1900;235.0;765000;5071950;3255.3;21582.8;CABALLITO;6
-58.459553463001122;-34.614008794746177;2013/12/19;GAONA;2300;600.0;1350000;8950500;2250.0;14917.5;CABALLITO;6
-58.466551407588163;-34.616815017688474;2014/01/02;GAONA;2900;207.0;410000;2718300;1980.7;13131.9;FLORES;7
-58.467854975383098;-34.617379256026105;2013/12/19;GAONA;3000;351.0;900000;5967000;2564.1;17000.0;FLORES;7
-58.470271137095942;-34.618592420347461;2013/12/19;GAONA;3200;500.0;500000;3315000;1000.0;6630.0;FLORES;7
-58.472843930729468;-34.619963718854507;2013/12/20;GAONA;3400;375.0;943000;6252090;2514.7;16672.2;FLORES;7
-58.394231484439324;-34.627772481498745;2014/01/07;"GARAY, JUAN DE";2100;145.0;345000;2287350;2379.3;15774.8;PARQUE PATRICIOS;4
-58.396736475607909;-34.628215540133979;2014/01/09;"GARAY, JUAN DE";2300;529.0;325000;2154750;614.4;4073.3;PARQUE PATRICIOS;4
-58.406469585190202;-34.629438280299574;2014/01/07;"GARAY, JUAN DE";3000;212.0;385000;2552550;1816.0;12040.3;PARQUE PATRICIOS;4
-58.408301796852548;-34.629647962034895;2013/12/20;"GARAY, JUAN DE";3100;337.0;470000;3116100;1394.7;9246.6;PARQUE PATRICIOS;4
-58.409809895192673;-34.630017512606457;2014/01/07;"GARAY, JUAN DE";3200;400.0;301659;2000000;754.1;5000.0;PARQUE PATRICIOS;4
-58.414421600450702;-34.631148100983467;2014/01/06;"GARAY, JUAN DE";3500;251.1;220000;1458600;876.0;5807.9;BOEDO;5
-58.52433667263157;-34.654309059197779;2014/01/06;GARCIA DE COSSIO;7500;113.0;175000;1160250;1548.7;10267.7;LINIERS;9
-58.515598859042576;-34.660323202833268;2014/01/06;"GARCIA GRANDE DE ZEQUEIRA,";7500;162.0;180000;1193400;1111.1;7366.7;MATADEROS;9
-58.464885784471349;-34.600211563954623;2013/12/20;"GARCIA, JUAN AGUSTIN";400;238.0;220000;1458600;924.4;6128.6;PATERNAL;15
-58.482102185801331;-34.610507810801622;2014/01/08;"GARCIA, JUAN AGUSTIN";2900;254.0;360000;2386800;1417.3;9396.9;VILLA SANTA RITA;11
-58.487192647567575;-34.613182654243964;2014/01/08;"GARCIA, JUAN AGUSTIN";3300;112.0;159000;1054170;1419.6;9412.2;VILLA SANTA RITA;11
-58.503388659361299;-34.624141634497818;2013/12/19;"GARCIA, JUAN AGUSTIN";5000;487.0;520000;3447600;1067.8;7079.3;VELEZ SARSFIELD;10
-58.474666400191872;-34.641893001338488;2014/01/02;"GARZON, EUGENIO, GRAL.";3800;540.0;245000;1624350;453.7;3008.1;PARQUE AVELLANEDA;9
-58.422677725358021;-34.592711423410819;2014/01/07;GASCON;1500;260.0;380000;2519400;1461.5;9690.0;PALERMO;14
-58.461252591113038;-34.625676264760628;2013/12/19;GAVILAN;300;400.0;650000;4309500;1625.0;10773.8;FLORES;7
-58.492987932227159;-34.583000587580152;2014/01/08;GAVILAN;4500;315.0;580000;3845400;1841.3;12207.6;VILLA PUEYRREDON;12
-58.493631651284971;-34.582292211038556;2014/01/06;GAVILAN;4600;303.0;450000;2983500;1485.1;9846.5;VILLA PUEYRREDON;12
-58.495166228065081;-34.580607579467738;2013/12/26;GAVILAN;4800;174.0;245000;1624350;1408.0;9335.3;VILLA PUEYRREDON;12
-58.467374793222298;-34.586871980067897;2014/01/08;GIRARDOT;1500;155.9;195000;1292850;1251.0;8293.9;VILLA ORTUZAR;15
-58.469708716282483;-34.585361660410413;2013/12/26;GIRARDOT;1800;174.0;220000;1458600;1264.4;8382.8;VILLA ORTUZAR;15
-58.455613630390346;-34.580539092652565;2013/12/18;GIRIBONE;900;610.0;610000;4044300;1000.0;6630.0;CHACARITA;15
-58.460527155267201;-34.579804871002843;2013/12/18;GIRIBONE;1300;300.0;320000;2121600;1066.7;7072.0;VILLA ORTUZAR;15
-58.425108232890821;-34.578732665004907;2014/01/09;GODOY CRUZ;2800;164.5;820000;5436600;4983.6;0.0;PALERMO;14
-58.490281411615229;-34.631948049655229;2014/01/02;GOMEZ DE FONSECA;400;210.0;180000;1193400;857.1;5682.9;VELEZ SARSFIELD;10
-58.405736251601304;-34.605708680415788;2014/01/07;"GOMEZ, VALENTIN";2800;249.0;470000;3116100;1887.6;12514.5;BALVANERA;3
-58.414728187175413;-34.605112690807665;2013/12/27;"GOMEZ, VALENTIN";3500;160.0;360000;2386800;2250.0;14917.5;ALMAGRO;5
-58.506819071580615;-34.625651529068271;2013/12/19;"GONZALEZ, ELPIDIO";5100;1200.0;450000;2983500;375.0;2486.3;MONTE CASTRO;10
-58.480105262727079;-34.63091739123719;2014/01/02;"GONZALEZ, JOAQUIN V.";200;250.0;380000;2519400;1520.0;10077.6;FLORESTA;10
-58.482027864449392;-34.626699145650235;2014/01/02;"GONZALEZ, JOAQUIN V.";600;289.0;650000;4309500;2249.1;14911.8;FLORESTA;10
-58.487350708325678;-34.621137692278538;2014/01/02;"GONZALEZ, JOAQUIN V.";1300;186.0;192000;1272960;1032.3;6843.9;FLORESTA;10
-58.494874803301578;-34.615135327502792;2014/01/09;"GONZALEZ, JOAQUIN V.";2000;291.0;495000;3281850;1701.0;0.0;MONTE CASTRO;10
-58.498428968794585;-34.611361661043951;2013/12/27;"GONZALEZ, JOAQUIN V.";2400;600.0;850000;5635500;1416.7;9392.5;MONTE CASTRO;10
-58.503735979440854;-34.605327163512769;2013/12/26;"GONZALEZ, JOAQUIN V.";3100;460.0;370000;2453100;804.3;5332.8;VILLA DEVOTO;11
-58.515765983298387;-34.591991041053042;2013/12/27;"GONZALEZ, JOAQUIN V.";4900;189.0;225000;1491750;1190.5;7892.9;VILLA DEVOTO;11
-58.483297634155107;-34.677333831895055;2014/01/08;"GORDILLO, TIMOTEO";4100;372.0;160000;1060800;430.1;2851.6;VILLA LUGANO;8
-58.418500703319211;-34.595610403765093;2014/01/07;GORRITI;3800;382.0;700000;4641000;1832.5;12149.2;PALERMO;14
-58.419755302946591;-34.595562665424872;2013/12/20;GORRITI;3900;290.0;690000;4574700;2379.3;15774.8;PALERMO;14
-58.426175077998877;-34.59290679876743;2014/01/07;GORRITI;4500;340.0;840000;5569200;2470.6;16380.0;PALERMO;14
-58.429256874630326;-34.590816713255414;2013/12/20;GORRITI;4800;500.0;2000000;13260000;4000.0;26520.0;PALERMO;14
-58.440412342521583;-34.582692826560098;2013/12/20;GORRITI;5900;300.0;395000;2618850;1316.7;8729.5;PALERMO;14
-58.461289873786775;-34.603029358276956;2013/12/18;"GRANADA, NICOLAS";1600;311.0;585000;3878550;1881.0;12471.2;PATERNAL;15
-58.461250707700714;-34.602898077364443;2014/01/06;"GRANADA, NICOLAS, CNEL.";1600;277.1;585000;3878550;2111.0;13995.9;PATERNAL;15
-58.459598428836649;-34.626465402244015;2014/01/09;GRANADEROS;100;767.0;1500000;9945000;1955.7;0.0;FLORES;7
-58.461935811733056;-34.621917963635894;2014/01/02;GRANADEROS;500;990.0;498000;3301740;503.0;3335.1;FLORES;7
-58.462911043537709;-34.619919602476237;2014/01/02;GRANADEROS;700;369.0;570000;3779100;1544.7;10241.5;FLORES;7
-58.503617975823374;-34.584651888512148;2014/01/08;GRIVEO;2900;216.0;210000;1392300;972.2;6445.8;VILLA PUEYRREDON;12
-58.507600890840578;-34.587112702835618;2013/12/26;GRIVEO;3200;133.0;197000;1306110;1481.2;9820.4;VILLA PUEYRREDON;12
-58.510227595846786;-34.58873680924961;2014/01/08;GRIVEO;3400;133.0;180000;1193400;1353.4;8972.9;VILLA DEVOTO;11
-58.511590915362746;-34.589579731027179;2013/12/27;GRIVEO;3500;259.0;180000;1193400;695.0;4607.7;VILLA DEVOTO;11
-58.488571161824332;-34.626170417998019;2013/12/19;GUALEGUAYCHU;900;211.0;199000;1319370;943.1;6252.9;FLORESTA;10
-58.499587042073635;-34.670758250280848;2014/01/06;GUAMINI;3100;145.0;149000;987870;1027.6;6812.9;MATADEROS;9
-58.419081718732969;-34.589492107833514;2013/01/02;GUATEMALA;4200;135.0;650000;4309500;4814.8;31922.2;PALERMO;14
-58.420320270457076;-34.589115869247564;2014/01/09;GUATEMALA;4300;263.0;950000;6298500;3612.2;0.0;PALERMO;14
-58.427244134200308;-34.584307044541525;2013/01/02;GUATEMALA;5000;261.0;1100000;7293000;4214.6;27942.5;PALERMO;14
-58.432049283214539;-34.580467866862506;2014/01/07;GUATEMALA;5600;246.0;1000000;6630000;4065.0;26951.2;PALERMO;14
-58.433063344937544;-34.579658578034895;2013/12/20;GUATEMALA;5700;220.0;640000;4243200;2909.1;19287.3;PALERMO;14
-58.436106279968236;-34.577229803941059;2013/12/20;GUATEMALA;6000;930.0;1500000;9945000;1612.9;10693.5;PALERMO;14
-58.436835414175206;-34.621146049687297;2013/12/18;GUAYAQUIL;600;250.0;690000;4574700;2760.0;18298.8;CABALLITO;6
-58.407900263944001;-34.59248449264858;2013/12/18;GUEMES;2900;968.0;3200000;21216000;3305.8;21917.4;RECOLETA;2
-58.426324787339603;-34.587301585984413;2014/01/07;GURRUCHAGA;1900;95.0;650000;4309500;6842.1;45363.2;PALERMO;14
-58.511513256539061;-34.595472974573028;2013/12/27;GUTENBERG;3700;154.0;250000;1657500;1623.4;10763.0;VILLA DEVOTO;11
-58.505979593557875;-34.593440914969996;2014/01/08;HABANA;3400;357.0;450000;2983500;1260.5;8357.1;VILLA DEVOTO;11
-58.476417266864829;-34.622974342792446;2014/01/02;HELGUERA;800;350.0;1700000;11271000;4857.1;32202.9;FLORES;7
-58.480102625830895;-34.617875377351474;2014/01/08;HELGUERA;1300;106.0;155000;1027650;1462.3;9694.8;VILLA SANTA RITA;11
-58.48329588327239;-34.613865264175786;2014/01/08;HELGUERA;1700;264.0;300000;1989000;1136.4;7534.1;VILLA SANTA RITA;11
-58.484111260939343;-34.61283892443798;2014/01/08;HELGUERA;1800;300.0;290000;1922700;966.7;6409.0;VILLA SANTA RITA;11
-58.487742261123401;-34.608373372160273;2014/01/08;HELGUERA;2300;145.0;155000;1027650;1069.0;7087.2;VILLA DEL PARQUE;11
-58.496912774579158;-34.596628406321955;2014/01/08;HELGUERA;3500;280.0;290000;1922700;1035.7;6866.8;AGRONOMIA;15
-58.463509325731188;-34.581798009123787;2013/12/26;HEREDIA;1000;268.0;310000;2055300;1156.7;7669.0;VILLA ORTUZAR;15
-58.3666546802203;-34.645429781935057;2013/12/18;HERNANDARIAS;1800;1061.0;265000;1756950;249.8;1655.9;BOCA;4
-58.441005125506564;-34.611384834640639;2013/12/18;HIDALGO;700;261.0;750000;4972500;2873.6;19051.7;CABALLITO;6
-58.441762377168082;-34.606535702517647;2013/12/20;HIDALGO;1100;144.0;260000;1723800;1805.6;11970.8;CABALLITO;6
-58.4709856020229;-34.576231598943885;2013/12/26;HOLMBERG;1700;144.0;250000;1657500;1736.1;11510.4;VILLA ORTUZAR;15
-58.471916277292635;-34.575140496763694;2013/12/18;HOLMBERG;1800;268.0;350000;2320500;1306.0;8658.6;VILLA ORTUZAR;15
-58.479032966625887;-34.567131388315374;2013/12/26;HOLMBERG;2700;352.0;360000;2386800;1022.7;6780.7;VILLA URQUIZA;12
-58.488917156173372;-34.553195136929936;2013/12/20;HOLMBERG;4200;540.0;470000;3116100;870.4;5770.6;SAAVEDRA;12
-58.494207512777464;-34.640508943805187;2013/12/27;HOMERO;300;259.0;190000;1259700;733.6;4863.7;VILLA LURO;10
-58.493734872836221;-34.642903966351845;2014/01/06;HOMERO;500;224.0;270000;1790100;1205.4;7991.5;VILLA LURO;10
-58.437447538496542;-34.583451766453152;2013/12/20;HONDURAS;5700;720.0;2500000;16575000;3472.2;23020.8;PALERMO;14
-58.374571746204147;-34.645662531549178;2013/12/18;"HORNOS, Gral.";1600;403.0;350000;2320500;868.5;5758.1;BARRACAS;4
-58.430218880429358;-34.573891432528178;2014/01/09;HUERGO;100;1300.0;10000000;66300000;7692.3;51000.0;PALERMO;14
-58.422396247255001;-34.6018885522925;2014/01/06;HUMAHUACA;4100;1275.0;3500000;23205000;2745.1;18200.0;ALMAGRO;5
-58.444371410748737;-34.591981514434089;2013/01/02;HUMBOLDT;800;252.0;550000;3646500;2182.5;14470.2;VILLA CRESPO;15
-58.441501326217633;-34.58962682738953;2014/01/08;HUMBOLDT;1100;174.0;220000;1458600;1264.4;8382.8;CHACARITA;15
-58.440520564197612;-34.588830160887241;2014/01/08;HUMBOLDT;1200;493.0;295000;1955850;598.4;3967.2;CHACARITA;15
-58.431793509325864;-34.581544803131806;2013/12/20;HUMBOLDT;2100;160.0;1500000;9945000;9375.0;62156.3;PALERMO;14
-58.430148613829324;-34.580109371135215;2014/01/07;HUMBOLDT;2300;199.0;500000;3315000;2512.6;16658.3;PALERMO;14
-58.430148613829324;-34.580109371135215;2013/01/02;HUMBOLDT;2300;495.0;1280000;8486400;2585.9;17144.2;PALERMO;14
-58.430148613829324;-34.580109371135215;2014/01/09;HUMBOLDT;2300;951.0;4500000;29835000;4731.9;0.0;PALERMO;14
-58.441493137357575;-34.554429659701839;2013/12/18;HUSARES;2000;1200.0;1200000;7956000;1000.0;6630.0;BELGRANO;13
-58.518521015964403;-34.641621083020624;2013/12/19;IBARROLA;6500;215.0;265000;1756950;1232.6;8171.9;LINIERS;9
-58.470763728030661;-34.557135983777009;2014/01/07;IBERA;3100;658.0;750000;4972500;1139.8;7557.0;COGHLAN;12
-58.475158271070711;-34.559528772374556;2014/01/06;IBERA;3500;504.0;289000;1916070;573.4;3801.7;COGHLAN;12
-58.485522027463382;-34.564439521996604;2014/01/08;IBERA;4700;351.0;320000;2121600;911.7;6044.4;VILLA URQUIZA;12
-58.496522680683157;-34.57001312337345;2013/12/26;IBERA;5700;200.0;210000;1392300;1050.0;6961.5;VILLA URQUIZA;12
-58.499492836727939;-34.571582514437779;2014/01/08;IBERA;6000;329.0;300000;1989000;911.9;6045.6;VILLA URQUIZA;12
-58.403088889080863;-34.654363566730289;2013/12/18;IGUAZU;1500;2500.0;1100000;7293000;440.0;2917.2;BARRACAS;4
-58.396584112709164;-34.629206805748858;2014/01/07;INCLAN;2300;199.0;170000;1127100;854.3;5663.8;PARQUE PATRICIOS;4
-58.414395012136211;-34.632505956405147;2013/12/27;INCLAN;3500;180.0;150000;994500;833.3;5525.0;BOEDO;5
-58.423860055582665;-34.633710511761677;2013/12/18;INCLAN;4300;243.0;450000;2983500;1851.9;12277.8;BOEDO;5
-58.382993763693577;-34.617871365137468;2013/12/19;INDEPENDENCIA;1200;1014.0;2400000;15912000;2366.9;15692.3;CONSTITUCION;1
-58.38585955564082;-34.617986552725412;2013/12/19;INDEPENDENCIA;1400;440.0;590000;3911700;1340.9;8890.2;CONSTITUCION;1
-58.394453225064986;-34.61843870758932;2014/01/07;INDEPENDENCIA;2000;282.0;690000;4574700;2446.8;16222.3;SAN CRISTOBAL;3
-58.398916383444259;-34.618674665945136;2013/01/02;INDEPENDENCIA;2300;182.0;350000;2320500;1923.1;12750.0;SAN CRISTOBAL;3
-58.407706084740049;-34.619846893397302;2013/01/02;INDEPENDENCIA;3000;206.0;360000;2386800;1747.6;11586.4;SAN CRISTOBAL;3
-58.409175804924296;-34.620149756435886;2013/12/20;INDEPENDENCIA;3100;618.0;1300000;8619000;2103.6;13946.6;SAN CRISTOBAL;3
-58.412466488878124;-34.620769596213407;2013/12/18;INDEPENDENCIA;3300;139.0;295000;1955850;2122.3;14070.9;SAN CRISTOBAL;3
-58.422179590669721;-34.621529818489037;2013/12/27;INDEPENDENCIA;4000;335.0;769000;5098470;2295.5;15219.3;BOEDO;5
-58.424012140030996;-34.621677106653003;2013/12/27;INDEPENDENCIA;4100;1887.0;2700000;17901000;1430.8;9486.5;BOEDO;5
-58.426550677069329;-34.622034387257116;2013/12/27;INDEPENDENCIA;4300;279.0;625000;4143750;2240.1;14852.2;BOEDO;5
-58.36660458456997;-34.636084150056476;2013/12/27;IRALA;800;374.0;200000;1326000;534.8;3545.5;BOCA;4
-58.3663166927874;-34.63788685737196;2013/12/18;IRALA;1000;367.5;140000;928200;381.0;2525.7;BOCA;4
-58.37704023182657;-34.649074956979184;2013/12/27;"IRIARTE, GRAL.";2100;212.0;240000;1591200;1132.1;7505.7;BARRACAS;4
-58.509188497694701;-34.634173851210562;2013/12/27;IRIGOYEN;600;198.0;215000;1425450;1085.9;7199.2;VERSALLES;10
-58.516482055851881;-34.628560904523724;2013/12/19;IRIGOYEN;1300;600.0;1200000;7956000;2000.0;13260.0;VERSALLES;10
-58.517513251691923;-34.627766234836294;2013/12/19;IRIGOYEN;1400;768.0;900000;5967000;1171.9;7769.5;VERSALLES;10
-58.518567846461707;-34.626953404453943;2014/01/06;IRIGOYEN;1500;764.0;975000;6464250;1276.2;8461.1;VERSALLES;10
-58.379775938739655;-34.623732665134611;2014/01/02;"IRIGOYEN, BERNARDO DE";1300;600.0;1200000;7956000;2000.0;13260.0;CONSTITUCION;1
-58.379258877529487;-34.624877842764;2013/12/18;"IRIGOYEN, BERNARDO DE";1400;712.0;1150000;7624500;1615.2;10708.6;CONSTITUCION;1
-58.378867494203625;-34.626005419167093;2013/12/27;"IRIGOYEN, BERNARDO DE";1500;4775.0;975000;6464250;204.2;1353.8;CONSTITUCION;1
-58.463112021341466;-34.586885059589328;2014/01/08;ITURRI;1300;360.0;382000;2532660;1061.1;7035.2;VILLA ORTUZAR;15
-58.479512004054243;-34.553841053916443;2014/01/07;JARAMILLO;3600;375.0;340000;2254200;906.7;6011.2;SAAVEDRA;12
-58.410546945868902;-34.609195761863766;2014/01/07;"JAURES, JEAN";100;380.0;650000;4309500;1710.5;11340.8;BALVANERA;3
-58.410142785939861;-34.606707776047294;2013/12/17;"JAURES, JEAN";300;110.0;600000;3978000;5454.5;36163.6;BALVANERA;3
-58.372046921619209;-34.639361261647593;2013/12/27;"JOVELLANOS, GASPAR M. de";800;322.0;450000;2983500;1397.5;9265.5;BARRACAS;4
-58.505804574744424;-34.618414810425051;2013/12/27;"JUAREZ, BENITO";2300;162.0;175000;1160250;1080.2;7162.0;MONTE CASTRO;10
-58.430945693854099;-34.597383875555323;2013/12/26;JUFRE;200;303.0;450000;2983500;1485.1;9846.5;VILLA CRESPO;15
-58.405125068499103;-34.613370443463673;2013/12/27;JUJUY;300;158.0;280000;1856400;1772.2;11749.4;BALVANERA;3
-58.403055522044284;-34.619758704473291;2014/01/07;JUJUY;900;190.0;320000;2121600;1684.2;11166.3;SAN CRISTOBAL;3
-58.400372944012673;-34.631557251642228;2014/01/07;JUJUY;1800;84.0;200000;1326000;2381.0;15785.7;PARQUE PATRICIOS;4
-58.396540854238594;-34.608311922555224;2013/12/18;JUNIN;100;178.0;450000;2983500;2528.1;16761.2;BALVANERA;3
-58.396752801832221;-34.60597960451188;2014/01/09;JUNIN;300;1500.0;5700000;37791000;3800.0;0.0;BALVANERA;3
-58.396901395518455;-34.604882404529704;2014/01/09;JUNIN;378;135.0;450000;2983500;3333.3;0.0;BALVANERA;3
-58.39690479536489;-34.604854826379992;2013/12/19;JUNIN;380;134.0;475000;3149250;3544.8;23501.9;BALVANERA;3
-58.443184967485585;-34.554173553160133;2013/12/18;JURAMENTO;1100;547.0;590000;3911700;1078.6;7151.2;BELGRANO;13
-58.47773251639935;-34.574634036715338;2013/12/26;JURAMENTO;4600;139.0;220000;1458600;1582.7;10493.5;VILLA URQUIZA;12
-58.438083063896627;-34.588868671635261;2014/01/09;"JUSTO, JUAN B.";1900;285.0;380000;2519400;1333.3;0.0;PALERMO;14
-58.441614829885403;-34.593079147761429;2013/12/26;"JUSTO, JUAN B.";2300;1870.0;900000;5967000;481.3;3190.9;VILLA CRESPO;15
-58.448680933464864;-34.597909200065565;2014/01/08;"JUSTO, JUAN B.";3000;500.0;350000;2320500;700.0;4641.0;VILLA CRESPO;15
-58.454864271856344;-34.602213299976832;2014/01/07;"JUSTO, JUAN B.";3600;176.0;320000;2121600;1818.2;12054.5;VILLA CRESPO;15
-58.462596548784951;-34.607477314354021;2014/01/07;"JUSTO, JUAN B.";4400;441.0;380000;2519400;861.7;5712.9;CABALLITO;6
-58.471076245155956;-34.613247747073352;2014/01/02;"JUSTO, JUAN B.";5200;464.0;550000;3646500;1185.3;7858.8;VILLA GRAL. MITRE;11
-58.476965629816448;-34.619214477427533;2013/12/19;"JUSTO, JUAN B.";5800;1822.0;2500000;16575000;1372.1;9097.1;VILLA SANTA RITA;11
-58.481741859840731;-34.622949529144215;2014/01/07;"JUSTO, JUAN B.";6300;443.2;815000;5403450;1838.9;12191.9;VILLA SANTA RITA;11
-58.48461650387479;-34.624785836801045;2014/01/02;"JUSTO, JUAN B.";6600;158.0;235000;1558050;1487.3;9861.1;FLORESTA;10
